right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.623;12.194;-0.022;-2.792;9.744;0.538;0.0;10.351;0.0;-1.064;9.965;-0.042;1.09;10.047;-0.053;0.723;5.707;-0.711;0.106;13.343;-0.087;0.164;15.447;-0.481;2.663;12.23;-0.362;2.649;9.811;0.102;0.0;10.351;0.0;-0.026;10.991;-0.327;0.0;10.351;0.0;1.09;10.047;-0.053;-0.455;14.966;0.372;-1.829;14.945;0.07;0.689;14.944;0.42;2.032;15.085;0.023;0.164;15.447;-0.481;0.224;16.325;1.009;-1.829;14.945;0.07;-2.623;12.194;-0.022;2.032;15.085;0.023;2.663;12.23;-0.362;-0.026;10.991;-0.327;0.106;13.343;-0.087;0.723;5.707;-0.711;0.196;1.188;-2.389;-1.064;9.965;-0.042;-0.883;5.648;0.817;-0.883;5.648;0.817;-0.829;1.463;-1.57
-2.588;12.199;0.12;-2.761;9.746;0.667;0.032;10.355;0.133;-1.034;9.972;0.095;1.121;10.048;0.076;0.751;5.71;-0.597;0.143;13.347;0.058;0.2;15.452;-0.327;2.701;12.235;-0.221;2.686;9.816;0.244;0.032;10.355;0.133;0.007;10.996;-0.192;0.032;10.355;0.133;1.121;10.048;0.076;-0.417;14.968;0.525;-1.792;14.948;0.224;0.726;14.945;0.571;2.068;15.089;0.172;0.2;15.452;-0.327;0.263;16.325;1.165;-1.792;14.948;0.224;-2.588;12.199;0.12;2.068;15.089;0.172;2.701;12.235;-0.221;0.007;10.996;-0.192;0.143;13.347;0.058;0.751;5.71;-0.597;0.217;1.199;-2.291;-1.034;9.972;0.095;-0.84;5.67;1.018;-0.84;5.67;1.018;-0.782;1.455;-1.318
-2.551;12.197;0.274;-2.732;9.739;0.793;0.065;10.354;0.277;-1.002;9.975;0.239;1.153;10.041;0.217;0.782;5.708;-0.481;0.185;13.344;0.225;0.242;15.452;-0.144;2.748;12.237;-0.051;2.728;9.819;0.423;0.065;10.354;0.277;0.042;10.995;-0.046;0.065;10.354;0.277;1.153;10.041;0.217;-0.375;14.961;0.704;-1.75;14.944;0.404;0.768;14.938;0.75;2.11;15.088;0.351;0.242;15.452;-0.144;0.304;16.318;1.352;-1.75;14.944;0.404;-2.551;12.197;0.274;2.11;15.088;0.351;2.748;12.237;-0.051;0.042;10.995;-0.046;0.185;13.344;0.225;0.782;5.708;-0.481;0.244;1.209;-2.207;-1.002;9.975;0.239;-0.796;5.695;1.257;-0.796;5.695;1.257;-0.698;1.384;-0.896
-2.511;12.183;0.448;-2.706;9.717;0.92;0.101;10.338;0.44;-0.968;9.966;0.398;1.187;10.022;0.378;0.815;5.695;-0.359;0.234;13.327;0.422;0.289;15.439;0.077;2.804;12.228;0.158;2.776;9.816;0.655;0.101;10.338;0.44;0.082;10.982;0.121;0.101;10.338;0.44;1.187;10.022;0.378;-0.327;14.938;0.92;-1.703;14.926;0.621;0.816;14.915;0.966;2.157;15.077;0.567;0.289;15.439;0.077;0.349;16.295;1.579;-1.703;14.926;0.621;-2.511;12.183;0.448;2.157;15.077;0.567;2.804;12.228;0.158;0.082;10.982;0.121;0.234;13.327;0.422;0.815;5.695;-0.359;0.276;1.216;-2.138;-0.968;9.966;0.398;-0.755;5.714;1.529;-0.755;5.714;1.529;-0.576;1.242;-0.257
-2.47;12.152;0.646;-2.683;9.676;1.056;0.141;10.304;0.625;-0.929;9.936;0.576;1.226;9.983;0.563;0.851;5.666;-0.226;0.287;13.289;0.65;0.339;15.406;0.334;2.868;12.202;0.404;2.83;9.798;0.94;0.141;10.304;0.625;0.125;10.951;0.312;0.141;10.304;0.625;1.226;9.983;0.563;-0.275;14.893;1.171;-1.652;14.888;0.877;0.868;14.871;1.214;2.206;15.047;0.813;0.339;15.406;0.334;0.397;16.251;1.843;-1.652;14.888;0.877;-2.47;12.152;0.646;2.206;15.047;0.813;2.868;12.202;0.404;0.125;10.951;0.312;0.287;13.289;0.65;0.851;5.666;-0.226;0.313;1.219;-2.084;-0.929;9.936;0.576;-0.721;5.716;1.823;-0.721;5.716;1.823;-0.441;1.069;0.58
-2.426;12.101;0.867;-2.659;9.615;1.207;0.186;10.247;0.834;-0.885;9.881;0.777;1.271;9.925;0.773;0.892;5.62;-0.082;0.341;13.23;0.905;0.388;15.351;0.618;2.935;12.154;0.682;2.89;9.761;1.265;0.186;10.247;0.834;0.172;10.897;0.529;0.186;10.247;0.834;1.271;9.925;0.773;-0.223;14.825;1.45;-1.6;14.827;1.16;0.921;14.805;1.49;2.255;14.996;1.084;0.388;15.351;0.618;0.445;16.183;2.135;-1.6;14.827;1.16;-2.426;12.101;0.867;2.255;14.996;1.084;2.935;12.154;0.682;0.172;10.897;0.529;0.341;13.23;0.905;0.892;5.62;-0.082;0.36;1.219;-2.046;-0.885;9.881;0.777;-0.692;5.691;2.123;-0.692;5.691;2.123;-0.313;0.921;1.554
-2.381;12.03;1.113;-2.633;9.538;1.378;0.234;10.169;1.078;-0.837;9.804;1.013;1.319;9.848;1.015;0.936;5.561;0.08;0.392;13.15;1.193;0.436;15.274;0.934;3.002;12.084;1.002;2.955;9.703;1.632;0.234;10.169;1.078;0.221;10.823;0.781;0.234;10.169;1.078;1.319;9.848;1.015;-0.174;14.736;1.759;-1.551;14.748;1.47;0.97;14.718;1.798;2.302;14.923;1.392;0.436;15.274;0.934;0.491;16.092;2.458;-1.551;14.748;1.47;-2.381;12.03;1.113;2.302;14.923;1.392;3.002;12.084;1.002;0.221;10.823;0.781;0.392;13.15;1.193;0.936;5.561;0.08;0.414;1.222;-2.023;-0.837;9.804;1.013;-0.659;5.635;2.424;-0.659;5.635;2.424;-0.194;0.841;2.572
-2.333;11.944;1.388;-2.601;9.446;1.574;0.284;10.076;1.365;-0.786;9.712;1.295;1.369;9.756;1.298;0.982;5.489;0.277;0.44;13.056;1.52;0.48;15.183;1.285;3.064;11.997;1.364;3.02;9.626;2.028;0.284;10.076;1.365;0.271;10.735;1.078;0.284;10.076;1.365;1.369;9.756;1.298;-0.129;14.635;2.104;-1.506;14.653;1.812;1.015;14.618;2.143;2.346;14.834;1.738;0.48;15.183;1.285;0.534;15.986;2.817;-1.506;14.653;1.812;-2.333;11.944;1.388;2.346;14.834;1.738;3.064;11.997;1.364;0.271;10.735;1.078;0.44;13.056;1.52;0.982;5.489;0.277;0.475;1.239;-2.001;-0.786;9.712;1.295;-0.616;5.55;2.728;-0.616;5.55;2.728;-0.091;0.822;3.499
-2.283;11.853;1.704;-2.56;9.352;1.811;0.333;9.981;1.704;-0.738;9.619;1.635;1.418;9.661;1.627;1.027;5.415;0.524;0.482;12.96;1.892;0.517;15.089;1.675;3.115;11.906;1.761;3.079;9.537;2.438;0.333;9.981;1.704;0.319;10.644;1.425;0.333;9.981;1.704;1.418;9.661;1.627;-0.091;14.533;2.488;-1.467;14.555;2.193;1.053;14.518;2.528;2.384;14.74;2.126;0.517;15.089;1.675;0.571;15.883;3.212;-1.467;14.555;2.193;-2.283;11.853;1.704;2.384;14.74;2.126;3.115;11.906;1.761;0.319;10.644;1.425;0.482;12.96;1.892;1.027;5.415;0.524;0.545;1.286;-1.973;-0.738;9.619;1.635;-0.561;5.445;3.031;-0.561;5.445;3.031;0.003;0.806;4.207
-2.233;11.774;2.072;-2.514;9.271;2.101;0.379;9.903;2.101;-0.694;9.546;2.039;1.461;9.581;2.008;1.071;5.352;0.837;0.518;12.882;2.315;0.543;15.013;2.107;3.149;11.83;2.192;3.131;9.457;2.853;0.379;9.903;2.101;0.364;10.569;1.83;0.379;9.903;2.101;1.461;9.581;2.008;-0.062;14.45;2.918;-1.438;14.471;2.62;1.081;14.44;2.958;2.413;14.663;2.561;0.543;15.013;2.107;0.597;15.801;3.647;-1.438;14.471;2.62;-2.233;11.774;2.072;2.413;14.663;2.561;3.149;11.83;2.192;0.364;10.569;1.83;0.518;12.882;2.315;1.071;5.352;0.837;0.628;1.393;-1.927;-0.694;9.546;2.039;-0.505;5.335;3.318;-0.505;5.335;3.318;0.085;0.727;4.598
-2.186;11.725;2.497;-2.464;9.222;2.456;0.421;9.86;2.556;-0.655;9.509;2.506;1.5;9.531;2.444;1.115;5.31;1.246;0.547;12.841;2.785;0.559;14.972;2.581;3.168;11.792;2.648;3.174;9.406;3.263;0.421;9.86;2.556;0.407;10.528;2.292;0.421;9.86;2.556;1.5;9.531;2.444;-0.043;14.404;3.392;-1.419;14.419;3.094;1.101;14.401;3.431;2.435;14.622;3.037;0.559;14.972;2.581;0.614;15.76;4.12;-1.419;14.419;3.094;-2.186;11.725;2.497;2.435;14.622;3.037;3.168;11.792;2.648;0.407;10.528;2.292;0.547;12.841;2.785;1.115;5.31;1.246;0.726;1.583;-1.831;-0.655;9.509;2.506;-0.455;5.244;3.586;-0.455;5.244;3.586;0.147;0.593;4.693
-2.145;11.715;2.982;-2.414;9.212;2.89;0.463;9.86;3.063;-0.617;9.518;3.025;1.538;9.524;2.939;1.155;5.288;1.793;0.571;12.844;3.291;0.566;14.974;3.082;3.174;11.801;3.113;3.209;9.401;3.666;0.463;9.86;3.063;0.451;10.529;2.802;0.463;9.86;3.063;1.538;9.524;2.939;-0.028;14.404;3.896;-1.406;14.411;3.607;1.116;14.41;3.93;2.449;14.629;3.535;0.566;14.974;3.082;0.626;15.768;4.618;-1.406;14.411;3.607;-2.145;11.715;2.982;2.449;14.629;3.535;3.174;11.801;3.113;0.451;10.529;2.802;0.571;12.844;3.291;1.155;5.288;1.793;0.845;1.866;-1.629;-0.617;9.518;3.025;-0.412;5.197;3.855;-0.412;5.197;3.855;0.192;0.479;4.63
