right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.683;12.121;0.292;-2.751;9.722;1.056;0.0;10.351;0.0;-1.071;9.985;-0.049;1.085;10.026;-0.05;0.713;5.716;-0.874;0.095;13.334;0.015;0.092;15.451;-0.304;2.46;12.295;-0.471;2.682;9.85;-0.27;0.0;10.351;0.0;-0.012;10.992;-0.324;0.0;10.351;0.0;1.085;10.026;-0.05;-0.506;14.923;0.536;-1.884;14.871;0.253;0.638;14.931;0.575;1.925;15.149;0.048;0.092;15.451;-0.304;0.176;16.357;1.168;-1.884;14.871;0.253;-2.683;12.121;0.292;1.925;15.149;0.048;2.46;12.295;-0.471;-0.012;10.992;-0.324;0.095;13.334;0.015;0.713;5.716;-0.874;0.179;1.255;-2.7;-1.071;9.985;-0.049;-0.846;5.804;1.32;-0.846;5.804;1.32;-0.682;1.383;-0.59
-2.628;12.153;0.403;-2.761;9.727;1.067;0.018;10.344;0.152;-1.06;9.999;0.098;1.096;9.999;0.101;0.721;5.701;-0.79;0.167;13.323;0.208;0.202;15.444;-0.077;2.535;12.246;-0.224;2.708;9.799;0.009;0.018;10.344;0.152;0.019;10.988;-0.165;0.018;10.344;0.152;1.096;9.999;0.101;-0.412;14.913;0.749;-1.789;14.891;0.458;0.731;14.901;0.798;2.03;15.105;0.295;0.202;15.444;-0.077;0.291;16.326;1.409;-1.789;14.891;0.458;-2.628;12.153;0.403;2.03;15.105;0.295;2.535;12.246;-0.224;0.019;10.988;-0.165;0.167;13.323;0.208;0.721;5.701;-0.79;0.209;1.295;-2.748;-1.06;9.999;0.098;-0.799;5.898;1.684;-0.799;5.898;1.684;-0.624;1.406;-0.053
-2.584;12.132;0.502;-2.779;9.656;0.925;0.04;10.312;0.348;-1.041;9.978;0.283;1.115;9.96;0.288;0.713;5.693;-0.727;0.204;13.284;0.509;0.251;15.414;0.302;2.614;12.203;0.203;2.759;9.763;0.509;0.04;10.312;0.348;0.046;10.966;0.05;0.04;10.312;0.348;1.115;9.96;0.288;-0.383;14.856;1.095;-1.754;14.859;0.779;0.759;14.838;1.168;2.074;15.057;0.716;0.251;15.414;0.302;0.317;16.245;1.819;-1.754;14.859;0.779;-2.584;12.132;0.502;2.074;15.057;0.716;2.614;12.203;0.203;0.046;10.966;0.05;0.204;13.284;0.509;0.713;5.693;-0.727;0.144;1.344;-2.796;-1.041;9.978;0.283;-0.75;5.989;2.128;-0.75;5.989;2.128;-0.412;1.28;1.161
-2.545;12.09;0.675;-2.78;9.598;0.956;0.062;10.253;0.594;-1.02;9.925;0.525;1.136;9.896;0.53;0.729;5.65;-0.569;0.237;13.22;0.801;0.292;15.353;0.629;2.672;12.13;0.589;2.793;9.699;0.97;0.062;10.253;0.594;0.072;10.91;0.304;0.062;10.253;0.594;1.136;9.896;0.53;-0.353;14.784;1.405;-1.721;14.804;1.074;0.788;14.762;1.493;2.112;14.985;1.072;0.292;15.353;0.629;0.345;16.16;2.159;-1.721;14.804;1.074;-2.545;12.09;0.675;2.112;14.985;1.072;2.672;12.13;0.589;0.072;10.91;0.304;0.237;13.22;0.801;0.729;5.65;-0.569;0.137;1.358;-2.746;-1.02;9.925;0.525;-0.743;6.027;2.556;-0.743;6.027;2.556;-0.298;1.241;2.207
-2.507;12.03;0.91;-2.777;9.528;1.032;0.085;10.175;0.894;-0.998;9.851;0.822;1.158;9.816;0.822;0.74;5.598;-0.377;0.265;13.136;1.157;0.323;15.272;1.028;2.727;12.039;1.042;2.821;9.622;1.508;0.085;10.175;0.894;0.096;10.837;0.614;0.085;10.175;0.894;1.158;9.816;0.822;-0.33;14.688;1.786;-1.696;14.724;1.444;0.81;14.663;1.885;2.142;14.894;1.494;0.323;15.272;1.028;0.364;16.049;2.573;-1.696;14.724;1.444;-2.507;12.03;0.91;2.142;14.894;1.494;2.727;12.039;1.042;0.096;10.837;0.614;0.265;13.136;1.157;0.74;5.598;-0.377;0.134;1.391;-2.71;-0.998;9.851;0.822;-0.717;6.031;2.997;-0.717;6.031;2.997;-0.187;1.248;3.241
-2.475;11.952;1.227;-2.77;9.45;1.229;0.108;10.081;1.257;-0.976;9.759;1.187;1.179;9.721;1.177;0.755;5.533;-0.119;0.289;13.037;1.556;0.348;15.175;1.455;2.773;11.934;1.515;2.845;9.533;2.058;0.108;10.081;1.257;0.118;10.745;0.984;0.108;10.081;1.257;1.179;9.721;1.177;-0.308;14.581;2.202;-1.673;14.628;1.857;0.831;14.555;2.305;2.168;14.791;1.934;0.348;15.175;1.455;0.385;15.932;3.01;-1.673;14.628;1.857;-2.475;11.952;1.227;2.168;14.791;1.934;2.773;11.934;1.515;0.118;10.745;0.984;0.289;13.037;1.556;0.755;5.533;-0.119;0.151;1.439;-2.646;-0.976;9.759;1.187;-0.695;5.998;3.462;-0.695;5.998;3.462;-0.106;1.273;4.204
-2.446;11.873;1.635;-2.765;9.377;1.536;0.128;9.983;1.696;-0.957;9.664;1.632;1.198;9.623;1.604;0.768;5.468;0.205;0.313;12.936;2.019;0.375;15.075;1.942;2.817;11.825;2.036;2.866;9.441;2.655;0.128;9.983;1.696;0.137;10.65;1.427;0.128;9.983;1.696;1.198;9.623;1.604;-0.281;14.474;2.683;-1.646;14.53;2.343;0.859;14.445;2.785;2.199;14.682;2.424;0.375;15.075;1.942;0.416;15.815;3.505;-1.646;14.53;2.343;-2.446;11.873;1.635;2.199;14.682;2.424;2.817;11.825;2.036;0.137;10.65;1.427;0.313;12.936;2.019;0.768;5.468;0.205;0.184;1.552;-2.594;-0.957;9.664;1.632;-0.661;5.938;3.962;-0.661;5.938;3.962;-0.024;1.294;5.081
-2.422;11.811;2.14;-2.765;9.321;1.969;0.144;9.899;2.218;-0.943;9.583;2.166;1.212;9.536;2.113;0.781;5.413;0.624;0.339;12.85;2.549;0.406;14.989;2.484;2.859;11.725;2.604;2.888;9.361;3.296;0.144;9.899;2.218;0.152;10.566;1.95;0.144;9.899;2.218;1.212;9.536;2.113;-0.246;14.385;3.227;-1.613;14.451;2.899;0.895;14.352;3.319;2.236;14.586;2.96;0.406;14.989;2.484;0.46;15.72;4.051;-1.613;14.451;2.899;-2.422;11.811;2.14;2.236;14.586;2.96;2.859;11.725;2.604;0.152;10.566;1.95;0.339;12.85;2.549;0.781;5.413;0.624;0.236;1.757;-2.515;-0.943;9.583;2.166;-0.619;5.852;4.485;-0.619;5.852;4.485;0.056;1.256;5.767
-2.398;11.793;2.736;-2.773;9.312;2.52;0.154;9.854;2.819;-0.935;9.543;2.783;1.219;9.484;2.7;0.795;5.377;1.167;0.369;12.804;3.143;0.451;14.942;3.079;2.9;11.657;3.22;2.908;9.314;3.979;0.154;9.854;2.819;0.162;10.52;2.55;0.154;9.854;2.819;1.219;9.484;2.7;-0.196;14.342;3.83;-1.567;14.419;3.52;0.945;14.301;3.908;2.286;14.524;3.542;0.451;14.942;3.079;0.527;15.671;4.647;-1.567;14.419;3.52;-2.398;11.793;2.736;2.286;14.524;3.542;2.9;11.657;3.22;0.162;10.52;2.55;0.369;12.804;3.143;0.795;5.377;1.167;0.316;2.079;-2.356;-0.935;9.543;2.783;-0.57;5.751;4.994;-0.57;5.751;4.994;0.128;1.117;6.117
-2.374;11.839;3.387;-2.785;9.365;3.157;0.159;9.866;3.473;-0.933;9.566;3.452;1.219;9.485;3.344;0.816;5.351;1.878;0.406;12.816;3.774;0.511;14.953;3.704;2.939;11.637;3.86;2.921;9.312;4.673;0.159;9.866;3.473;0.17;10.53;3.199;0.159;9.866;3.473;1.219;9.485;3.344;-0.134;14.362;4.464;-1.508;14.454;4.172;1.008;14.308;4.528;2.349;14.512;4.153;0.511;14.953;3.704;0.611;15.685;5.269;-1.508;14.454;4.172;-2.374;11.839;3.387;2.349;14.512;4.153;2.939;11.637;3.86;0.17;10.53;3.199;0.406;12.816;3.774;0.816;5.351;1.878;0.434;2.454;-1.992;-0.933;9.566;3.452;-0.532;5.66;5.447;-0.532;5.66;5.447;0.144;0.928;6.062
