right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.623;12.194;-0.022;-2.792;9.745;0.539;0.0;10.351;0.0;-1.064;9.965;-0.042;1.09;10.047;-0.053;0.723;5.707;-0.711;0.106;13.343;-0.087;0.164;15.447;-0.482;2.663;12.23;-0.362;2.649;9.81;0.103;0.0;10.351;0.0;-0.026;10.991;-0.327;0.0;10.351;0.0;1.09;10.047;-0.053;-0.454;14.966;0.372;-1.829;14.945;0.069;0.689;14.944;0.42;2.032;15.085;0.023;0.164;15.447;-0.482;0.224;16.325;1.008;-1.829;14.945;0.069;-2.623;12.194;-0.022;2.032;15.085;0.023;2.663;12.23;-0.362;-0.026;10.991;-0.327;0.106;13.343;-0.087;0.723;5.707;-0.711;0.196;1.188;-2.389;-1.064;9.965;-0.042;-0.884;5.649;0.817;-0.884;5.649;0.817;-0.831;1.464;-1.572
-2.588;12.193;0.119;-2.759;9.74;0.667;0.032;10.349;0.133;-1.034;9.966;0.094;1.121;10.042;0.075;0.751;5.704;-0.598;0.142;13.341;0.056;0.2;15.446;-0.33;2.7;12.228;-0.221;2.684;9.808;0.242;0.032;10.349;0.133;0.007;10.989;-0.193;0.032;10.349;0.133;1.121;10.042;0.075;-0.417;14.962;0.523;-1.792;14.942;0.221;0.726;14.939;0.569;2.069;15.082;0.172;0.2;15.446;-0.33;0.263;16.32;1.163;-1.792;14.942;0.221;-2.588;12.193;0.119;2.069;15.082;0.172;2.7;12.228;-0.221;0.007;10.989;-0.193;0.142;13.341;0.056;0.751;5.704;-0.598;0.217;1.192;-2.292;-1.034;9.966;0.094;-0.842;5.664;1.018;-0.842;5.664;1.018;-0.789;1.457;-1.332
-2.546;12.186;0.268;-2.725;9.728;0.788;0.067;10.344;0.275;-1.0;9.966;0.236;1.155;10.032;0.214;0.784;5.699;-0.486;0.187;13.334;0.222;0.244;15.442;-0.146;2.75;12.227;-0.05;2.727;9.808;0.416;0.067;10.344;0.275;0.044;10.985;-0.049;0.067;10.344;0.275;1.155;10.032;0.214;-0.373;14.951;0.702;-1.748;14.934;0.399;0.77;14.928;0.749;2.113;15.078;0.355;0.244;15.442;-0.146;0.306;16.309;1.351;-1.748;14.934;0.399;-2.546;12.186;0.268;2.113;15.078;0.355;2.75;12.227;-0.05;0.044;10.985;-0.049;0.187;13.334;0.222;0.784;5.699;-0.486;0.248;1.2;-2.215;-1.0;9.966;0.236;-0.798;5.686;1.257;-0.798;5.686;1.257;-0.707;1.385;-0.913
-2.498;12.171;0.434;-2.69;9.704;0.904;0.108;10.328;0.435;-0.961;9.956;0.391;1.195;10.011;0.374;0.822;5.685;-0.37;0.242;13.316;0.422;0.299;15.429;0.082;2.813;12.218;0.166;2.778;9.801;0.645;0.108;10.328;0.435;0.09;10.972;0.116;0.108;10.328;0.435;1.195;10.011;0.374;-0.321;14.926;0.921;-1.695;14.914;0.615;0.823;14.903;0.971;2.166;15.065;0.584;0.299;15.429;0.082;0.355;16.285;1.584;-1.695;14.914;0.615;-2.498;12.171;0.434;2.166;15.065;0.584;2.813;12.218;0.166;0.09;10.972;0.116;0.242;13.316;0.422;0.822;5.685;-0.37;0.286;1.21;-2.158;-0.961;9.956;0.391;-0.754;5.706;1.529;-0.754;5.706;1.529;-0.58;1.242;-0.278
-2.448;12.137;0.623;-2.657;9.658;1.022;0.155;10.292;0.616;-0.916;9.924;0.565;1.24;9.971;0.556;0.863;5.655;-0.242;0.301;13.276;0.65;0.355;15.394;0.343;2.884;12.19;0.417;2.836;9.78;0.927;0.155;10.292;0.616;0.14;10.939;0.303;0.155;10.292;0.616;1.24;9.971;0.556;-0.264;14.878;1.174;-1.638;14.873;0.869;0.879;14.856;1.224;2.222;15.033;0.84;0.355;15.394;0.343;0.407;16.239;1.852;-1.638;14.873;0.869;-2.448;12.137;0.623;2.222;15.033;0.84;2.884;12.19;0.417;0.14;10.939;0.303;0.301;13.276;0.65;0.863;5.655;-0.242;0.33;1.214;-2.114;-0.916;9.924;0.565;-0.714;5.708;1.823;-0.714;5.708;1.823;-0.438;1.066;0.56
-2.397;12.081;0.845;-2.624;9.594;1.168;0.206;10.232;0.821;-0.866;9.867;0.763;1.29;9.91;0.761;0.909;5.608;-0.101;0.36;13.213;0.907;0.409;15.336;0.632;2.957;12.138;0.697;2.9;9.738;1.248;0.206;10.232;0.821;0.192;10.883;0.517;0.206;10.232;0.821;1.29;9.91;0.761;-0.206;14.805;1.458;-1.581;14.809;1.158;0.937;14.784;1.503;2.277;14.977;1.117;0.409;15.336;0.632;0.461;16.167;2.149;-1.581;14.809;1.158;-2.397;12.081;0.845;2.277;14.977;1.117;2.957;12.138;0.697;0.192;10.883;0.517;0.36;13.213;0.907;0.909;5.608;-0.101;0.384;1.214;-2.083;-0.866;9.867;0.763;-0.677;5.681;2.121;-0.677;5.681;2.121;-0.305;0.913;1.532
-2.345;12.009;1.098;-2.59;9.514;1.343;0.261;10.154;1.062;-0.81;9.789;0.995;1.346;9.834;1.0;0.961;5.548;0.06;0.417;13.132;1.198;0.462;15.258;0.956;3.029;12.067;1.013;2.968;9.676;1.605;0.261;10.154;1.062;0.248;10.809;0.766;0.261;10.154;1.062;1.346;9.834;1.0;-0.15;14.714;1.775;-1.526;14.727;1.478;0.994;14.695;1.817;2.331;14.903;1.429;0.462;15.258;0.956;0.513;16.075;2.481;-1.526;14.727;1.478;-2.345;12.009;1.098;2.331;14.903;1.429;3.029;12.067;1.013;0.248;10.809;0.766;0.417;13.132;1.198;0.961;5.548;0.06;0.448;1.221;-2.068;-0.81;9.789;0.995;-0.636;5.624;2.417;-0.636;5.624;2.417;-0.179;0.828;2.538
-2.289;11.923;1.381;-2.548;9.423;1.542;0.318;10.064;1.347;-0.752;9.698;1.276;1.404;9.745;1.281;1.014;5.478;0.26;0.471;13.038;1.529;0.51;15.168;1.315;3.094;11.981;1.368;3.036;9.598;1.988;0.318;10.064;1.347;0.305;10.722;1.06;0.318;10.064;1.347;1.404;9.745;1.281;-0.1;14.611;2.127;-1.476;14.632;1.83;1.044;14.594;2.167;2.379;14.813;1.779;0.51;15.168;1.315;0.56;15.971;2.847;-1.476;14.632;1.83;-2.289;11.923;1.381;2.379;14.813;1.779;3.094;11.981;1.368;0.305;10.722;1.06;0.471;13.038;1.529;1.014;5.478;0.26;0.523;1.244;-2.052;-0.752;9.698;1.276;-0.581;5.539;2.715;-0.581;5.539;2.715;-0.061;0.804;3.45
-2.232;11.835;1.706;-2.5;9.331;1.783;0.375;9.973;1.688;-0.696;9.609;1.618;1.46;9.655;1.613;1.065;5.407;0.519;0.519;12.946;1.905;0.551;15.078;1.711;3.146;11.895;1.756;3.096;9.513;2.383;0.375;9.973;1.688;0.36;10.636;1.41;0.375;9.973;1.688;1.46;9.655;1.613;-0.056;14.512;2.519;-1.432;14.536;2.222;1.088;14.498;2.558;2.422;14.724;2.169;0.551;15.078;1.711;0.6;15.871;3.248;-1.432;14.536;2.222;-2.232;11.835;1.706;2.422;14.724;2.169;3.146;11.895;1.756;0.36;10.636;1.41;0.519;12.946;1.905;1.065;5.407;0.519;0.609;1.303;-2.023;-0.696;9.609;1.618;-0.512;5.435;3.012;-0.512;5.435;3.012;0.054;0.783;4.134
-2.175;11.762;2.084;-2.448;9.258;2.08;0.429;9.905;2.09;-0.644;9.544;2.027;1.512;9.585;1.999;1.12;5.35;0.85;0.561;12.877;2.333;0.581;15.01;2.15;3.183;11.832;2.175;3.148;9.445;2.784;0.429;9.905;2.09;0.413;10.57;1.819;0.429;9.905;2.09;1.512;9.585;1.999;-0.022;14.437;2.955;-1.398;14.459;2.658;1.122;14.429;2.993;2.456;14.657;2.605;0.581;15.01;2.15;0.63;15.8;3.689;-1.398;14.459;2.658;-2.175;11.762;2.084;2.456;14.657;2.605;3.183;11.832;2.175;0.413;10.57;1.819;0.561;12.877;2.333;1.12;5.35;0.85;0.718;1.427;-1.971;-0.644;9.544;2.027;-0.439;5.329;3.29;-0.439;5.329;3.29;0.163;0.702;4.494
