right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.63;12.223;0.034;-2.826;9.792;0.667;0.0;10.351;0.0;-1.063;9.961;-0.05;1.092;10.051;-0.048;0.702;5.71;-0.68;0.135;13.343;-0.09;0.204;15.444;-0.498;2.684;12.212;-0.424;2.668;9.792;0.036;0.0;10.351;0.0;-0.026;10.992;-0.324;0.0;10.351;0.0;1.092;10.051;-0.048;-0.411;14.972;0.363;-1.787;14.96;0.065;0.732;14.943;0.403;2.07;15.069;-0.019;0.204;15.444;-0.498;0.264;16.336;0.983;-1.787;14.96;0.065;-2.63;12.223;0.034;2.07;15.069;-0.019;2.684;12.212;-0.424;-0.026;10.992;-0.324;0.135;13.343;-0.09;0.702;5.71;-0.68;0.185;1.189;-2.357;-1.063;9.961;-0.05;-0.865;5.645;0.809;-0.865;5.645;0.809;-0.771;1.464;-1.585
-2.574;12.229;0.141;-2.761;9.786;0.724;0.036;10.368;0.139;-1.03;9.986;0.089;1.125;10.059;0.091;0.736;5.729;-0.619;0.175;13.358;0.074;0.247;15.463;-0.309;2.731;12.229;-0.23;2.697;9.807;0.221;0.036;10.368;0.139;0.015;11.009;-0.185;0.036;10.368;0.139;1.125;10.059;0.091;-0.376;14.982;0.541;-1.75;14.97;0.232;0.767;14.951;0.591;2.11;15.082;0.191;0.247;15.463;-0.309;0.297;16.343;1.18;-1.75;14.97;0.232;-2.574;12.229;0.141;2.11;15.082;0.191;2.731;12.229;-0.23;0.015;11.009;-0.185;0.175;13.358;0.074;0.736;5.729;-0.619;0.211;1.237;-2.367;-1.03;9.986;0.089;-0.82;5.715;1.147;-0.82;5.715;1.147;-0.737;1.517;-1.216
-2.522;12.236;0.269;-2.706;9.777;0.783;0.072;10.384;0.287;-0.997;10.013;0.239;1.158;10.065;0.235;0.768;5.75;-0.558;0.214;13.371;0.261;0.288;15.482;-0.088;2.782;12.249;-0.013;2.73;9.827;0.435;0.072;10.384;0.287;0.056;11.026;-0.035;0.072;10.384;0.287;1.158;10.065;0.235;-0.342;14.987;0.749;-1.713;14.979;0.431;0.801;14.957;0.808;2.149;15.096;0.428;0.288;15.482;-0.088;0.332;16.345;1.411;-1.713;14.979;0.431;-2.522;12.236;0.269;2.149;15.096;0.428;2.782;12.249;-0.013;0.056;11.026;-0.035;0.214;13.371;0.261;0.768;5.75;-0.558;0.228;1.291;-2.385;-0.997;10.013;0.239;-0.768;5.8;1.505;-0.768;5.8;1.505;-0.667;1.519;-0.703
-2.478;12.239;0.421;-2.669;9.764;0.851;0.108;10.392;0.448;-0.965;10.03;0.401;1.191;10.064;0.389;0.794;5.766;-0.489;0.254;13.375;0.47;0.326;15.492;0.162;2.836;12.264;0.223;2.77;9.844;0.679;0.108;10.392;0.448;0.096;11.036;0.13;0.108;10.392;0.448;1.191;10.064;0.389;-0.307;14.981;0.986;-1.678;14.978;0.665;0.835;14.951;1.05;2.186;15.103;0.685;0.326;15.492;0.162;0.369;16.336;1.672;-1.678;14.978;0.665;-2.478;12.239;0.421;2.186;15.103;0.685;2.836;12.264;0.223;0.096;11.036;0.13;0.254;13.375;0.47;0.794;5.766;-0.489;0.234;1.344;-2.4;-0.965;10.03;0.401;-0.712;5.883;1.864;-0.712;5.883;1.864;-0.562;1.465;-0.055
-2.44;12.232;0.599;-2.645;9.743;0.93;0.144;10.385;0.629;-0.931;10.03;0.586;1.225;10.05;0.56;0.816;5.773;-0.41;0.293;13.364;0.706;0.36;15.487;0.44;2.891;12.265;0.484;2.81;9.849;0.961;0.144;10.385;0.629;0.134;11.032;0.318;0.144;10.385;0.629;1.225;10.05;0.56;-0.272;14.958;1.253;-1.643;14.962;0.932;0.87;14.929;1.318;2.222;15.098;0.962;0.36;15.487;0.44;0.408;16.309;1.962;-1.643;14.962;0.932;-2.44;12.232;0.599;2.222;15.098;0.962;2.891;12.265;0.484;0.134;11.032;0.318;0.293;13.364;0.706;0.816;5.773;-0.41;0.235;1.402;-2.427;-0.931;10.03;0.586;-0.656;5.95;2.223;-0.656;5.95;2.223;-0.43;1.381;0.709
-2.41;12.209;0.811;-2.639;9.711;1.04;0.18;10.357;0.833;-0.897;10.008;0.793;1.259;10.019;0.753;0.833;5.764;-0.302;0.331;13.331;0.967;0.393;15.459;0.742;2.948;12.248;0.762;2.861;9.838;1.265;0.18;10.357;0.833;0.171;11.009;0.53;0.18;10.357;0.833;1.259;10.019;0.753;-0.236;14.913;1.546;-1.607;14.926;1.231;0.907;14.886;1.607;2.257;15.073;1.254;0.393;15.459;0.742;0.449;16.262;2.274;-1.607;14.926;1.231;-2.41;12.209;0.811;2.257;15.073;1.254;2.948;12.248;0.762;0.171;11.009;0.53;0.331;13.331;0.967;0.833;5.764;-0.302;0.23;1.447;-2.426;-0.897;10.008;0.793;-0.601;5.989;2.571;-0.601;5.989;2.571;-0.285;1.293;1.536
-2.381;12.171;1.054;-2.637;9.669;1.179;0.216;10.312;1.07;-0.863;9.967;1.033;1.293;9.971;0.977;0.849;5.742;-0.172;0.371;13.28;1.26;0.427;15.412;1.071;3.005;12.211;1.07;2.912;9.808;1.607;0.216;10.312;1.07;0.208;10.968;0.776;0.216;10.312;1.07;1.293;9.971;0.977;-0.198;14.851;1.868;-1.571;14.871;1.559;0.945;14.825;1.924;2.293;15.029;1.57;0.427;15.412;1.071;0.492;16.197;2.611;-1.571;14.871;1.559;-2.381;12.171;1.054;2.293;15.029;1.57;3.005;12.211;1.07;0.208;10.968;0.776;0.371;13.28;1.26;0.849;5.742;-0.172;0.23;1.498;-2.436;-0.863;9.967;1.033;-0.548;5.999;2.918;-0.548;5.999;2.918;-0.141;1.228;2.374
-2.351;12.121;1.33;-2.634;9.618;1.361;0.252;10.252;1.342;-0.828;9.913;1.31;1.327;9.908;1.236;0.866;5.704;0.006;0.41;13.216;1.579;0.461;15.35;1.419;3.06;12.157;1.405;2.963;9.763;1.979;0.252;10.252;1.342;0.244;10.912;1.056;0.252;10.252;1.342;1.327;9.908;1.236;-0.159;14.776;2.212;-1.533;14.804;1.908;0.985;14.753;2.262;2.329;14.97;1.906;0.461;15.35;1.419;0.535;16.122;2.966;-1.533;14.804;1.908;-2.351;12.121;1.33;2.329;14.97;1.906;3.06;12.157;1.405;0.244;10.912;1.056;0.41;13.216;1.579;0.866;5.704;0.006;0.241;1.546;-2.409;-0.828;9.913;1.31;-0.497;5.981;3.267;-0.497;5.981;3.267;-0.016;1.188;3.139
-2.31;12.067;1.65;-2.612;9.567;1.603;0.288;10.192;1.665;-0.795;9.86;1.638;1.36;9.842;1.546;0.884;5.663;0.24;0.451;13.152;1.938;0.497;15.287;1.797;3.107;12.097;1.77;3.007;9.709;2.368;0.288;10.192;1.665;0.282;10.855;1.386;0.288;10.192;1.665;1.36;9.842;1.546;-0.118;14.705;2.587;-1.493;14.738;2.287;1.025;14.684;2.632;2.368;14.908;2.272;0.497;15.287;1.797;0.577;16.052;3.347;-1.493;14.738;2.287;-2.31;12.067;1.65;2.368;14.908;2.272;3.107;12.097;1.77;0.282;10.855;1.386;0.451;13.152;1.938;0.884;5.663;0.24;0.269;1.62;-2.365;-0.795;9.86;1.638;-0.447;5.942;3.62;-0.447;5.942;3.62;0.082;1.153;3.732
-2.262;12.026;2.023;-2.577;9.529;1.919;0.325;10.148;2.043;-0.761;9.825;2.024;1.392;9.79;1.912;0.905;5.627;0.558;0.493;13.105;2.337;0.537;15.241;2.204;3.149;12.049;2.162;3.053;9.661;2.762;0.325;10.148;2.043;0.322;10.812;1.769;0.325;10.148;2.043;1.392;9.79;1.912;-0.076;14.656;2.993;-1.451;14.689;2.695;1.068;14.635;3.036;2.409;14.858;2.67;0.537;15.241;2.204;0.62;16.004;3.755;-1.451;14.689;2.695;-2.262;12.026;2.023;2.409;14.858;2.67;3.149;12.049;2.162;0.322;10.812;1.769;0.493;13.105;2.337;0.905;5.627;0.558;0.323;1.731;-2.269;-0.761;9.825;2.024;-0.394;5.895;3.979;-0.394;5.895;3.979;0.151;1.108;4.106
-2.21;12.009;2.451;-2.532;9.515;2.312;0.363;10.134;2.476;-0.727;9.821;2.466;1.425;9.765;2.335;0.933;5.604;0.978;0.536;13.09;2.774;0.576;15.227;2.642;3.187;12.028;2.579;3.102;9.636;3.159;0.363;10.134;2.476;0.363;10.798;2.203;0.363;10.134;2.476;1.425;9.765;2.335;-0.033;14.64;3.433;-1.409;14.672;3.137;1.11;14.621;3.472;2.451;14.837;3.101;0.576;15.227;2.642;0.662;15.992;4.192;-1.409;14.672;3.137;-2.21;12.009;2.451;2.451;14.837;3.101;3.187;12.028;2.579;0.363;10.798;2.203;0.536;13.09;2.774;0.933;5.604;0.978;0.408;1.893;-2.099;-0.727;9.821;2.466;-0.337;5.86;4.353;-0.337;5.86;4.353;0.203;1.072;4.326
-2.16;12.026;2.935;-2.482;9.533;2.783;0.401;10.158;2.958;-0.691;9.856;2.958;1.459;9.78;2.81;0.971;5.595;1.524;0.576;13.116;3.247;0.612;15.252;3.11;3.215;12.048;3.013;3.145;9.646;3.557;0.401;10.158;2.958;0.406;10.822;2.682;0.401;10.158;2.958;1.459;9.78;2.81;0.007;14.666;3.905;-1.37;14.694;3.616;1.151;14.649;3.938;2.491;14.855;3.559;0.612;15.252;3.11;0.7;16.021;4.658;-1.37;14.694;3.616;-2.16;12.026;2.935;2.491;14.855;3.559;3.215;12.048;3.013;0.406;10.822;2.682;0.576;13.116;3.247;0.971;5.595;1.524;0.532;2.112;-1.822;-0.691;9.856;2.958;-0.273;5.846;4.73;-0.273;5.846;4.73;0.252;1.063;4.461
-2.123;12.083;3.455;-2.448;9.59;3.304;0.438;10.226;3.467;-0.656;9.93;3.476;1.492;9.839;3.316;1.023;5.604;2.201;0.61;13.185;3.734;0.638;15.321;3.589;3.236;12.112;3.455;3.185;9.703;3.967;0.438;10.226;3.467;0.445;10.887;3.185;0.438;10.226;3.467;1.492;9.839;3.316;0.042;14.735;4.391;-1.338;14.758;4.116;1.186;14.722;4.415;2.524;14.917;4.023;0.638;15.321;3.589;0.733;16.091;5.136;-1.338;14.758;4.116;-2.123;12.083;3.455;2.524;14.917;4.023;3.236;12.112;3.455;0.445;10.887;3.185;0.61;13.185;3.734;1.023;5.604;2.201;0.697;2.392;-1.417;-0.656;9.93;3.476;-0.207;5.862;5.103;-0.207;5.862;5.103;0.305;1.099;4.583
-2.096;12.175;4.017;-2.415;9.679;3.9;0.474;10.328;3.985;-0.619;10.032;4.002;1.528;9.941;3.836;1.099;5.63;3.035;0.637;13.289;4.22;0.657;15.424;4.065;3.243;12.21;3.879;3.204;9.795;4.363;0.474;10.328;3.985;0.479;10.985;3.694;0.474;10.328;3.985;1.528;9.941;3.836;0.076;14.841;4.879;-1.31;14.859;4.631;1.22;14.831;4.885;2.552;15.016;4.47;0.657;15.424;4.065;0.771;16.193;5.611;-1.31;14.859;4.631;-2.096;12.175;4.017;2.552;15.016;4.47;3.243;12.21;3.879;0.479;10.985;3.694;0.637;13.289;4.22;1.099;5.63;3.035;0.867;2.614;-0.754;-0.619;10.032;4.002;-0.156;5.887;5.419;-0.156;5.887;5.419;0.344;1.158;4.638
-2.083;12.29;4.597;-2.396;9.791;4.541;0.51;10.451;4.49;-0.582;10.146;4.513;1.567;10.07;4.346;1.197;5.697;3.97;0.658;13.413;4.689;0.672;15.548;4.523;3.246;12.328;4.281;3.216;9.911;4.756;0.51;10.451;4.49;0.509;11.103;4.188;0.51;10.451;4.49;1.567;10.07;4.346;0.109;14.968;5.353;-1.282;14.985;5.141;1.254;14.959;5.333;2.578;15.136;4.889;0.672;15.548;4.523;0.816;16.311;6.069;-1.282;14.985;5.141;-2.083;12.29;4.597;2.578;15.136;4.889;3.246;12.328;4.281;0.509;11.103;4.188;0.658;13.413;4.689;1.197;5.697;3.97;1.026;2.748;0.124;-0.582;10.146;4.513;-0.122;5.924;5.685;-0.122;5.924;5.685;0.371;1.237;4.681
-2.073;12.413;5.18;-2.379;9.913;5.211;0.545;10.577;4.969;-0.542;10.257;4.996;1.607;10.208;4.831;1.311;5.814;4.923;0.678;13.54;5.134;0.689;15.674;4.956;3.251;12.449;4.661;3.229;10.033;5.139;0.545;10.577;4.969;0.536;11.224;4.658;0.545;10.577;4.969;1.607;10.208;4.831;0.147;15.099;5.803;-1.25;15.119;5.632;1.291;15.089;5.754;2.604;15.26;5.278;0.689;15.674;4.956;0.872;16.431;6.501;-1.25;15.119;5.632;-2.073;12.413;5.18;2.604;15.26;5.278;3.251;12.449;4.661;0.536;11.224;4.658;0.678;13.54;5.134;1.311;5.814;4.923;1.163;2.757;1.162;-0.542;10.257;4.996;-0.106;5.967;5.895;-0.106;5.967;5.895;0.382;1.324;4.699
-2.054;12.527;5.767;-2.34;10.028;5.916;0.583;10.687;5.425;-0.499;10.352;5.454;1.652;10.332;5.293;1.439;5.969;5.856;0.703;13.651;5.561;0.715;15.783;5.371;3.26;12.553;5.018;3.247;10.137;5.499;0.583;10.687;5.425;0.565;11.331;5.106;0.583;10.687;5.425;1.652;10.332;5.293;0.194;15.215;6.235;-1.207;15.242;6.103;1.336;15.201;6.157;2.638;15.367;5.648;0.715;15.783;5.371;0.941;16.535;6.913;-1.207;15.242;6.103;-2.054;12.527;5.767;2.638;15.367;5.648;3.26;12.553;5.018;0.565;11.331;5.106;0.703;13.651;5.561;1.439;5.969;5.856;1.283;2.612;2.36;-0.499;10.352;5.454;-0.103;6.006;6.056;-0.103;6.006;6.056;0.377;1.413;4.679
-2.015;12.61;6.345;-2.265;10.121;6.637;0.628;10.763;5.866;-0.45;10.415;5.896;1.7;10.42;5.741;1.579;6.126;6.715;0.739;13.728;5.979;0.756;15.859;5.777;3.281;12.624;5.378;3.274;10.208;5.859;0.628;10.763;5.866;0.603;11.404;5.542;0.628;10.763;5.866;1.7;10.42;5.741;0.249;15.297;6.654;-1.155;15.335;6.551;1.389;15.279;6.554;2.682;15.44;6.02;0.756;15.859;5.777;1.015;16.608;7.315;-1.155;15.335;6.551;-2.015;12.61;6.345;2.682;15.44;6.02;3.281;12.624;5.378;0.603;11.404;5.542;0.739;13.728;5.979;1.579;6.126;6.715;1.398;2.349;3.679;-0.45;10.415;5.896;-0.1;6.036;6.217;-0.1;6.036;6.217;0.374;1.486;4.704
-1.954;12.651;6.925;-2.15;10.182;7.388;0.681;10.793;6.302;-0.395;10.439;6.33;1.756;10.455;6.183;1.729;6.25;7.493;0.79;13.757;6.401;0.814;15.887;6.188;3.319;12.651;5.746;3.319;10.231;6.205;0.681;10.793;6.302;0.653;11.431;5.973;0.681;10.793;6.302;1.756;10.455;6.183;0.314;15.332;7.073;-1.09;15.381;6.986;1.453;15.308;6.961;2.74;15.466;6.412;0.814;15.887;6.188;1.096;16.637;7.722;-1.09;15.381;6.986;-1.954;12.651;6.925;2.74;15.466;6.412;3.319;12.651;5.746;0.653;11.431;5.973;0.79;13.757;6.401;1.729;6.25;7.493;1.523;2.007;5.155;-0.395;10.439;6.33;-0.091;6.045;6.397;-0.091;6.045;6.397;0.371;1.536;4.76
-1.881;12.646;7.499;-2.016;10.214;8.143;0.743;10.773;6.739;-0.333;10.419;6.763;1.818;10.435;6.627;1.879;6.314;8.18;0.855;13.737;6.83;0.888;15.866;6.609;3.379;12.633;6.131;3.389;10.204;6.546;0.743;10.773;6.739;0.717;11.41;6.408;0.743;10.773;6.739;1.818;10.435;6.627;0.388;15.316;7.497;-1.016;15.375;7.412;1.527;15.287;7.382;2.812;15.441;6.83;0.888;15.866;6.609;1.179;16.619;8.139;-1.016;15.375;7.412;-1.881;12.646;7.499;2.812;15.441;6.83;3.379;12.633;6.131;0.717;11.41;6.408;0.855;13.737;6.83;1.879;6.314;8.18;1.663;1.705;6.689;-0.333;10.419;6.763;-0.071;6.024;6.612;-0.071;6.024;6.612;0.375;1.563;4.847
-1.797;12.601;8.064;-1.875;10.219;8.879;0.814;10.71;7.188;-0.263;10.359;7.204;1.89;10.368;7.082;2.018;6.307;8.782;0.933;13.673;7.276;0.975;15.801;7.046;3.454;12.574;6.535;3.475;10.137;6.895;0.814;10.71;7.188;0.793;11.347;6.856;0.814;10.71;7.188;1.89;10.368;7.082;0.469;15.258;7.934;-0.934;15.323;7.842;1.608;15.223;7.824;2.895;15.375;7.274;0.975;15.801;7.046;1.264;16.563;8.572;-0.934;15.323;7.842;-1.797;12.601;8.064;2.895;15.375;7.274;3.454;12.574;6.535;0.793;11.347;6.856;0.933;13.673;7.276;2.018;6.307;8.782;1.801;1.503;8.153;-0.263;10.359;7.204;-0.04;5.973;6.867;-0.04;5.973;6.867;0.381;1.575;4.943
-1.706;12.532;8.63;-1.737;10.204;9.591;0.898;10.618;7.659;-0.18;10.27;7.668;1.973;10.274;7.558;2.137;6.243;9.325;1.021;13.583;7.747;1.071;15.71;7.505;3.539;12.492;6.953;3.577;10.046;7.245;0.898;10.618;7.659;0.88;11.256;7.329;0.898;10.618;7.659;1.973;10.274;7.558;0.561;15.173;8.395;-0.842;15.242;8.293;1.7;15.134;8.289;2.987;15.281;7.739;1.071;15.71;7.505;1.357;16.486;9.025;-0.842;15.242;8.293;-1.706;12.532;8.63;2.987;15.281;7.739;3.539;12.492;6.953;0.88;11.256;7.329;1.021;13.583;7.747;2.137;6.243;9.325;1.915;1.4;9.414;-0.18;10.27;7.668;-0.0;5.9;7.148;-0.0;5.9;7.148;0.381;1.609;4.987
-1.606;12.456;9.181;-1.605;10.171;10.24;0.993;10.521;8.16;-0.085;10.172;8.163;2.069;10.179;8.062;2.228;6.147;9.828;1.118;13.49;8.241;1.173;15.615;7.983;3.625;12.405;7.389;3.677;9.952;7.61;0.993;10.521;8.16;0.976;11.161;7.834;0.993;10.521;8.16;2.069;10.179;8.062;0.661;15.086;8.877;-0.741;15.155;8.767;1.8;15.044;8.772;3.086;15.184;8.217;1.173;15.615;7.983;1.458;16.41;9.493;-0.741;15.155;8.767;-1.606;12.456;9.181;3.086;15.184;8.217;3.625;12.405;7.389;0.976;11.161;7.834;1.118;13.49;8.241;2.228;6.147;9.828;1.986;1.328;10.305;-0.085;10.172;8.163;0.055;5.824;7.474;0.055;5.824;7.474;0.381;1.696;5.009
