right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.558;12.22;0.085;-2.768;9.751;0.54;0.0;10.351;0.0;-1.071;9.982;-0.029;1.085;10.028;-0.059;0.726;5.657;-0.468;0.131;13.319;0.054;0.224;15.435;-0.257;2.713;12.174;-0.146;2.697;9.766;0.377;0.0;10.351;0.0;-0.018;10.987;-0.334;0.0;10.351;0.0;1.085;10.028;-0.059;-0.396;14.932;0.582;-1.768;14.967;0.267;0.747;14.888;0.62;2.091;15.033;0.227;0.224;15.435;-0.257;0.299;16.277;1.253;-1.768;14.967;0.267;-2.558;12.22;0.085;2.091;15.033;0.227;2.713;12.174;-0.146;-0.018;10.987;-0.334;0.131;13.319;0.054;0.726;5.657;-0.468;0.091;1.057;-1.865;-1.071;9.982;-0.029;-0.972;5.786;1.308;-0.972;5.786;1.308;-0.98;1.674;-1.204
-2.48;12.212;0.463;-2.679;9.735;0.874;0.06;10.348;0.385;-1.012;9.979;0.37;1.143;10.026;0.309;0.766;5.669;-0.221;0.194;13.316;0.446;0.286;15.432;0.137;2.764;12.166;0.246;2.725;9.765;0.798;0.06;10.348;0.385;0.036;10.985;0.053;0.06;10.348;0.385;1.143;10.026;0.309;-0.328;14.928;0.98;-1.702;14.96;0.676;0.815;14.883;1.008;2.156;15.03;0.604;0.286;15.432;0.137;0.376;16.27;1.648;-1.702;14.96;0.676;-2.48;12.212;0.463;2.156;15.03;0.604;2.764;12.166;0.246;0.036;10.985;0.053;0.194;13.316;0.446;0.766;5.669;-0.221;0.082;1.092;-1.67;-1.012;9.979;0.37;-0.893;5.816;1.805;-0.893;5.816;1.805;-0.947;1.682;-0.671
-2.408;12.208;0.824;-2.61;9.722;1.174;0.121;10.345;0.765;-0.951;9.976;0.766;1.203;10.022;0.672;0.806;5.685;0.015;0.258;13.312;0.831;0.346;15.429;0.524;2.826;12.16;0.65;2.772;9.772;1.254;0.121;10.345;0.765;0.093;10.983;0.436;0.121;10.345;0.765;1.203;10.022;0.672;-0.261;14.924;1.371;-1.638;14.955;1.079;0.882;14.879;1.391;2.22;15.028;0.977;0.346;15.429;0.524;0.45;16.263;2.037;-1.638;14.955;1.079;-2.408;12.208;0.824;2.22;15.028;0.977;2.826;12.16;0.65;0.093;10.983;0.436;0.258;13.312;0.831;0.806;5.685;0.015;0.089;1.15;-1.545;-0.951;9.976;0.766;-0.803;5.855;2.313;-0.803;5.855;2.313;-0.879;1.657;-0.053
-2.344;12.207;1.169;-2.56;9.713;1.445;0.181;10.341;1.144;-0.891;9.973;1.16;1.262;10.017;1.035;0.846;5.703;0.247;0.319;13.309;1.212;0.402;15.426;0.908;2.895;12.156;1.07;2.832;9.788;1.745;0.181;10.341;1.144;0.149;10.979;0.817;0.181;10.341;1.144;1.262;10.017;1.035;-0.198;14.919;1.759;-1.577;14.95;1.477;0.945;14.875;1.77;2.28;15.028;1.35;0.402;15.426;0.908;0.517;16.257;2.421;-1.577;14.95;1.477;-2.344;12.207;1.169;2.28;15.028;1.35;2.895;12.156;1.07;0.149;10.979;0.817;0.319;13.309;1.212;0.846;5.703;0.247;0.111;1.233;-1.483;-0.891;9.973;1.16;-0.704;5.902;2.831;-0.704;5.902;2.831;-0.774;1.604;0.652
-2.292;12.211;1.505;-2.538;9.712;1.696;0.239;10.336;1.525;-0.833;9.971;1.556;1.317;10.011;1.4;0.882;5.724;0.484;0.376;13.305;1.592;0.451;15.423;1.291;2.971;12.157;1.507;2.909;9.816;2.271;0.239;10.336;1.525;0.203;10.976;1.199;0.239;10.336;1.525;1.317;10.011;1.4;-0.142;14.912;2.145;-1.523;14.946;1.873;1.002;14.872;2.149;2.335;15.029;1.724;0.451;15.423;1.291;0.574;16.253;2.805;-1.523;14.946;1.873;-2.292;12.211;1.505;2.335;15.029;1.724;2.971;12.157;1.507;0.203;10.976;1.199;0.376;13.305;1.592;0.882;5.724;0.484;0.144;1.346;-1.466;-0.833;9.971;1.556;-0.601;5.957;3.355;-0.601;5.957;3.355;-0.633;1.536;1.438
-2.252;12.219;1.842;-2.536;9.718;1.944;0.293;10.332;1.91;-0.78;9.969;1.956;1.368;10.004;1.769;0.915;5.745;0.741;0.427;13.301;1.974;0.494;15.42;1.677;3.05;12.162;1.954;2.997;9.854;2.813;0.293;10.332;1.91;0.254;10.971;1.583;0.293;10.332;1.91;1.368;10.004;1.769;-0.093;14.906;2.533;-1.475;14.942;2.271;1.051;14.869;2.53;2.383;15.032;2.103;0.494;15.42;1.677;0.623;16.25;3.19;-1.475;14.942;2.271;-2.252;12.219;1.842;2.383;15.032;2.103;3.05;12.162;1.954;0.254;10.971;1.583;0.427;13.301;1.974;0.915;5.745;0.741;0.183;1.484;-1.455;-0.78;9.969;1.956;-0.498;6.013;3.873;-0.498;6.013;3.873;-0.468;1.471;2.263
-2.219;12.229;2.186;-2.542;9.73;2.202;0.341;10.329;2.3;-0.731;9.968;2.36;1.414;9.998;2.146;0.944;5.764;1.027;0.472;13.298;2.361;0.53;15.418;2.068;3.123;12.171;2.405;3.083;9.899;3.356;0.341;10.329;2.3;0.3;10.968;1.974;0.341;10.329;2.3;1.414;9.998;2.146;-0.05;14.9;2.926;-1.434;14.939;2.674;1.094;14.868;2.916;2.425;15.035;2.487;0.53;15.418;2.068;0.664;16.247;3.58;-1.434;14.939;2.674;-2.219;12.229;2.186;2.425;15.035;2.487;3.123;12.171;2.405;0.3;10.968;1.974;0.472;13.298;2.361;0.944;5.764;1.027;0.225;1.643;-1.424;-0.731;9.968;2.36;-0.398;6.068;4.38;-0.398;6.068;4.38;-0.29;1.424;3.098
-2.186;12.237;2.546;-2.539;9.744;2.487;0.386;10.327;2.698;-0.687;9.968;2.77;1.456;9.994;2.533;0.972;5.778;1.352;0.513;13.297;2.756;0.562;15.417;2.467;3.185;12.18;2.849;3.153;9.942;3.878;0.386;10.327;2.698;0.342;10.966;2.372;0.386;10.327;2.698;1.456;9.994;2.533;-0.01;14.896;3.328;-1.397;14.937;3.087;1.134;14.867;3.31;2.462;15.04;2.878;0.562;15.417;2.467;0.702;16.245;3.98;-1.397;14.937;3.087;-2.186;12.237;2.546;2.462;15.04;2.878;3.185;12.18;2.849;0.342;10.966;2.372;0.513;13.297;2.756;0.972;5.778;1.352;0.269;1.805;-1.337;-0.687;9.968;2.77;-0.304;6.113;4.867;-0.304;6.113;4.867;-0.117;1.399;3.888
-2.149;12.244;2.935;-2.516;9.754;2.821;0.428;10.328;3.106;-0.645;9.971;3.189;1.496;9.993;2.931;1.002;5.783;1.734;0.552;13.298;3.161;0.593;15.419;2.877;3.231;12.188;3.277;3.201;9.975;4.359;0.428;10.328;3.106;0.382;10.966;2.78;0.428;10.328;3.106;1.496;9.993;2.931;0.028;14.893;3.741;-1.36;14.936;3.513;1.172;14.868;3.715;2.498;15.045;3.276;0.593;15.419;2.877;0.739;16.244;4.391;-1.36;14.936;3.513;-2.149;12.244;2.935;2.498;15.045;3.276;3.231;12.188;3.277;0.382;10.966;2.78;0.552;13.298;3.161;1.002;5.783;1.734;0.32;1.952;-1.16;-0.645;9.971;3.189;-0.216;6.141;5.321;-0.216;6.141;5.321;0.038;1.386;4.578
-2.109;12.247;3.358;-2.477;9.76;3.216;0.468;10.332;3.524;-0.604;9.977;3.616;1.535;9.996;3.341;1.04;5.776;2.177;0.591;13.302;3.579;0.624;15.424;3.299;3.265;12.195;3.684;3.234;9.993;4.788;0.468;10.332;3.524;0.421;10.971;3.197;0.468;10.332;3.524;1.535;9.996;3.341;0.069;14.895;4.167;-1.322;14.936;3.955;1.212;14.873;4.131;2.534;15.053;3.68;0.624;15.424;3.299;0.781;16.245;4.815;-1.322;14.936;3.955;-2.109;12.247;3.358;2.534;15.053;3.68;3.265;12.195;3.684;0.421;10.971;3.197;0.591;13.302;3.579;1.04;5.776;2.177;0.381;2.066;-0.874;-0.604;9.977;3.616;-0.136;6.145;5.737;-0.136;6.145;5.737;0.165;1.373;5.14
