right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.62;12.175;0.071;-2.82;9.709;0.543;0.0;10.351;0.0;-1.076;9.997;-0.037;1.08;10.011;-0.035;0.778;5.644;-0.529;0.118;13.327;-0.054;0.149;15.444;-0.37;2.654;12.242;-0.289;2.73;9.851;0.301;0.0;10.351;0.0;-0.004;10.98;-0.348;0.0;10.351;0.0;1.08;10.011;-0.035;-0.457;14.925;0.47;-1.835;14.927;0.181;0.687;14.914;0.508;2.027;15.095;0.117;0.149;15.444;-0.37;0.195;16.308;1.129;-1.835;14.927;0.181;-2.62;12.175;0.071;2.027;15.095;0.117;2.654;12.242;-0.289;-0.004;10.98;-0.348;0.118;13.327;-0.054;0.778;5.644;-0.529;0.294;1.057;-2.023;-1.076;9.997;-0.037;-0.892;5.742;1.087;-0.892;5.742;1.087;-0.74;1.523;-1.237
-2.601;12.16;0.22;-2.816;9.683;0.626;0.023;10.336;0.187;-1.053;9.982;0.146;1.104;9.996;0.149;0.787;5.644;-0.45;0.14;13.312;0.153;0.17;15.431;-0.148;2.694;12.23;-0.026;2.758;9.859;0.639;0.023;10.336;0.187;0.02;10.967;-0.156;0.023;10.336;0.187;1.104;9.996;0.149;-0.44;14.906;0.684;-1.816;14.909;0.387;0.704;14.896;0.729;2.045;15.083;0.345;0.17;15.431;-0.148;0.207;16.288;1.355;-1.816;14.909;0.387;-2.601;12.16;0.22;2.045;15.083;0.345;2.694;12.23;-0.026;0.02;10.967;-0.156;0.14;13.312;0.153;0.787;5.644;-0.45;0.293;1.094;-2.052;-1.053;9.982;0.146;-0.857;5.763;1.398;-0.857;5.763;1.398;-0.698;1.471;-0.787
-2.576;12.132;0.436;-2.791;9.651;0.813;0.045;10.308;0.379;-1.032;9.957;0.334;1.125;9.967;0.337;0.779;5.645;-0.438;0.167;13.285;0.384;0.197;15.408;0.111;2.717;12.205;0.169;2.776;9.817;0.774;0.045;10.308;0.379;0.042;10.944;0.045;0.045;10.308;0.379;1.125;9.967;0.337;-0.413;14.872;0.936;-1.789;14.878;0.639;0.731;14.861;0.981;2.072;15.051;0.6;0.197;15.408;0.111;0.235;16.246;1.624;-1.789;14.878;0.639;-2.576;12.132;0.436;2.072;15.051;0.6;2.717;12.205;0.169;0.042;10.944;0.045;0.167;13.285;0.384;0.779;5.645;-0.438;0.259;1.172;-2.237;-1.032;9.957;0.334;-0.802;5.843;1.891;-0.802;5.843;1.891;-0.545;1.336;0.204
-2.553;12.097;0.637;-2.78;9.608;0.951;0.065;10.269;0.583;-1.012;9.922;0.534;1.144;9.926;0.535;0.78;5.631;-0.374;0.194;13.246;0.631;0.226;15.373;0.389;2.751;12.164;0.423;2.796;9.778;1.033;0.065;10.269;0.583;0.064;10.91;0.258;0.065;10.269;0.583;1.144;9.926;0.535;-0.386;14.825;1.205;-1.761;14.837;0.904;0.757;14.813;1.252;2.1;15.006;0.876;0.226;15.373;0.389;0.262;16.191;1.913;-1.761;14.837;0.904;-2.553;12.097;0.637;2.1;15.006;0.876;2.751;12.164;0.423;0.064;10.91;0.258;0.194;13.246;0.631;0.78;5.631;-0.374;0.242;1.224;-2.323;-1.012;9.922;0.534;-0.758;5.887;2.283;-0.758;5.887;2.283;-0.433;1.251;1.006
-2.529;12.055;0.884;-2.769;9.56;1.129;0.083;10.22;0.809;-0.996;9.878;0.755;1.16;9.873;0.751;0.778;5.614;-0.304;0.224;13.194;0.917;0.261;15.325;0.717;2.781;12.109;0.693;2.812;9.715;1.273;0.083;10.22;0.809;0.084;10.867;0.498;0.083;10.22;0.809;1.16;9.873;0.751;-0.353;14.763;1.521;-1.728;14.784;1.221;0.791;14.747;1.569;2.134;14.943;1.197;0.261;15.325;0.717;0.299;16.115;2.256;-1.728;14.784;1.221;-2.529;12.055;0.884;2.134;14.943;1.197;2.781;12.109;0.693;0.084;10.867;0.498;0.224;13.194;0.917;0.778;5.614;-0.304;0.229;1.296;-2.441;-0.996;9.878;0.755;-0.713;5.925;2.679;-0.713;5.925;2.679;-0.314;1.191;1.869
-2.505;12.009;1.154;-2.762;9.509;1.33;0.099;10.162;1.065;-0.982;9.827;1.008;1.174;9.811;0.997;0.777;5.583;-0.172;0.254;13.134;1.226;0.299;15.268;1.064;2.813;12.042;0.996;2.826;9.645;1.563;0.099;10.162;1.065;0.102;10.816;0.766;0.099;10.162;1.065;1.174;9.811;0.997;-0.317;14.694;1.859;-1.692;14.725;1.559;0.826;14.673;1.906;2.171;14.869;1.537;0.299;15.268;1.064;0.34;16.031;2.617;-1.692;14.725;1.559;-2.505;12.009;1.154;2.171;14.869;1.537;2.813;12.042;0.996;0.102;10.816;0.766;0.254;13.134;1.226;0.777;5.583;-0.172;0.236;1.366;-2.504;-0.982;9.827;1.008;-0.672;5.933;3.045;-0.672;5.933;3.045;-0.207;1.155;2.625
-2.481;11.963;1.465;-2.756;9.462;1.583;0.112;10.103;1.359;-0.971;9.775;1.301;1.185;9.747;1.281;0.776;5.544;0.028;0.286;13.071;1.566;0.341;15.208;1.437;2.843;11.968;1.325;2.838;9.567;1.877;0.112;10.103;1.359;0.118;10.761;1.07;0.112;10.103;1.359;1.185;9.747;1.281;-0.277;14.624;2.224;-1.652;14.666;1.926;0.866;14.597;2.269;2.211;14.791;1.9;0.341;15.208;1.437;0.387;15.947;3.001;-1.652;14.666;1.926;-2.481;11.963;1.465;2.211;14.791;1.9;2.843;11.968;1.325;0.118;10.761;1.07;0.286;13.071;1.566;0.776;5.544;0.028;0.266;1.456;-2.529;-0.971;9.775;1.301;-0.632;5.917;3.4;-0.632;5.917;3.4;-0.105;1.128;3.292
-2.457;11.925;1.813;-2.752;9.424;1.89;0.124;10.049;1.696;-0.961;9.728;1.64;1.195;9.687;1.61;0.778;5.496;0.322;0.317;13.014;1.931;0.383;15.151;1.822;2.87;11.897;1.684;2.848;9.495;2.231;0.124;10.049;1.696;0.133;10.71;1.414;0.124;10.049;1.696;1.195;9.687;1.61;-0.236;14.563;2.605;-1.612;14.616;2.31;0.907;14.53;2.647;2.252;14.72;2.277;0.383;15.151;1.822;0.437;15.876;3.393;-1.612;14.616;2.31;-2.457;11.925;1.813;2.252;14.72;2.277;2.87;11.897;1.684;0.133;10.71;1.414;0.317;13.014;1.931;0.778;5.496;0.322;0.32;1.562;-2.476;-0.961;9.728;1.64;-0.598;5.878;3.749;-0.598;5.878;3.749;-0.015;1.096;3.84
-2.434;11.899;2.2;-2.747;9.401;2.258;0.135;10.009;2.078;-0.953;9.694;2.026;1.202;9.64;1.987;0.785;5.442;0.719;0.346;12.972;2.32;0.424;15.108;2.216;2.894;11.839;2.069;2.857;9.438;2.619;0.135;10.009;2.078;0.146;10.67;1.798;0.135;10.009;2.078;1.202;9.64;1.987;-0.196;14.522;2.999;-1.573;14.583;2.709;0.947;14.482;3.038;2.291;14.665;2.664;0.424;15.108;2.216;0.487;15.829;3.788;-1.573;14.583;2.709;-2.434;11.899;2.2;2.291;14.665;2.664;2.894;11.839;2.069;0.146;10.67;1.798;0.346;12.972;2.32;0.785;5.442;0.719;0.397;1.69;-2.327;-0.953;9.694;2.026;-0.569;5.825;4.095;-0.569;5.825;4.095;0.061;1.051;4.273
-2.413;11.892;2.62;-2.741;9.395;2.685;0.144;9.988;2.503;-0.945;9.679;2.457;1.209;9.614;2.409;0.799;5.39;1.228;0.371;12.951;2.729;0.46;15.087;2.614;2.912;11.803;2.479;2.865;9.405;3.041;0.144;9.988;2.503;0.158;10.648;2.219;0.144;9.988;2.503;1.209;9.614;2.409;-0.161;14.507;3.401;-1.538;14.574;3.116;0.982;14.462;3.437;2.326;14.635;3.058;0.46;15.087;2.614;0.531;15.815;4.182;-1.538;14.574;3.116;-2.413;11.892;2.62;2.326;14.635;3.058;2.912;11.803;2.479;0.158;10.648;2.219;0.371;12.951;2.729;0.799;5.39;1.228;0.488;1.834;-2.054;-0.945;9.679;2.457;-0.547;5.767;4.442;-0.547;5.767;4.442;0.121;0.997;4.599
