right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.623;12.194;-0.019;-2.793;9.743;0.534;0.0;10.351;0.0;-1.064;9.965;-0.043;1.09;10.047;-0.053;0.723;5.708;-0.716;0.107;13.343;-0.082;0.163;15.447;-0.473;2.665;12.232;-0.355;2.65;9.814;0.115;0.0;10.351;0.0;-0.026;10.991;-0.326;0.0;10.351;0.0;1.09;10.047;-0.053;-0.454;14.965;0.38;-1.829;14.944;0.078;0.689;14.943;0.427;2.032;15.087;0.029;0.163;15.447;-0.473;0.225;16.325;1.017;-1.829;14.944;0.078;-2.623;12.194;-0.019;2.032;15.087;0.029;2.665;12.232;-0.355;-0.026;10.991;-0.326;0.107;13.343;-0.082;0.723;5.708;-0.716;0.199;1.193;-2.406;-1.064;9.965;-0.043;-0.886;5.648;0.814;-0.886;5.648;0.814;-0.813;1.417;-1.492
-2.585;12.182;0.135;-2.76;9.725;0.662;0.036;10.339;0.142;-1.029;9.954;0.101;1.125;10.033;0.084;0.754;5.698;-0.602;0.147;13.33;0.079;0.202;15.437;-0.3;2.709;12.223;-0.196;2.692;9.806;0.282;0.036;10.339;0.142;0.01;10.98;-0.181;0.036;10.339;0.142;1.125;10.033;0.084;-0.413;14.949;0.552;-1.789;14.931;0.255;0.731;14.927;0.596;2.072;15.076;0.194;0.202;15.437;-0.3;0.267;16.309;1.193;-1.789;14.931;0.255;-2.585;12.182;0.135;2.072;15.076;0.194;2.709;12.223;-0.196;0.01;10.98;-0.181;0.147;13.33;0.079;0.754;5.698;-0.602;0.227;1.199;-2.333;-1.029;9.954;0.101;-0.844;5.649;1.01;-0.844;5.649;1.01;-0.738;1.329;-1.123
-2.543;12.164;0.305;-2.726;9.699;0.792;0.075;10.319;0.299;-0.992;9.938;0.259;1.163;10.011;0.237;0.788;5.682;-0.485;0.192;13.31;0.263;0.243;15.42;-0.098;2.759;12.208;-0.01;2.738;9.795;0.481;0.075;10.319;0.299;0.05;10.963;-0.02;0.075;10.319;0.299;1.163;10.011;0.237;-0.368;14.924;0.752;-1.745;14.91;0.458;0.776;14.903;0.791;2.115;15.059;0.387;0.243;15.42;-0.098;0.312;16.284;1.399;-1.745;14.91;0.458;-2.543;12.164;0.305;2.115;15.059;0.387;2.759;12.208;-0.01;0.05;10.963;-0.02;0.192;13.31;0.263;0.788;5.682;-0.485;0.261;1.208;-2.279;-0.992;9.938;0.259;-0.799;5.647;1.234;-0.799;5.647;1.234;-0.641;1.208;-0.635
-2.498;12.137;0.494;-2.692;9.664;0.931;0.117;10.291;0.477;-0.95;9.913;0.436;1.205;9.981;0.409;0.825;5.659;-0.355;0.24;13.281;0.473;0.289;15.394;0.134;2.814;12.186;0.207;2.789;9.776;0.715;0.117;10.291;0.477;0.093;10.937;0.162;0.117;10.291;0.477;1.205;9.981;0.409;-0.32;14.889;0.981;-1.697;14.88;0.691;0.824;14.869;1.017;2.162;15.034;0.611;0.289;15.394;0.134;0.359;16.249;1.637;-1.697;14.88;0.691;-2.498;12.137;0.494;2.162;15.034;0.611;2.814;12.186;0.207;0.093;10.937;0.162;0.24;13.281;0.473;0.825;5.659;-0.355;0.302;1.22;-2.235;-0.95;9.913;0.436;-0.753;5.639;1.483;-0.753;5.639;1.483;-0.526;1.073;-0.039
-2.45;12.101;0.705;-2.655;9.619;1.083;0.163;10.255;0.679;-0.906;9.88;0.636;1.25;9.941;0.607;0.865;5.629;-0.205;0.292;13.242;0.712;0.337;15.359;0.399;2.873;12.156;0.455;2.844;9.75;0.981;0.163;10.255;0.679;0.14;10.903;0.37;0.163;10.255;0.679;1.25;9.941;0.607;-0.269;14.843;1.24;-1.647;14.839;0.954;0.875;14.824;1.273;2.211;15.001;0.866;0.337;15.359;0.399;0.408;16.204;1.907;-1.647;14.839;0.954;-2.45;12.101;0.705;2.211;15.001;0.866;2.873;12.156;0.455;0.14;10.903;0.37;0.292;13.242;0.712;0.865;5.629;-0.205;0.354;1.237;-2.196;-0.906;9.88;0.636;-0.704;5.623;1.75;-0.704;5.623;1.75;-0.402;0.945;0.634
-2.399;12.057;0.944;-2.616;9.567;1.256;0.212;10.21;0.911;-0.858;9.839;0.867;1.298;9.894;0.834;0.91;5.592;-0.024;0.345;13.195;0.983;0.385;15.316;0.694;2.934;12.119;0.735;2.902;9.716;1.278;0.212;10.21;0.911;0.191;10.862;0.608;0.212;10.21;0.911;1.298;9.894;0.834;-0.218;14.789;1.531;-1.597;14.79;1.247;0.926;14.772;1.561;2.261;14.96;1.154;0.385;15.316;0.694;0.457;16.151;2.208;-1.597;14.79;1.247;-2.399;12.057;0.944;2.261;14.96;1.154;2.934;12.119;0.735;0.191;10.862;0.608;0.345;13.195;0.983;0.91;5.592;-0.024;0.421;1.263;-2.155;-0.858;9.839;0.867;-0.653;5.595;2.028;-0.653;5.595;2.028;-0.279;0.841;1.334
-2.345;12.009;1.212;-2.574;9.512;1.456;0.264;10.163;1.177;-0.807;9.795;1.132;1.349;9.845;1.096;0.958;5.55;0.197;0.399;13.145;1.286;0.432;15.269;1.021;2.993;12.078;1.046;2.961;9.678;1.601;0.264;10.163;1.177;0.244;10.817;0.881;0.264;10.163;1.177;1.349;9.845;1.096;-0.168;14.732;1.853;-1.547;14.736;1.572;0.976;14.717;1.881;2.309;14.915;1.473;0.432;15.269;1.021;0.503;16.095;2.54;-1.547;14.736;1.572;-2.345;12.009;1.212;2.309;14.915;1.473;2.993;12.078;1.046;0.244;10.817;0.881;0.399;13.145;1.286;0.958;5.55;0.197;0.504;1.306;-2.104;-0.807;9.795;1.132;-0.6;5.555;2.31;-0.6;5.555;2.31;-0.161;0.766;2.009
-2.291;11.961;1.515;-2.53;9.459;1.69;0.318;10.116;1.483;-0.754;9.752;1.436;1.401;9.796;1.395;1.01;5.508;0.469;0.45;13.097;1.624;0.475;15.224;1.379;3.047;12.039;1.387;3.02;9.64;1.949;0.318;10.116;1.483;0.298;10.773;1.192;0.318;10.116;1.483;1.401;9.796;1.395;-0.121;14.676;2.207;-1.501;14.683;1.929;1.023;14.665;2.233;2.355;14.872;1.825;0.475;15.224;1.379;0.546;16.041;2.903;-1.501;14.683;1.929;-2.291;11.961;1.515;2.355;14.872;1.825;3.047;12.039;1.387;0.298;10.773;1.192;0.45;13.097;1.624;1.01;5.508;0.469;0.602;1.373;-2.031;-0.754;9.752;1.436;-0.545;5.507;2.592;-0.545;5.507;2.592;-0.052;0.713;2.62
-2.236;11.918;1.859;-2.482;9.413;1.97;0.372;10.076;1.829;-0.701;9.715;1.783;1.455;9.755;1.736;1.064;5.467;0.805;0.499;13.056;1.997;0.515;15.185;1.768;3.097;12.005;1.756;3.077;9.607;2.319;0.372;10.076;1.829;0.354;10.736;1.544;0.372;10.076;1.829;1.455;9.755;1.736;-0.076;14.628;2.594;-1.457;14.635;2.32;1.068;14.622;2.616;2.398;14.835;2.206;0.515;15.185;1.768;0.587;15.995;3.295;-1.457;14.635;2.32;-2.236;11.918;1.859;2.398;14.835;2.206;3.097;12.005;1.756;0.354;10.736;1.544;0.499;13.056;1.997;1.064;5.467;0.805;0.713;1.465;-1.911;-0.701;9.715;1.783;-0.487;5.453;2.875;-0.487;5.453;2.875;0.048;0.671;3.148
-2.182;11.884;2.248;-2.432;9.378;2.305;0.428;10.047;2.216;-0.646;9.687;2.172;1.509;9.724;2.117;1.123;5.429;1.221;0.547;13.026;2.401;0.552;15.155;2.184;3.141;11.982;2.147;3.133;9.583;2.705;0.428;10.047;2.216;0.409;10.708;1.934;0.428;10.047;2.216;1.509;9.724;2.117;-0.033;14.592;3.009;-1.415;14.598;2.743;1.111;14.591;3.026;2.439;14.809;2.611;0.552;15.155;2.184;0.628;15.96;3.714;-1.415;14.598;2.743;-2.182;11.884;2.248;2.439;14.809;2.611;3.141;11.982;2.147;0.409;10.708;1.934;0.547;13.026;2.401;1.123;5.429;1.221;0.836;1.58;-1.714;-0.646;9.687;2.172;-0.428;5.399;3.154;-0.428;5.399;3.154;0.141;0.632;3.579
