right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.592;12.218;0.046;-2.798;9.783;0.658;0.0;10.351;0.0;-1.068;9.974;-0.048;1.088;10.037;-0.043;0.733;5.672;-0.516;0.159;13.336;-0.067;0.243;15.442;-0.444;2.684;12.191;-0.379;2.649;9.759;0.015;0.0;10.351;0.0;-0.018;10.989;-0.33;0.0;10.351;0.0;1.088;10.037;-0.043;-0.388;14.961;0.4;-1.759;14.958;0.079;0.754;14.926;0.458;2.099;15.048;0.06;0.243;15.442;-0.444;0.275;16.318;1.048;-1.759;14.958;0.079;-2.592;12.218;0.046;2.099;15.048;0.06;2.684;12.191;-0.379;-0.018;10.989;-0.33;0.159;13.336;-0.067;0.733;5.672;-0.516;0.231;1.096;-2.04;-1.068;9.974;-0.048;-0.824;5.679;0.896;-0.824;5.679;0.896;-0.724;1.459;-1.429
-2.553;12.215;0.152;-2.752;9.768;0.716;0.031;10.355;0.146;-1.038;9.982;0.097;1.118;10.036;0.102;0.753;5.686;-0.481;0.189;13.339;0.097;0.273;15.448;-0.262;2.725;12.197;-0.187;2.677;9.768;0.223;0.031;10.355;0.146;0.015;10.994;-0.182;0.031;10.355;0.146;1.118;10.036;0.102;-0.363;14.96;0.574;-1.732;14.957;0.246;0.779;14.926;0.639;2.128;15.051;0.254;0.273;15.448;-0.262;0.3;16.316;1.234;-1.732;14.957;0.246;-2.553;12.215;0.152;2.128;15.051;0.254;2.725;12.197;-0.187;0.015;10.994;-0.182;0.189;13.339;0.097;0.753;5.686;-0.481;0.24;1.149;-2.116;-1.038;9.982;0.097;-0.791;5.724;1.199;-0.791;5.724;1.199;-0.691;1.48;-1.081
-2.516;12.212;0.278;-2.715;9.75;0.772;0.063;10.357;0.301;-1.007;9.989;0.251;1.148;10.034;0.252;0.773;5.701;-0.445;0.22;13.34;0.285;0.3;15.454;-0.046;2.77;12.206;0.029;2.708;9.782;0.461;0.063;10.357;0.301;0.05;10.998;-0.024;0.063;10.357;0.301;1.148;10.034;0.252;-0.338;14.953;0.781;-1.706;14.954;0.45;0.804;14.921;0.85;2.155;15.056;0.478;0.3;15.454;-0.046;0.327;16.307;1.459;-1.706;14.954;0.45;-2.516;12.212;0.278;2.155;15.056;0.478;2.77;12.206;0.029;0.05;10.998;-0.024;0.22;13.34;0.285;0.773;5.701;-0.445;0.244;1.209;-2.195;-1.007;9.989;0.251;-0.753;5.782;1.529;-0.753;5.782;1.529;-0.62;1.447;-0.572
-2.486;12.205;0.434;-2.692;9.728;0.842;0.096;10.352;0.471;-0.976;9.99;0.422;1.18;10.024;0.416;0.793;5.712;-0.395;0.251;13.334;0.499;0.326;15.452;0.202;2.817;12.212;0.27;2.741;9.794;0.735;0.096;10.352;0.471;0.085;10.996;0.153;0.096;10.352;0.471;1.18;10.024;0.416;-0.311;14.937;1.021;-1.68;14.941;0.692;0.831;14.906;1.09;2.182;15.056;0.726;0.326;15.452;0.202;0.357;16.287;1.718;-1.68;14.941;0.692;-2.486;12.205;0.434;2.182;15.056;0.726;2.817;12.212;0.27;0.085;10.996;0.153;0.251;13.334;0.499;0.793;5.712;-0.395;0.245;1.27;-2.261;-0.976;9.99;0.422;-0.711;5.833;1.855;-0.711;5.833;1.855;-0.513;1.369;0.051
-2.462;12.189;0.616;-2.683;9.699;0.922;0.129;10.334;0.665;-0.946;9.977;0.616;1.21;10.002;0.6;0.812;5.715;-0.332;0.281;13.313;0.741;0.349;15.437;0.482;2.865;12.205;0.548;2.772;9.799;1.067;0.129;10.334;0.665;0.119;10.982;0.355;0.129;10.334;0.665;1.21;10.002;0.6;-0.286;14.905;1.291;-1.656;14.915;0.967;0.856;14.877;1.359;2.207;15.045;1.0;0.349;15.437;0.482;0.387;16.252;2.007;-1.656;14.915;0.967;-2.462;12.189;0.616;2.207;15.045;1.0;2.865;12.205;0.548;0.119;10.982;0.355;0.281;13.313;0.741;0.812;5.715;-0.332;0.246;1.333;-2.329;-0.946;9.977;0.616;-0.665;5.874;2.194;-0.665;5.874;2.194;-0.381;1.272;0.795
-2.446;12.159;0.831;-2.693;9.66;1.034;0.159;10.298;0.883;-0.917;9.946;0.835;1.239;9.962;0.808;0.829;5.701;-0.23;0.311;13.274;1.01;0.37;15.402;0.788;2.914;12.182;0.851;2.809;9.79;1.43;0.159;10.298;0.883;0.151;10.95;0.581;0.159;10.298;0.883;1.239;9.962;0.808;-0.261;14.854;1.589;-1.632;14.869;1.272;0.881;14.829;1.654;2.23;15.016;1.298;0.37;15.402;0.788;0.416;16.198;2.324;-1.632;14.869;1.272;-2.446;12.159;0.831;2.23;15.016;1.298;2.914;12.182;0.851;0.151;10.95;0.581;0.311;13.274;1.01;0.829;5.701;-0.23;0.25;1.38;-2.353;-0.917;9.946;0.835;-0.621;5.891;2.528;-0.621;5.891;2.528;-0.241;1.177;1.602
-2.43;12.115;1.077;-2.705;9.613;1.174;0.188;10.247;1.135;-0.89;9.901;1.087;1.266;9.908;1.051;0.846;5.677;-0.101;0.339;13.219;1.313;0.39;15.351;1.125;2.959;12.141;1.188;2.844;9.764;1.824;0.188;10.247;1.135;0.181;10.903;0.842;0.188;10.247;1.135;1.266;9.908;1.051;-0.237;14.787;1.919;-1.61;14.808;1.606;0.905;14.766;1.981;2.252;14.971;1.628;0.39;15.351;1.125;0.442;16.129;2.67;-1.61;14.808;1.606;-2.43;12.115;1.077;2.252;14.971;1.628;2.959;12.141;1.188;0.181;10.903;0.842;0.339;13.219;1.313;0.846;5.677;-0.101;0.261;1.435;-2.376;-0.89;9.901;1.087;-0.582;5.885;2.87;-0.582;5.885;2.87;-0.116;1.111;2.411
-2.41;12.06;1.352;-2.71;9.559;1.352;0.214;10.184;1.422;-0.866;9.844;1.376;1.29;9.841;1.329;0.862;5.638;0.081;0.366;13.153;1.643;0.41;15.287;1.483;2.998;12.084;1.554;2.873;9.721;2.239;0.214;10.184;1.422;0.209;10.844;1.137;0.214;10.184;1.422;1.29;9.841;1.329;-0.216;14.711;2.27;-1.588;14.736;1.958;0.927;14.692;2.331;2.273;14.911;1.98;0.41;15.287;1.483;0.465;16.05;3.035;-1.588;14.736;1.958;-2.41;12.06;1.352;2.273;14.911;1.98;2.998;12.084;1.554;0.209;10.844;1.137;0.366;13.153;1.643;0.862;5.638;0.081;0.285;1.486;-2.356;-0.866;9.844;1.376;-0.551;5.859;3.225;-0.551;5.859;3.225;-0.019;1.069;3.169
-2.38;12.004;1.665;-2.695;9.506;1.582;0.238;10.122;1.756;-0.844;9.789;1.713;1.312;9.773;1.654;0.876;5.598;0.319;0.392;13.087;2.008;0.431;15.223;1.867;3.028;12.022;1.94;2.897;9.667;2.652;0.238;10.122;1.756;0.236;10.784;1.477;0.238;10.122;1.756;1.312;9.773;1.654;-0.193;14.639;2.648;-1.565;14.667;2.334;0.949;14.622;2.71;2.294;14.848;2.361;0.431;15.223;1.867;0.486;15.978;3.423;-1.565;14.667;2.334;-2.38;12.004;1.665;2.294;14.848;2.361;3.028;12.022;1.94;0.236;10.784;1.477;0.392;13.087;2.008;0.876;5.598;0.319;0.326;1.566;-2.319;-0.844;9.789;1.713;-0.525;5.816;3.588;-0.525;5.816;3.588;0.043;1.034;3.768
-2.341;11.959;2.025;-2.665;9.466;1.881;0.263;10.075;2.14;-0.822;9.748;2.101;1.333;9.719;2.03;0.89;5.563;0.64;0.42;13.038;2.408;0.457;15.175;2.276;3.054;11.97;2.342;2.927;9.614;3.049;0.263;10.075;2.14;0.263;10.738;1.865;0.263;10.075;2.14;1.333;9.719;2.03;-0.168;14.586;3.053;-1.539;14.616;2.735;0.974;14.571;3.118;2.32;14.795;2.768;0.457;15.175;2.276;0.508;15.926;3.834;-1.539;14.616;2.735;-2.341;11.959;2.025;2.32;14.795;2.768;3.054;11.97;2.342;0.263;10.738;1.865;0.42;13.038;2.408;0.89;5.563;0.64;0.386;1.682;-2.222;-0.822;9.748;2.101;-0.502;5.767;3.957;-0.502;5.767;3.957;0.072;0.986;4.165
