right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.604;12.155;-0.164;-2.719;9.782;0.673;0.0;10.351;0.0;-1.071;9.983;-0.042;1.085;10.027;-0.045;0.726;5.706;-0.819;0.123;13.342;-0.114;0.162;15.432;-0.573;2.496;12.264;-0.237;2.708;9.854;0.228;0.0;10.351;0.0;-0.013;10.987;-0.334;0.0;10.351;0.0;1.085;10.027;-0.045;-0.494;14.966;0.261;-1.851;14.918;-0.108;0.645;14.969;0.372;1.958;15.161;-0.099;0.162;15.432;-0.573;0.142;16.453;0.825;-1.851;14.918;-0.108;-2.604;12.155;-0.164;1.958;15.161;-0.099;2.496;12.264;-0.237;-0.013;10.987;-0.334;0.123;13.342;-0.114;0.726;5.706;-0.819;0.199;1.227;-2.601;-1.071;9.983;-0.042;-0.837;5.796;1.306;-0.837;5.796;1.306;-0.668;1.428;-0.721
-2.574;12.147;0.01;-2.709;9.757;0.794;0.023;10.331;0.16;-1.05;9.971;0.114;1.106;10.001;0.109;0.738;5.699;-0.763;0.162;13.322;0.091;0.208;15.418;-0.342;2.537;12.239;-0.015;2.739;9.832;0.466;0.023;10.331;0.16;0.014;10.972;-0.166;0.023;10.331;0.16;1.106;10.001;0.109;-0.451;14.943;0.484;-1.809;14.905;0.112;0.687;14.942;0.599;2.001;15.136;0.133;0.208;15.418;-0.342;0.191;16.424;1.066;-1.809;14.905;0.112;-2.574;12.147;0.01;2.001;15.136;0.133;2.537;12.239;-0.015;0.014;10.972;-0.166;0.162;13.322;0.091;0.738;5.699;-0.763;0.221;1.279;-2.688;-1.05;9.971;0.114;-0.811;5.843;1.631;-0.811;5.843;1.631;-0.638;1.392;-0.208
-2.558;12.091;0.146;-2.745;9.622;0.607;0.048;10.3;0.349;-1.029;9.95;0.297;1.128;9.96;0.291;0.744;5.682;-0.682;0.177;13.285;0.385;0.191;15.396;0.028;2.636;12.246;0.438;2.809;9.896;1.157;0.048;10.3;0.349;0.044;10.946;0.035;0.048;10.3;0.349;1.128;9.96;0.291;-0.467;14.881;0.83;-1.821;14.843;0.447;0.67;14.894;0.956;1.995;15.123;0.539;0.191;15.396;0.028;0.155;16.359;1.466;-1.821;14.843;0.447;-2.558;12.091;0.146;1.995;15.123;0.539;2.636;12.246;0.438;0.044;10.946;0.035;0.177;13.285;0.385;0.744;5.682;-0.682;0.21;1.324;-2.74;-1.029;9.95;0.297;-0.769;5.924;2.064;-0.769;5.924;2.064;-0.494;1.292;0.763
-2.525;12.063;0.382;-2.742;9.573;0.694;0.074;10.257;0.571;-1.006;9.917;0.514;1.15;9.909;0.505;0.751;5.657;-0.574;0.216;13.237;0.686;0.233;15.357;0.39;2.696;12.193;0.773;2.838;9.853;1.529;0.074;10.257;0.571;0.075;10.91;0.271;0.074;10.257;0.571;1.15;9.909;0.505;-0.427;14.82;1.175;-1.781;14.798;0.792;0.711;14.829;1.303;2.04;15.066;0.905;0.233;15.357;0.39;0.199;16.28;1.853;-1.781;14.798;0.792;-2.525;12.063;0.382;2.04;15.066;0.905;2.696;12.193;0.773;0.075;10.91;0.271;0.216;13.237;0.686;0.751;5.657;-0.574;0.187;1.36;-2.747;-1.006;9.917;0.514;-0.728;5.986;2.481;-0.728;5.986;2.481;-0.364;1.243;1.71
-2.49;12.021;0.664;-2.739;9.519;0.815;0.101;10.199;0.84;-0.982;9.869;0.778;1.174;9.845;0.763;0.756;5.627;-0.434;0.254;13.172;1.039;0.273;15.301;0.809;2.754;12.122;1.157;2.865;9.79;1.943;0.101;10.199;0.84;0.106;10.859;0.555;0.101;10.199;0.84;1.174;9.845;0.763;-0.388;14.74;1.578;-1.742;14.734;1.195;0.75;14.744;1.706;2.083;14.989;1.327;0.273;15.301;0.809;0.241;16.179;2.3;-1.742;14.734;1.195;-2.49;12.021;0.664;2.083;14.989;1.327;2.754;12.122;1.157;0.106;10.859;0.555;0.254;13.172;1.039;0.756;5.627;-0.434;0.157;1.404;-2.742;-0.982;9.869;0.778;-0.684;6.031;2.919;-0.684;6.031;2.919;-0.22;1.238;2.735
-2.455;11.97;1.011;-2.73;9.466;1.035;0.127;10.129;1.164;-0.958;9.808;1.099;1.197;9.769;1.074;0.76;5.589;-0.246;0.293;13.094;1.437;0.318;15.228;1.265;2.806;12.032;1.564;2.892;9.701;2.354;0.127;10.129;1.164;0.136;10.795;0.893;0.127;10.129;1.164;1.197;9.769;1.074;-0.343;14.648;2.02;-1.698;14.659;1.641;0.795;14.645;2.145;2.131;14.896;1.779;0.318;15.228;1.265;0.293;16.066;2.779;-1.698;14.659;1.641;-2.455;11.97;1.011;2.131;14.896;1.779;2.806;12.032;1.564;0.136;10.795;0.893;0.293;13.094;1.437;0.76;5.589;-0.246;0.136;1.467;-2.721;-0.958;9.808;1.099;-0.64;6.043;3.362;-0.64;6.043;3.362;-0.09;1.267;3.695
-2.422;11.913;1.415;-2.724;9.414;1.325;0.15;10.053;1.549;-0.938;9.741;1.486;1.217;9.687;1.446;0.762;5.546;0.014;0.331;13.01;1.882;0.361;15.147;1.759;2.855;11.935;2.016;2.917;9.605;2.814;0.15;10.053;1.549;0.162;10.723;1.289;0.15;10.053;1.549;1.217;9.687;1.446;-0.297;14.552;2.503;-1.655;14.578;2.131;0.841;14.543;2.623;2.179;14.795;2.265;0.361;15.147;1.759;0.346;15.951;3.291;-1.655;14.578;2.131;-2.422;11.913;1.415;2.179;14.795;2.265;2.855;11.935;2.016;0.162;10.723;1.289;0.331;13.01;1.882;0.762;5.546;0.014;0.136;1.568;-2.686;-0.938;9.741;1.486;-0.595;6.014;3.809;-0.595;6.014;3.809;0.026;1.289;4.519
-2.391;11.863;1.876;-2.722;9.373;1.695;0.169;9.981;1.999;-0.921;9.679;1.943;1.233;9.608;1.884;0.76;5.497;0.374;0.367;12.931;2.368;0.405;15.07;2.278;2.9;11.842;2.505;2.94;9.517;3.32;0.169;9.981;1.999;0.184;10.653;1.745;0.169;9.981;1.999;1.233;9.608;1.884;-0.25;14.466;3.017;-1.611;14.506;2.657;0.889;14.45;3.129;2.228;14.701;2.774;0.405;15.07;2.278;0.405;15.851;3.822;-1.611;14.506;2.657;-2.391;11.863;1.876;2.228;14.701;2.774;2.9;11.842;2.505;0.184;10.653;1.745;0.367;12.931;2.368;0.76;5.497;0.374;0.168;1.723;-2.612;-0.921;9.679;1.943;-0.549;5.948;4.254;-0.549;5.948;4.254;0.126;1.259;5.137
-2.363;11.834;2.385;-2.724;9.354;2.134;0.185;9.929;2.51;-0.909;9.635;2.465;1.244;9.548;2.384;0.761;5.442;0.864;0.401;12.876;2.886;0.449;15.015;2.811;2.943;11.77;3.026;2.96;9.455;3.868;0.185;9.929;2.51;0.203;10.601;2.256;0.185;9.929;2.51;1.244;9.548;2.384;-0.203;14.409;3.552;-1.566;14.46;3.206;0.937;14.387;3.653;2.277;14.63;3.296;0.449;15.015;2.811;0.466;15.783;4.361;-1.566;14.46;3.206;-2.363;11.834;2.385;2.277;14.63;3.296;2.943;11.77;3.026;0.203;10.601;2.256;0.401;12.876;2.886;0.761;5.442;0.864;0.242;1.946;-2.456;-0.909;9.635;2.465;-0.502;5.856;4.69;-0.502;5.856;4.69;0.207;1.163;5.524
-2.337;11.839;2.932;-2.728;9.368;2.636;0.2;9.913;3.072;-0.896;9.626;3.04;1.255;9.523;2.94;0.772;5.385;1.509;0.432;12.86;3.425;0.489;14.998;3.348;2.983;11.737;3.566;2.977;9.435;4.441;0.2;9.913;3.072;0.219;10.582;2.81;0.2;9.913;3.072;1.255;9.523;2.94;-0.157;14.396;4.097;-1.524;14.455;3.767;0.984;14.369;4.185;2.325;14.601;3.825;0.489;14.998;3.348;0.525;15.765;4.899;-1.524;14.455;3.767;-2.337;11.839;2.932;2.325;14.601;3.825;2.983;11.737;3.566;0.219;10.582;2.81;0.432;12.86;3.425;0.772;5.385;1.509;0.361;2.235;-2.154;-0.896;9.626;3.04;-0.461;5.76;5.107;-0.461;5.76;5.107;0.259;1.032;5.697
-2.313;11.885;3.503;-2.728;9.42;3.187;0.217;9.944;3.667;-0.88;9.661;3.649;1.27;9.548;3.535;0.804;5.34;2.321;0.458;12.894;3.976;0.521;15.032;3.882;3.017;11.759;4.112;2.991;9.468;5.016;0.217;9.944;3.667;0.237;10.609;3.393;0.217;9.944;3.667;1.27;9.548;3.535;-0.118;14.437;4.643;-1.489;14.501;4.329;1.023;14.406;4.718;2.365;14.626;4.354;0.521;15.032;3.882;0.573;15.804;5.43;-1.489;14.501;4.329;-2.313;11.885;3.503;2.365;14.626;4.354;3.017;11.759;4.112;0.237;10.609;3.393;0.458;12.894;3.976;0.804;5.34;2.321;0.518;2.565;-1.645;-0.88;9.661;3.649;-0.432;5.685;5.492;-0.432;5.685;5.492;0.275;0.924;5.72
-2.294;11.968;4.085;-2.718;9.505;3.772;0.239;10.026;4.275;-0.857;9.74;4.266;1.293;9.628;4.149;0.868;5.329;3.291;0.473;12.98;4.526;0.536;15.116;4.41;3.043;11.84;4.649;3.005;9.555;5.566;0.239;10.026;4.275;0.258;10.683;3.986;0.239;10.026;4.275;1.293;9.628;4.149;-0.095;14.53;5.184;-1.469;14.592;4.884;1.047;14.499;5.246;2.391;14.708;4.881;0.536;15.116;4.41;0.6;15.896;5.953;-1.469;14.592;4.884;-2.294;11.968;4.085;2.391;14.708;4.881;3.043;11.84;4.649;0.258;10.683;3.986;0.473;12.98;4.526;0.868;5.329;3.291;0.692;2.879;-0.89;-0.857;9.74;4.266;-0.418;5.647;5.833;-0.418;5.647;5.833;0.259;0.879;5.674
-2.281;12.075;4.671;-2.698;9.607;4.384;0.266;10.146;4.875;-0.828;9.851;4.87;1.323;9.754;4.761;0.969;5.379;4.382;0.477;13.104;5.066;0.531;15.24;4.927;3.059;11.97;5.16;3.021;9.68;6.066;0.266;10.146;4.875;0.28;10.796;4.57;0.266;10.146;4.875;1.323;9.754;4.761;-0.091;14.659;5.713;-1.468;14.715;5.426;1.052;14.633;5.765;2.397;14.834;5.4;0.531;15.24;4.927;0.601;16.025;6.468;-1.468;14.715;5.426;-2.281;12.075;4.671;2.397;14.834;5.4;3.059;11.97;5.16;0.28;10.796;4.57;0.477;13.104;5.066;0.969;5.379;4.382;0.863;3.094;0.107;-0.828;9.851;4.87;-0.416;5.648;6.123;-0.416;5.648;6.123;0.233;0.898;5.634
-2.276;12.184;5.257;-2.667;9.706;5.024;0.295;10.28;5.451;-0.795;9.97;5.446;1.358;9.901;5.353;1.103;5.508;5.537;0.468;13.243;5.588;0.508;15.378;5.429;3.063;12.123;5.631;3.04;9.816;6.496;0.295;10.28;5.451;0.302;10.925;5.133;0.295;10.28;5.451;1.358;9.901;5.353;-0.103;14.8;6.226;-1.483;14.847;5.951;1.041;14.782;6.268;2.386;14.98;5.903;0.508;15.378;5.429;0.581;16.165;6.968;-1.483;14.847;5.951;-2.276;12.184;5.257;2.386;14.98;5.903;3.063;12.123;5.631;0.302;10.925;5.133;0.468;13.243;5.588;1.103;5.508;5.537;1.02;3.123;1.316;-0.795;9.97;5.446;-0.416;5.679;6.364;-0.416;5.679;6.364;0.217;0.958;5.634
-2.276;12.273;5.846;-2.628;9.783;5.704;0.324;10.401;5.999;-0.761;10.072;5.991;1.394;10.038;5.917;1.26;5.702;6.68;0.455;13.367;6.086;0.479;15.5;5.909;3.059;12.262;6.051;3.062;9.93;6.846;0.324;10.401;5.999;0.322;11.039;5.669;0.324;10.401;5.999;1.394;10.038;5.917;-0.12;14.926;6.717;-1.503;14.963;6.457;1.024;14.915;6.747;2.368;15.111;6.377;0.479;15.5;5.909;0.557;16.288;7.447;-1.503;14.963;6.457;-2.276;12.273;5.846;2.368;15.111;6.377;3.059;12.262;6.051;0.322;11.039;5.669;0.455;13.367;6.086;1.26;5.702;6.68;1.167;2.915;2.713;-0.761;10.072;5.991;-0.409;5.72;6.575;-0.409;5.72;6.575;0.225;1.028;5.679
-2.272;12.33;6.448;-2.581;9.83;6.44;0.351;10.479;6.52;-0.728;10.134;6.508;1.428;10.131;6.453;1.426;5.92;7.744;0.45;13.447;6.561;0.467;15.579;6.362;3.054;12.351;6.417;3.086;9.989;7.116;0.351;10.479;6.52;0.343;11.112;6.18;0.351;10.479;6.52;1.428;10.131;6.453;-0.12;15.011;7.184;-1.506;15.045;6.942;1.024;15.003;7.199;2.366;15.192;6.815;0.467;15.579;6.362;0.559;16.37;7.898;-1.506;15.045;6.942;-2.272;12.33;6.448;2.366;15.192;6.815;3.054;12.351;6.417;0.343;11.112;6.18;0.45;13.447;6.561;1.426;5.92;7.744;1.318;2.495;4.313;-0.728;10.134;6.508;-0.389;5.751;6.778;-0.389;5.751;6.778;0.259;1.088;5.749
-2.253;12.351;7.072;-2.523;9.852;7.246;0.38;10.499;7.024;-0.696;10.144;7.009;1.46;10.159;6.969;1.591;6.105;8.685;0.469;13.467;7.021;0.495;15.596;6.797;3.055;12.363;6.741;3.107;9.97;7.323;0.38;10.499;7.024;0.369;11.126;6.674;0.38;10.499;7.024;1.46;10.159;6.969;-0.082;15.042;7.634;-1.471;15.085;7.414;1.063;15.027;7.631;2.4;15.198;7.225;0.495;15.596;6.797;0.613;16.395;8.328;-1.471;15.085;7.414;-2.253;12.351;7.072;2.4;15.198;7.225;3.055;12.363;6.741;0.369;11.126;6.674;0.469;13.467;7.021;1.591;6.105;8.685;1.483;1.991;6.12;-0.696;10.144;7.009;-0.357;5.752;6.998;-0.357;5.752;6.998;0.308;1.125;5.825
-2.209;12.34;7.73;-2.446;9.864;8.122;0.415;10.454;7.525;-0.661;10.099;7.507;1.495;10.115;7.481;1.743;6.206;9.495;0.522;13.423;7.485;0.577;15.548;7.234;3.071;12.292;7.051;3.122;9.87;7.502;0.415;10.454;7.525;0.406;11.078;7.168;0.415;10.454;7.525;1.495;10.115;7.481;0.006;15.013;8.088;-1.386;15.079;7.89;1.15;14.981;8.065;2.481;15.123;7.629;0.577;15.548;7.234;0.733;16.356;8.756;-1.386;15.079;7.89;-2.209;12.34;7.73;2.481;15.123;7.629;3.071;12.292;7.051;0.406;11.078;7.168;0.522;13.423;7.485;1.743;6.206;9.495;1.657;1.58;8.042;-0.661;10.099;7.507;-0.321;5.716;7.245;-0.321;5.716;7.245;0.356;1.141;5.888
-2.136;12.305;8.424;-2.345;9.874;9.05;0.461;10.357;8.039;-0.618;10.01;8.016;1.538;10.009;8.005;1.867;6.203;10.196;0.607;13.324;7.978;0.704;15.445;7.701;3.102;12.155;7.386;3.132;9.712;7.699;0.461;10.357;8.039;0.459;10.979;7.679;0.461;10.357;8.039;1.538;10.009;8.005;0.136;14.932;8.571;-1.257;15.031;8.393;1.279;14.874;8.529;2.602;14.983;8.062;0.704;15.445;7.701;0.903;16.262;9.214;-1.257;15.031;8.393;-2.136;12.305;8.424;2.602;14.983;8.062;3.102;12.155;7.386;0.459;10.979;7.679;0.607;13.324;7.978;1.867;6.203;10.196;1.809;1.365;9.872;-0.618;10.01;8.016;-0.287;5.646;7.522;-0.287;5.646;7.522;0.381;1.146;5.932
-2.043;12.248;9.15;-2.221;9.881;9.994;0.52;10.228;8.585;-0.562;9.891;8.553;1.594;9.87;8.559;1.947;6.111;10.829;0.712;13.193;8.519;0.851;15.309;8.226;3.147;11.991;7.787;3.147;9.534;7.966;0.52;10.228;8.585;0.527;10.85;8.225;0.52;10.228;8.585;1.594;9.87;8.559;0.283;14.815;9.106;-1.109;14.947;8.943;1.423;14.732;9.051;2.738;14.81;8.555;0.851;15.309;8.226;1.087;16.131;9.731;-1.109;14.947;8.943;-2.043;12.248;9.15;2.738;14.81;8.555;3.147;11.991;7.787;0.527;10.85;8.225;0.712;13.193;8.519;1.947;6.111;10.829;1.892;1.295;11.393;-0.562;9.891;8.553;-0.262;5.556;7.833;-0.262;5.556;7.833;0.375;1.162;5.958
