right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.623;12.195;-0.021;-2.792;9.744;0.538;0.0;10.351;0.0;-1.065;9.965;-0.042;1.09;10.047;-0.053;0.723;5.707;-0.712;0.107;13.343;-0.085;0.164;15.447;-0.478;2.664;12.229;-0.359;2.648;9.811;0.108;0.0;10.351;0.0;-0.026;10.991;-0.326;0.0;10.351;0.0;1.09;10.047;-0.053;-0.454;14.966;0.375;-1.829;14.945;0.072;0.689;14.943;0.423;2.032;15.085;0.025;0.164;15.447;-0.478;0.225;16.325;1.012;-1.829;14.945;0.072;-2.623;12.195;-0.021;2.032;15.085;0.025;2.664;12.229;-0.359;-0.026;10.991;-0.326;0.107;13.343;-0.085;0.723;5.707;-0.712;0.196;1.189;-2.391;-1.065;9.965;-0.042;-0.882;5.649;0.819;-0.882;5.649;0.819;-0.826;1.457;-1.558
-2.588;12.192;0.123;-2.762;9.738;0.663;0.032;10.348;0.135;-1.033;9.965;0.096;1.121;10.04;0.077;0.751;5.703;-0.599;0.143;13.339;0.063;0.201;15.445;-0.319;2.702;12.226;-0.213;2.683;9.809;0.261;0.032;10.348;0.135;0.007;10.988;-0.19;0.032;10.348;0.135;1.121;10.04;0.077;-0.416;14.959;0.533;-1.791;14.941;0.233;0.727;14.936;0.579;2.069;15.081;0.179;0.201;15.445;-0.319;0.265;16.317;1.174;-1.791;14.941;0.233;-2.588;12.192;0.123;2.069;15.081;0.179;2.702;12.226;-0.213;0.007;10.988;-0.19;0.143;13.339;0.063;0.751;5.703;-0.599;0.217;1.193;-2.298;-1.033;9.965;0.096;-0.838;5.663;1.022;-0.838;5.663;1.022;-0.772;1.434;-1.287
-2.551;12.181;0.277;-2.736;9.718;0.776;0.067;10.336;0.283;-1.0;9.957;0.243;1.155;10.025;0.223;0.783;5.694;-0.485;0.187;13.326;0.237;0.243;15.435;-0.125;2.753;12.222;-0.032;2.725;9.809;0.462;0.067;10.336;0.283;0.044;10.978;-0.039;0.067;10.336;0.283;1.155;10.025;0.223;-0.373;14.941;0.722;-1.749;14.926;0.424;0.77;14.919;0.767;2.111;15.073;0.368;0.243;15.435;-0.125;0.308;16.3;1.372;-1.749;14.926;0.424;-2.551;12.181;0.277;2.111;15.073;0.368;2.753;12.222;-0.032;0.044;10.978;-0.039;0.187;13.326;0.237;0.783;5.694;-0.485;0.245;1.199;-2.223;-1.0;9.957;0.243;-0.793;5.677;1.264;-0.793;5.677;1.264;-0.673;1.331;-0.814
-2.509;12.158;0.453;-2.717;9.684;0.88;0.109;10.31;0.456;-0.959;9.935;0.411;1.196;9.997;0.395;0.819;5.674;-0.366;0.241;13.298;0.449;0.294;15.412;0.115;2.819;12.207;0.198;2.773;9.803;0.733;0.109;10.31;0.456;0.088;10.955;0.139;0.109;10.31;0.456;1.196;9.997;0.395;-0.32;14.906;0.957;-1.697;14.897;0.661;0.823;14.884;1.0;2.163;15.054;0.602;0.294;15.412;0.115;0.359;16.267;1.618;-1.697;14.897;0.661;-2.509;12.158;0.453;2.163;15.054;0.602;2.819;12.207;0.198;0.088;10.955;0.139;0.241;13.298;0.449;0.819;5.674;-0.366;0.276;1.206;-2.169;-0.959;9.935;0.411;-0.748;5.681;1.535;-0.748;5.681;1.535;-0.531;1.163;-0.128
-2.466;12.117;0.658;-2.701;9.632;0.997;0.157;10.262;0.657;-0.912;9.888;0.607;1.244;9.948;0.595;0.858;5.639;-0.231;0.299;13.248;0.691;0.346;15.366;0.388;2.894;12.171;0.464;2.832;9.783;1.063;0.157;10.262;0.657;0.137;10.91;0.347;0.157;10.262;0.657;1.244;9.948;0.595;-0.263;14.847;1.225;-1.641;14.845;0.939;0.881;14.827;1.262;2.217;15.015;0.859;0.346;15.366;0.388;0.415;16.211;1.897;-1.641;14.845;0.939;-2.466;12.117;0.658;2.217;15.015;0.859;2.894;12.171;0.464;0.137;10.91;0.347;0.299;13.248;0.691;0.858;5.639;-0.231;0.313;1.21;-2.129;-0.912;9.888;0.607;-0.702;5.661;1.828;-0.702;5.661;1.828;-0.373;0.977;0.743
-2.419;12.057;0.894;-2.683;9.564;1.145;0.213;10.194;0.891;-0.855;9.818;0.836;1.301;9.882;0.827;0.906;5.589;-0.078;0.359;13.177;0.965;0.399;15.299;0.69;2.972;12.115;0.766;2.901;9.744;1.434;0.213;10.194;0.891;0.192;10.844;0.588;0.213;10.194;0.891;1.301;9.882;0.827;-0.203;14.767;1.524;-1.583;14.774;1.245;0.941;14.75;1.554;2.272;14.955;1.144;0.399;15.299;0.69;0.474;16.131;2.206;-1.583;14.774;1.245;-2.419;12.057;0.894;2.272;14.955;1.144;2.972;12.115;0.766;0.192;10.844;0.588;0.359;13.177;0.965;0.906;5.589;-0.078;0.363;1.218;-2.106;-0.855;9.818;0.836;-0.654;5.612;2.129;-0.654;5.612;2.129;-0.225;0.831;1.71
-2.368;11.985;1.16;-2.659;9.488;1.32;0.273;10.112;1.168;-0.794;9.735;1.111;1.361;9.803;1.098;0.956;5.532;0.103;0.417;13.094;1.279;0.451;15.22;1.029;3.048;12.043;1.115;2.973;9.69;1.842;0.273;10.112;1.168;0.251;10.767;0.872;0.273;10.112;1.168;1.361;9.803;1.098;-0.147;14.676;1.859;-1.527;14.69;1.583;0.998;14.661;1.884;2.325;14.88;1.471;0.451;15.22;1.029;0.531;16.038;2.552;-1.527;14.69;1.583;-2.368;11.985;1.16;2.325;14.88;1.471;3.048;12.043;1.115;0.251;10.767;0.872;0.417;13.094;1.279;0.956;5.532;0.103;0.419;1.244;-2.098;-0.794;9.735;1.111;-0.6;5.539;2.434;-0.6;5.539;2.434;-0.095;0.751;2.646
-2.312;11.905;1.461;-2.623;9.406;1.526;0.332;10.025;1.494;-0.736;9.649;1.441;1.42;9.717;1.413;1.001;5.468;0.332;0.47;13.006;1.635;0.497;15.135;1.404;3.113;11.961;1.503;3.043;9.621;2.27;0.332;10.025;1.494;0.308;10.683;1.205;0.332;10.025;1.494;1.42;9.717;1.413;-0.097;14.582;2.231;-1.477;14.599;1.956;1.047;14.57;2.252;2.373;14.797;1.837;0.497;15.135;1.404;0.581;15.941;2.933;-1.477;14.599;1.956;-2.312;11.905;1.461;2.373;14.797;1.837;3.113;11.961;1.503;0.308;10.683;1.205;0.47;13.006;1.635;1.001;5.468;0.332;0.481;1.296;-2.085;-0.736;9.649;1.441;-0.535;5.446;2.743;-0.535;5.446;2.743;0.019;0.705;3.4
-2.253;11.834;1.817;-2.575;9.336;1.797;0.39;9.955;1.881;-0.68;9.583;1.837;1.475;9.644;1.782;1.046;5.415;0.627;0.518;12.936;2.042;0.534;15.066;1.822;3.162;11.895;1.925;3.106;9.557;2.698;0.39;9.955;1.881;0.364;10.615;1.598;0.39;9.955;1.881;1.475;9.644;1.782;-0.055;14.506;2.647;-1.435;14.522;2.372;1.089;14.5;2.666;2.415;14.73;2.25;0.534;15.066;1.822;0.622;15.866;3.354;-1.435;14.522;2.372;-2.253;11.834;1.817;2.415;14.73;2.25;3.162;11.895;1.925;0.364;10.615;1.598;0.518;12.936;2.042;1.046;5.415;0.627;0.552;1.409;-2.059;-0.68;9.583;1.837;-0.466;5.35;3.039;-0.466;5.35;3.039;0.12;0.635;3.843
-2.193;11.791;2.231;-2.516;9.295;2.137;0.445;9.919;2.324;-0.627;9.554;2.296;1.527;9.602;2.204;1.091;5.386;1.004;0.561;12.903;2.499;0.562;15.033;2.283;3.196;11.865;2.37;3.161;9.515;3.107;0.445;9.919;2.324;0.419;10.582;2.048;0.445;9.919;2.324;1.527;9.602;2.204;-0.021;14.468;3.108;-1.402;14.477;2.834;1.123;14.469;3.124;2.449;14.698;2.709;0.562;15.033;2.283;0.653;15.832;3.814;-1.402;14.477;2.834;-2.193;11.791;2.231;2.449;14.698;2.709;3.196;11.865;2.37;0.419;10.582;2.048;0.561;12.903;2.499;1.091;5.386;1.004;0.639;1.611;-2.005;-0.627;9.554;2.296;-0.406;5.272;3.301;-0.406;5.272;3.301;0.184;0.53;3.926
