right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.618;12.182;0.332;-2.796;9.723;0.85;0.0;10.351;0.0;-1.079;10.011;-0.061;1.077;10.007;-0.077;0.642;5.65;-0.557;0.179;13.325;0.182;0.253;15.455;-0.024;2.705;12.269;-0.427;2.737;9.805;-0.419;0.0;10.351;0.0;-0.001;11.01;-0.286;0.0;10.351;0.0;1.077;10.007;-0.077;-0.372;14.905;0.781;-1.747;14.906;0.479;0.771;14.87;0.831;2.109;15.029;0.424;0.253;15.455;-0.024;0.33;16.232;1.52;-1.747;14.906;0.479;-2.618;12.182;0.332;2.109;15.029;0.424;2.705;12.269;-0.427;-0.001;11.01;-0.286;0.179;13.325;0.182;0.642;5.65;-0.557;-0.054;1.052;-1.93;-1.079;10.011;-0.061;-0.878;5.732;0.963;-0.878;5.732;0.963;-0.712;1.502;-1.339
-2.542;12.213;0.503;-2.724;9.743;0.965;0.056;10.383;0.215;-1.023;10.042;0.165;1.133;10.04;0.129;0.682;5.7;-0.477;0.237;13.357;0.392;0.314;15.485;0.18;2.759;12.284;-0.182;2.775;9.821;-0.129;0.056;10.383;0.215;0.052;11.041;-0.072;0.056;10.383;0.215;1.133;10.04;0.129;-0.31;14.939;0.989;-1.686;14.939;0.689;0.833;14.902;1.036;2.17;15.059;0.625;0.314;15.485;0.18;0.397;16.262;1.724;-1.686;14.939;0.689;-2.542;12.213;0.503;2.17;15.059;0.625;2.759;12.284;-0.182;0.052;11.041;-0.072;0.237;13.357;0.392;0.682;5.7;-0.477;-0.031;1.146;-1.983;-1.023;10.042;0.165;-0.819;5.792;1.303;-0.819;5.792;1.303;-0.702;1.588;-1.049
-2.475;12.248;0.674;-2.667;9.768;1.073;0.11;10.416;0.434;-0.969;10.075;0.395;1.186;10.073;0.337;0.726;5.754;-0.394;0.292;13.39;0.608;0.369;15.519;0.394;2.818;12.303;0.086;2.819;9.843;0.212;0.11;10.416;0.434;0.103;11.075;0.146;0.11;10.416;0.434;1.186;10.073;0.337;-0.253;14.973;1.204;-1.629;14.975;0.908;0.89;14.936;1.248;2.227;15.094;0.836;0.369;15.519;0.394;0.457;16.295;1.938;-1.629;14.975;0.908;-2.475;12.248;0.674;2.227;15.094;0.836;2.818;12.303;0.086;0.103;11.075;0.146;0.292;13.39;0.608;0.726;5.754;-0.394;0.0;1.248;-2.032;-0.969;10.075;0.395;-0.751;5.861;1.66;-0.751;5.861;1.66;-0.65;1.608;-0.603
-2.416;12.279;0.847;-2.622;9.789;1.173;0.16;10.443;0.66;-0.92;10.102;0.631;1.235;10.099;0.553;0.771;5.804;-0.304;0.342;13.416;0.834;0.417;15.545;0.621;2.877;12.317;0.383;2.862;9.864;0.611;0.16;10.443;0.66;0.151;11.101;0.372;0.16;10.443;0.66;1.235;10.099;0.553;-0.203;14.998;1.432;-1.58;15.002;1.139;0.94;14.963;1.474;2.277;15.124;1.062;0.417;15.545;0.621;0.507;16.32;2.165;-1.58;15.002;1.139;-2.416;12.279;0.847;2.277;15.124;1.062;2.877;12.317;0.383;0.151;11.101;0.372;0.342;13.416;0.834;0.771;5.804;-0.304;0.04;1.353;-2.085;-0.92;10.102;0.631;-0.679;5.934;2.036;-0.679;5.934;2.036;-0.555;1.563;0.01
-2.373;12.297;1.028;-2.597;9.8;1.279;0.204;10.453;0.895;-0.877;10.114;0.876;1.277;10.109;0.777;0.815;5.838;-0.198;0.386;13.427;1.074;0.455;15.556;0.864;2.939;12.321;0.706;2.909;9.882;1.055;0.204;10.453;0.895;0.193;11.112;0.609;0.204;10.453;0.895;1.277;10.109;0.777;-0.162;15.007;1.675;-1.539;15.014;1.384;0.981;14.973;1.716;2.317;15.141;1.306;0.455;15.556;0.864;0.546;16.33;2.409;-1.539;15.014;1.384;-2.373;12.297;1.028;2.317;15.141;1.306;2.939;12.321;0.706;0.193;11.112;0.609;0.386;13.427;1.074;0.815;5.838;-0.198;0.082;1.447;-2.119;-0.877;10.114;0.876;-0.606;5.998;2.421;-0.606;5.998;2.421;-0.42;1.473;0.774
-2.342;12.297;1.221;-2.59;9.797;1.396;0.241;10.444;1.141;-0.841;10.107;1.13;1.312;10.098;1.013;0.854;5.852;-0.067;0.421;13.417;1.325;0.484;15.547;1.122;2.997;12.309;1.049;2.957;9.893;1.529;0.241;10.444;1.141;0.228;11.104;0.856;0.241;10.444;1.141;1.312;10.098;1.013;-0.131;14.994;1.932;-1.509;15.005;1.642;1.012;14.964;1.971;2.348;15.14;1.565;0.484;15.547;1.122;0.572;16.32;2.668;-1.509;15.005;1.642;-2.342;12.297;1.221;2.348;15.14;1.565;2.997;12.309;1.049;0.228;11.104;0.856;0.421;13.417;1.325;0.854;5.852;-0.067;0.127;1.524;-2.129;-0.841;10.107;1.13;-0.536;6.046;2.809;-0.536;6.046;2.809;-0.262;1.381;1.631
-2.32;12.276;1.426;-2.59;9.774;1.527;0.269;10.412;1.401;-0.813;10.077;1.397;1.339;10.063;1.265;0.889;5.839;0.099;0.447;13.385;1.59;0.503;15.516;1.393;3.046;12.277;1.411;2.994;9.892;2.025;0.269;10.412;1.401;0.256;11.072;1.117;0.269;10.412;1.401;1.339;10.063;1.265;-0.11;14.958;2.201;-1.488;14.973;1.912;1.033;14.931;2.241;2.369;15.116;1.838;0.503;15.516;1.393;0.588;16.287;2.94;-1.488;14.973;1.912;-2.32;12.276;1.426;2.369;15.116;1.838;3.046;12.277;1.411;0.256;11.072;1.117;0.447;13.385;1.59;0.889;5.839;0.099;0.177;1.58;-2.106;-0.813;10.077;1.397;-0.475;6.071;3.197;-0.475;6.071;3.197;-0.1;1.313;2.533
-2.3;12.237;1.65;-2.586;9.735;1.684;0.291;10.362;1.678;-0.792;10.029;1.681;1.359;10.012;1.536;0.917;5.804;0.313;0.466;13.335;1.868;0.515;15.466;1.674;3.08;12.229;1.775;3.015;9.877;2.507;0.291;10.362;1.678;0.277;11.022;1.394;0.291;10.362;1.678;1.359;10.012;1.536;-0.097;14.905;2.481;-1.475;14.925;2.194;1.047;14.882;2.521;2.383;15.074;2.121;0.515;15.466;1.674;0.596;16.238;3.221;-1.475;14.925;2.194;-2.3;12.237;1.65;2.383;15.074;2.121;3.08;12.229;1.775;0.277;11.022;1.394;0.466;13.335;1.868;0.917;5.804;0.313;0.233;1.626;-2.052;-0.792;10.029;1.681;-0.425;6.071;3.579;-0.425;6.071;3.579;0.036;1.28;3.344
-2.284;12.19;1.899;-2.582;9.689;1.877;0.307;10.307;1.975;-0.776;9.974;1.983;1.374;9.955;1.83;0.937;5.753;0.584;0.477;13.28;2.158;0.521;15.411;1.963;3.1;12.175;2.131;3.029;9.853;2.951;0.307;10.307;1.975;0.292;10.965;1.688;0.307;10.307;1.975;1.374;9.955;1.83;-0.088;14.849;2.771;-1.467;14.871;2.487;1.055;14.829;2.809;2.391;15.024;2.41;0.521;15.411;1.963;0.6;16.184;3.509;-1.467;14.871;2.487;-2.284;12.19;1.899;2.391;15.024;2.41;3.1;12.175;2.131;0.292;10.965;1.688;0.477;13.28;2.158;0.937;5.753;0.584;0.299;1.678;-1.966;-0.776;9.974;1.983;-0.385;6.049;3.943;-0.385;6.049;3.943;0.133;1.258;3.977
-2.269;12.152;2.178;-2.576;9.652;2.115;0.32;10.263;2.293;-0.763;9.931;2.308;1.387;9.91;2.146;0.951;5.7;0.928;0.484;13.237;2.46;0.524;15.367;2.257;3.107;12.13;2.464;3.04;9.824;3.327;0.32;10.263;2.293;0.304;10.92;2.001;0.32;10.263;2.293;1.387;9.91;2.146;-0.081;14.807;3.07;-1.461;14.83;2.791;1.063;14.789;3.103;2.397;14.984;2.7;0.524;15.367;2.257;0.605;16.144;3.801;-1.461;14.83;2.791;-2.269;12.152;2.178;2.397;14.984;2.7;3.107;12.13;2.464;0.304;10.92;2.001;0.484;13.237;2.46;0.951;5.7;0.928;0.384;1.767;-1.852;-0.763;9.931;2.308;-0.354;6.013;4.278;-0.354;6.013;4.278;0.18;1.224;4.343
-2.252;12.134;2.495;-2.561;9.635;2.409;0.332;10.246;2.635;-0.751;9.913;2.655;1.398;9.892;2.49;0.967;5.655;1.366;0.488;13.22;2.777;0.523;15.35;2.564;3.098;12.11;2.776;3.041;9.804;3.64;0.332;10.246;2.635;0.315;10.899;2.336;0.332;10.246;2.635;1.398;9.892;2.49;-0.076;14.792;3.384;-1.458;14.814;3.116;1.068;14.776;3.41;2.401;14.967;2.998;0.523;15.35;2.564;0.609;16.13;4.106;-1.458;14.814;3.116;-2.252;12.134;2.495;2.401;14.967;2.998;3.098;12.11;2.776;0.315;10.899;2.336;0.488;13.22;2.777;0.967;5.655;1.366;0.504;1.913;-1.683;-0.751;9.913;2.655;-0.325;5.972;4.575;-0.325;5.972;4.575;0.202;1.182;4.506
-2.247;12.151;2.85;-2.563;9.654;2.751;0.341;10.267;2.999;-0.742;9.935;3.024;1.407;9.911;2.858;0.987;5.635;1.889;0.489;13.242;3.116;0.517;15.371;2.894;3.085;12.129;3.079;3.051;9.81;3.91;0.341;10.267;2.999;0.324;10.917;2.693;0.341;10.267;2.999;1.407;9.911;2.858;-0.074;14.815;3.721;-1.459;14.834;3.467;1.07;14.802;3.738;2.4;14.988;3.315;0.517;15.371;2.894;0.609;16.155;4.434;-1.459;14.834;3.467;-2.247;12.151;2.85;2.4;14.988;3.315;3.085;12.129;3.079;0.324;10.917;2.693;0.489;13.242;3.116;0.987;5.635;1.889;0.657;2.16;-1.477;-0.742;9.935;3.024;-0.298;5.945;4.835;-0.298;5.945;4.835;0.222;1.162;4.568
-2.246;12.202;3.256;-2.558;9.704;3.171;0.347;10.33;3.389;-0.736;9.999;3.414;1.414;9.971;3.255;1.022;5.644;2.532;0.486;13.305;3.479;0.505;15.433;3.25;3.055;12.188;3.368;3.045;9.846;4.13;0.347;10.33;3.389;0.333;10.976;3.075;0.347;10.33;3.389;1.414;9.971;3.255;-0.076;14.879;4.084;-1.464;14.893;3.848;1.068;14.869;4.09;2.394;15.049;3.652;0.505;15.433;3.25;0.604;16.219;4.788;-1.464;14.893;3.848;-2.246;12.202;3.256;2.394;15.049;3.652;3.055;12.188;3.368;0.333;10.976;3.075;0.486;13.305;3.479;1.022;5.644;2.532;0.834;2.467;-1.127;-0.736;9.999;3.414;-0.276;5.931;5.04;-0.276;5.931;5.04;0.241;1.167;4.539
-2.251;12.284;3.718;-2.55;9.783;3.688;0.352;10.427;3.801;-0.732;10.098;3.823;1.419;10.065;3.678;1.073;5.693;3.276;0.482;13.402;3.867;0.492;15.53;3.634;3.02;12.286;3.653;3.035;9.913;4.313;0.352;10.427;3.801;0.34;11.07;3.48;0.352;10.427;3.801;1.419;10.065;3.678;-0.079;14.976;4.475;-1.47;14.986;4.257;1.065;14.969;4.469;2.387;15.144;4.016;0.492;15.53;3.634;0.599;16.319;5.17;-1.47;14.986;4.257;-2.251;12.284;3.718;2.387;15.144;4.016;3.02;12.286;3.653;0.34;11.07;3.48;0.482;13.402;3.867;1.073;5.693;3.276;0.997;2.749;-0.577;-0.732;10.098;3.823;-0.265;5.938;5.193;-0.265;5.938;5.193;0.259;1.204;4.459
-2.263;12.387;4.223;-2.547;9.885;4.285;0.356;10.543;4.231;-0.729;10.216;4.244;1.424;10.179;4.122;1.138;5.784;4.059;0.479;13.519;4.279;0.482;15.646;4.043;2.992;12.408;3.958;3.036;10.007;4.509;0.356;10.543;4.231;0.349;11.183;3.905;0.356;10.543;4.231;1.424;10.179;4.122;-0.081;15.091;4.889;-1.474;15.101;4.685;1.063;15.088;4.874;2.381;15.258;4.408;0.482;15.646;4.043;0.594;16.439;5.576;-1.474;15.101;4.685;-2.263;12.387;4.223;2.381;15.258;4.408;2.992;12.408;3.958;0.349;11.183;3.905;0.479;13.519;4.279;1.138;5.784;4.059;1.124;2.914;0.151;-0.729;10.216;4.244;-0.267;5.973;5.335;-0.267;5.973;5.335;0.276;1.273;4.421
-2.269;12.494;4.766;-2.523;9.995;4.961;0.362;10.661;4.675;-0.723;10.334;4.677;1.431;10.296;4.583;1.211;5.906;4.878;0.479;13.636;4.71;0.48;15.763;4.469;2.965;12.534;4.277;3.031;10.11;4.708;0.362;10.661;4.675;0.359;11.299;4.345;0.362;10.661;4.675;1.431;10.296;4.583;-0.078;15.209;5.32;-1.472;15.221;5.126;1.066;15.207;5.299;2.38;15.373;4.821;0.48;15.763;4.469;0.596;16.562;6.0;-1.472;15.221;5.126;-2.269;12.494;4.766;2.38;15.373;4.821;2.965;12.534;4.277;0.359;11.299;4.345;0.479;13.636;4.71;1.211;5.906;4.878;1.225;2.907;1.068;-0.723;10.334;4.677;-0.279;6.023;5.468;-0.279;6.023;5.468;0.28;1.364;4.373
-2.267;12.589;5.335;-2.479;10.105;5.692;0.372;10.759;5.135;-0.712;10.431;5.123;1.443;10.395;5.06;1.291;6.04;5.701;0.486;13.734;5.159;0.487;15.86;4.911;2.946;12.644;4.629;3.025;10.203;4.953;0.372;10.759;5.135;0.373;11.395;4.801;0.372;10.759;5.135;1.443;10.395;5.06;-0.069;15.31;5.766;-1.464;15.328;5.577;1.076;15.306;5.741;2.387;15.471;5.257;0.487;15.86;4.911;0.604;16.668;6.438;-1.464;15.328;5.577;-2.267;12.589;5.335;2.387;15.471;5.257;2.946;12.644;4.629;0.373;11.395;4.801;0.486;13.734;5.159;1.291;6.04;5.701;1.305;2.724;2.162;-0.712;10.431;5.123;-0.296;6.075;5.627;-0.296;6.075;5.627;0.282;1.452;4.396
-2.257;12.654;5.935;-2.423;10.202;6.49;0.39;10.815;5.606;-0.693;10.484;5.578;1.462;10.453;5.549;1.373;6.153;6.499;0.502;13.79;5.624;0.509;15.915;5.369;2.946;12.714;5.009;3.04;10.263;5.238;0.39;10.815;5.606;0.395;11.45;5.27;0.39;10.815;5.606;1.462;10.453;5.549;-0.048;15.369;6.225;-1.442;15.398;6.036;1.097;15.363;6.2;2.407;15.527;5.712;0.509;15.915;5.369;0.627;16.733;6.889;-1.442;15.398;6.036;-2.257;12.654;5.935;2.407;15.527;5.712;2.946;12.714;5.009;0.395;11.45;5.27;0.502;13.79;5.624;1.373;6.153;6.499;1.365;2.333;3.513;-0.693;10.484;5.578;-0.315;6.103;5.819;-0.315;6.103;5.819;0.274;1.51;4.485
-2.236;12.676;6.544;-2.357;10.278;7.306;0.418;10.817;6.083;-0.664;10.482;6.04;1.492;10.459;6.043;1.453;6.225;7.254;0.53;13.791;6.1;0.546;15.916;5.834;2.966;12.73;5.412;3.072;10.273;5.557;0.418;10.817;6.083;0.425;11.452;5.746;0.418;10.817;6.083;1.492;10.459;6.043;-0.013;15.376;6.693;-1.407;15.417;6.498;1.131;15.365;6.668;2.441;15.529;6.18;0.546;15.916;5.834;0.664;16.746;7.348;-1.407;15.417;6.498;-2.236;12.676;6.544;2.441;15.529;6.18;2.966;12.73;5.412;0.425;11.452;5.746;0.53;13.791;6.1;1.453;6.225;7.254;1.41;1.91;5.041;-0.664;10.482;6.04;-0.328;6.091;6.053;-0.328;6.091;6.053;0.26;1.529;4.614
-2.204;12.65;7.144;-2.286;10.32;8.098;0.457;10.763;6.565;-0.622;10.424;6.507;1.534;10.41;6.539;1.527;6.238;7.954;0.571;13.737;6.581;0.598;15.86;6.304;3.004;12.688;5.839;3.122;10.229;5.914;0.457;10.763;6.565;0.466;11.397;6.227;0.457;10.763;6.565;1.534;10.41;6.539;0.033;15.327;7.164;-1.359;15.38;6.961;1.178;15.31;7.143;2.488;15.475;6.656;0.598;15.86;6.304;0.715;16.702;7.811;-1.359;15.38;6.961;-2.204;12.65;7.144;2.488;15.475;6.656;3.004;12.688;5.839;0.466;11.397;6.227;0.571;13.737;6.581;1.527;6.238;7.954;1.434;1.576;6.625;-0.622;10.424;6.507;-0.33;6.032;6.338;-0.33;6.032;6.338;0.244;1.508;4.782
-2.159;12.582;7.729;-2.212;10.327;8.849;0.508;10.662;7.049;-0.569;10.318;6.979;1.586;10.314;7.036;1.595;6.2;8.611;0.624;13.636;7.063;0.662;15.757;6.773;3.058;12.597;6.274;3.187;10.137;6.284;0.508;10.662;7.049;0.519;11.296;6.71;0.508;10.662;7.049;1.586;10.314;7.036;0.093;15.233;7.635;-1.297;15.296;7.423;1.237;15.209;7.617;2.548;15.373;7.131;0.662;15.757;6.773;0.78;16.611;8.273;-1.297;15.296;7.423;-2.159;12.582;7.729;2.548;15.373;7.131;3.058;12.597;6.274;0.519;11.296;6.71;0.624;13.636;7.063;1.595;6.2;8.611;1.438;1.377;8.129;-0.569;10.318;6.979;-0.318;5.932;6.66;-0.318;5.932;6.66;0.229;1.469;4.926
