right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.623;12.181;0.335;-2.816;9.722;0.844;0.0;10.351;0.0;-1.078;10.006;-0.058;1.079;10.012;-0.075;0.631;5.655;-0.547;0.17;13.324;0.169;0.244;15.454;-0.039;2.732;12.265;-0.417;2.735;9.803;-0.329;0.0;10.351;0.0;-0.004;11.008;-0.292;0.0;10.351;0.0;1.079;10.012;-0.075;-0.379;14.905;0.769;-1.754;14.907;0.467;0.764;14.87;0.815;2.106;15.023;0.42;0.244;15.454;-0.039;0.329;16.237;1.502;-1.754;14.907;0.467;-2.623;12.181;0.335;2.106;15.023;0.42;2.732;12.265;-0.417;-0.004;11.008;-0.292;0.17;13.324;0.169;0.631;5.655;-0.547;-0.071;1.056;-1.914;-1.078;10.006;-0.058;-0.879;5.714;0.917;-0.879;5.714;0.917;-0.717;1.502;-1.417
-2.548;12.208;0.502;-2.747;9.738;0.952;0.058;10.379;0.213;-1.02;10.032;0.166;1.136;10.04;0.129;0.675;5.701;-0.474;0.23;13.352;0.377;0.306;15.481;0.165;2.789;12.276;-0.166;2.772;9.817;-0.022;0.058;10.379;0.213;0.05;11.035;-0.08;0.058;10.379;0.213;1.136;10.04;0.129;-0.316;14.935;0.975;-1.692;14.936;0.675;0.827;14.898;1.019;2.169;15.05;0.621;0.306;15.481;0.165;0.397;16.263;1.706;-1.692;14.936;0.675;-2.548;12.208;0.502;2.169;15.05;0.621;2.789;12.276;-0.166;0.05;11.035;-0.08;0.23;13.352;0.377;0.675;5.701;-0.474;-0.044;1.146;-1.973;-1.02;10.032;0.166;-0.817;5.77;1.26;-0.817;5.77;1.26;-0.699;1.568;-1.094
-2.48;12.239;0.666;-2.691;9.758;1.046;0.113;10.407;0.43;-0.965;10.06;0.394;1.191;10.069;0.335;0.722;5.752;-0.403;0.286;13.381;0.592;0.362;15.509;0.377;2.849;12.289;0.11;2.812;9.837;0.34;0.113;10.407;0.43;0.103;11.063;0.137;0.113;10.407;0.43;1.191;10.069;0.335;-0.258;14.963;1.189;-1.634;14.966;0.892;0.885;14.927;1.23;2.226;15.08;0.832;0.362;15.509;0.377;0.457;16.291;1.918;-1.634;14.966;0.892;-2.48;12.239;0.666;2.226;15.08;0.832;2.849;12.289;0.11;0.103;11.063;0.137;0.286;13.381;0.592;0.722;5.752;-0.403;-0.009;1.247;-2.042;-0.965;10.06;0.394;-0.748;5.837;1.626;-0.748;5.837;1.626;-0.643;1.573;-0.617
-2.423;12.265;0.832;-2.653;9.775;1.136;0.164;10.429;0.654;-0.914;10.082;0.628;1.241;10.09;0.548;0.769;5.798;-0.323;0.337;13.402;0.816;0.41;15.531;0.602;2.911;12.298;0.412;2.854;9.859;0.752;0.164;10.429;0.654;0.151;11.085;0.361;0.164;10.429;0.654;1.241;10.09;0.548;-0.208;14.984;1.415;-1.584;14.989;1.119;0.935;14.949;1.454;2.277;15.106;1.056;0.41;15.531;0.602;0.507;16.311;2.143;-1.584;14.989;1.119;-2.423;12.265;0.832;2.277;15.106;1.056;2.911;12.298;0.412;0.151;11.085;0.361;0.337;13.402;0.816;0.769;5.798;-0.323;0.032;1.351;-2.11;-0.914;10.082;0.628;-0.674;5.906;2.008;-0.674;5.906;2.008;-0.549;1.525;0.004
-2.378;12.279;1.006;-2.627;9.782;1.226;0.209;10.435;0.888;-0.87;10.089;0.872;1.284;10.095;0.771;0.814;5.83;-0.225;0.381;13.407;1.053;0.449;15.537;0.843;2.971;12.295;0.743;2.892;9.879;1.216;0.209;10.435;0.888;0.193;11.091;0.595;0.209;10.435;0.888;1.284;10.095;0.771;-0.167;14.987;1.655;-1.544;14.996;1.362;0.977;14.954;1.693;2.318;15.118;1.298;0.449;15.537;0.843;0.545;16.315;2.385;-1.544;14.996;1.362;-2.378;12.279;1.006;2.318;15.118;1.298;2.971;12.295;0.743;0.193;11.091;0.595;0.381;13.407;1.053;0.814;5.83;-0.225;0.076;1.445;-2.159;-0.87;10.089;0.872;-0.599;5.968;2.404;-0.599;5.968;2.404;-0.416;1.435;0.779
-2.346;12.276;1.195;-2.621;9.776;1.336;0.246;10.421;1.133;-0.833;10.077;1.127;1.32;10.08;1.007;0.855;5.841;-0.096;0.416;13.394;1.304;0.478;15.524;1.099;3.028;12.279;1.09;2.933;9.893;1.698;0.246;10.421;1.133;0.229;11.078;0.842;0.246;10.421;1.133;1.32;10.08;1.007;-0.135;14.97;1.91;-1.512;14.983;1.619;1.009;14.941;1.947;2.35;15.112;1.555;0.478;15.524;1.099;0.573;16.3;2.642;-1.512;14.983;1.619;-2.346;12.276;1.195;2.35;15.112;1.555;3.028;12.279;1.09;0.229;11.078;0.842;0.416;13.394;1.304;0.855;5.841;-0.096;0.122;1.522;-2.174;-0.833;10.077;1.127;-0.528;6.012;2.795;-0.528;6.012;2.795;-0.263;1.346;1.621
-2.325;12.254;1.399;-2.625;9.754;1.461;0.276;10.387;1.392;-0.804;10.044;1.393;1.348;10.045;1.258;0.89;5.829;0.066;0.444;13.359;1.568;0.498;15.49;1.368;3.077;12.246;1.453;2.967;9.899;2.196;0.276;10.387;1.392;0.258;11.044;1.102;0.276;10.387;1.392;1.348;10.045;1.258;-0.113;14.932;2.179;-1.49;14.95;1.888;1.031;14.906;2.215;2.372;15.085;1.827;0.498;15.49;1.368;0.589;16.265;2.913;-1.49;14.95;1.888;-2.325;12.254;1.399;2.372;15.085;1.827;3.077;12.246;1.453;0.258;11.044;1.102;0.444;13.359;1.568;0.89;5.829;0.066;0.171;1.581;-2.159;-0.804;10.044;1.393;-0.465;6.036;3.187;-0.465;6.036;3.187;-0.105;1.28;2.498
-2.306;12.215;1.621;-2.624;9.716;1.613;0.299;10.337;1.669;-0.782;9.995;1.677;1.37;9.993;1.529;0.918;5.794;0.277;0.463;13.308;1.844;0.511;15.439;1.648;3.111;12.198;1.818;2.984;9.893;2.678;0.299;10.337;1.669;0.28;10.993;1.378;0.299;10.337;1.669;1.37;9.993;1.529;-0.098;14.879;2.458;-1.476;14.901;2.169;1.046;14.857;2.493;2.387;15.042;2.109;0.511;15.439;1.648;0.598;16.213;3.193;-1.476;14.901;2.169;-2.306;12.215;1.621;2.387;15.042;2.109;3.111;12.198;1.818;0.28;10.993;1.378;0.463;13.308;1.844;0.918;5.794;0.277;0.227;1.63;-2.109;-0.782;9.995;1.677;-0.412;6.035;3.571;-0.412;6.035;3.571;0.03;1.245;3.295
-2.287;12.168;1.869;-2.616;9.671;1.803;0.316;10.282;1.966;-0.764;9.941;1.98;1.386;9.937;1.822;0.939;5.744;0.549;0.475;13.253;2.134;0.517;15.385;1.936;3.129;12.144;2.172;2.988;9.873;3.116;0.316;10.282;1.966;0.296;10.937;1.672;0.316;10.282;1.966;1.386;9.937;1.822;-0.088;14.823;2.748;-1.467;14.847;2.463;1.056;14.803;2.781;2.397;14.993;2.397;0.517;15.385;1.936;0.603;16.158;3.481;-1.467;14.847;2.463;-2.287;12.168;1.869;2.397;14.993;2.397;3.129;12.144;2.172;0.296;10.937;1.672;0.475;13.253;2.134;0.939;5.744;0.549;0.297;1.687;-2.029;-0.764;9.941;1.98;-0.369;6.013;3.935;-0.369;6.013;3.935;0.129;1.22;3.914
-2.27;12.128;2.15;-2.607;9.634;2.044;0.331;10.238;2.282;-0.75;9.897;2.303;1.4;9.892;2.138;0.953;5.691;0.892;0.483;13.21;2.435;0.52;15.341;2.231;3.135;12.101;2.501;2.994;9.847;3.485;0.331;10.238;2.282;0.309;10.891;1.984;0.331;10.238;2.282;1.4;9.892;2.138;-0.081;14.78;3.047;-1.46;14.805;2.769;1.063;14.763;3.075;2.404;14.952;2.688;0.52;15.341;2.231;0.607;16.116;3.776;-1.46;14.805;2.769;-2.27;12.128;2.15;2.404;14.952;2.688;3.135;12.101;2.501;0.309;10.891;1.984;0.483;13.21;2.435;0.953;5.691;0.892;0.382;1.773;-1.908;-0.75;9.897;2.303;-0.334;5.977;4.268;-0.334;5.977;4.268;0.184;1.186;4.295
