right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.614;12.135;-0.055;-2.779;9.677;0.47;0.0;10.351;0.0;-1.075;9.994;-0.033;1.081;10.013;-0.031;0.795;5.641;-0.482;0.102;13.328;-0.098;0.118;15.437;-0.467;2.594;12.266;-0.309;2.731;9.862;0.213;0.0;10.351;0.0;-0.005;10.976;-0.355;0.0;10.351;0.0;1.081;10.013;-0.031;-0.494;14.934;0.377;-1.866;14.898;0.063;0.649;14.934;0.431;1.981;15.132;0.019;0.118;15.437;-0.467;0.148;16.366;0.992;-1.866;14.898;0.063;-2.614;12.135;-0.055;1.981;15.132;0.019;2.594;12.266;-0.309;-0.005;10.976;-0.355;0.102;13.328;-0.098;0.795;5.641;-0.482;0.369;1.062;-2.018;-1.075;9.994;-0.033;-0.871;5.739;1.086;-0.871;5.739;1.086;-0.797;1.615;-1.406
-2.578;12.118;0.051;-2.773;9.641;0.464;0.026;10.325;0.157;-1.051;9.972;0.118;1.106;9.983;0.121;0.805;5.623;-0.427;0.137;13.303;0.1;0.16;15.416;-0.241;2.639;12.235;-0.048;2.76;9.842;0.521;0.026;10.325;0.157;0.023;10.955;-0.189;0.026;10.325;0.157;1.106;9.983;0.121;-0.46;14.903;0.592;-1.829;14.874;0.266;0.683;14.9;0.655;2.018;15.103;0.257;0.16;15.416;-0.241;0.182;16.326;1.231;-1.829;14.874;0.266;-2.578;12.118;0.051;2.018;15.103;0.257;2.639;12.235;-0.048;0.023;10.955;-0.189;0.137;13.303;0.1;0.805;5.623;-0.427;0.371;1.088;-2.089;-1.051;9.972;0.118;-0.813;5.759;1.38;-0.813;5.759;1.38;-0.712;1.531;-0.93
-2.561;12.071;0.268;-2.742;9.592;0.677;0.048;10.283;0.33;-1.027;9.929;0.287;1.129;9.945;0.29;0.798;5.609;-0.412;0.153;13.262;0.311;0.17;15.38;-0.004;2.657;12.204;0.117;2.781;9.797;0.627;0.048;10.283;0.33;0.044;10.918;-0.008;0.048;10.283;0.33;1.129;9.945;0.29;-0.447;14.855;0.823;-1.817;14.827;0.5;0.696;14.854;0.884;2.03;15.063;0.485;0.17;15.38;-0.004;0.191;16.272;1.478;-1.817;14.827;0.5;-2.561;12.071;0.268;2.03;15.063;0.485;2.657;12.204;0.117;0.044;10.918;-0.008;0.153;13.262;0.311;0.798;5.609;-0.412;0.354;1.154;-2.275;-1.027;9.929;0.287;-0.776;5.783;1.752;-0.776;5.783;1.752;-0.551;1.344;-0.11
-2.536;12.026;0.47;-2.725;9.54;0.832;0.069;10.233;0.519;-1.007;9.881;0.472;1.149;9.893;0.474;0.799;5.578;-0.338;0.179;13.212;0.543;0.199;15.333;0.258;2.684;12.153;0.344;2.801;9.741;0.832;0.069;10.233;0.519;0.066;10.872;0.191;0.069;10.233;0.519;1.149;9.893;0.474;-0.42;14.797;1.077;-1.789;14.776;0.752;0.723;14.795;1.139;2.058;15.007;0.745;0.199;15.333;0.258;0.219;16.204;1.753;-1.789;14.776;0.752;-2.536;12.026;0.47;2.058;15.007;0.745;2.684;12.153;0.344;0.066;10.872;0.191;0.179;13.212;0.543;0.799;5.578;-0.338;0.34;1.184;-2.339;-1.007;9.881;0.472;-0.739;5.792;2.087;-0.739;5.792;2.087;-0.434;1.225;0.581
-2.509;11.977;0.705;-2.71;9.485;1.009;0.089;10.174;0.729;-0.989;9.828;0.676;1.167;9.831;0.675;0.798;5.54;-0.251;0.209;13.151;0.806;0.236;15.278;0.56;2.714;12.087;0.593;2.819;9.669;1.049;0.089;10.174;0.729;0.087;10.819;0.412;0.089;10.174;0.729;1.167;9.831;0.675;-0.384;14.729;1.37;-1.754;14.719;1.045;0.759;14.722;1.431;2.094;14.936;1.04;0.236;15.278;0.56;0.259;16.122;2.07;-1.754;14.719;1.045;-2.509;11.977;0.705;2.094;14.936;1.04;2.714;12.087;0.593;0.087;10.819;0.412;0.209;13.151;0.806;0.798;5.54;-0.251;0.315;1.211;-2.382;-0.989;9.828;0.676;-0.701;5.798;2.432;-0.701;5.798;2.432;-0.332;1.135;1.276
-2.48;11.928;0.962;-2.698;9.431;1.213;0.107;10.11;0.963;-0.973;9.771;0.909;1.184;9.762;0.9;0.799;5.491;-0.106;0.244;13.085;1.086;0.281;15.215;0.873;2.745;12.011;0.862;2.836;9.587;1.295;0.107;10.11;0.963;0.109;10.76;0.656;0.107;10.11;0.963;1.184;9.762;0.9;-0.34;14.657;1.676;-1.711;14.659;1.354;0.802;14.643;1.735;2.138;14.856;1.345;0.281;15.215;0.873;0.311;16.035;2.397;-1.711;14.659;1.354;-2.48;11.928;0.962;2.138;14.856;1.345;2.745;12.011;0.862;0.109;10.76;0.656;0.244;13.085;1.086;0.799;5.491;-0.106;0.307;1.229;-2.365;-0.973;9.771;0.909;-0.663;5.79;2.77;-0.663;5.79;2.77;-0.233;1.068;1.914
-2.449;11.881;1.249;-2.686;9.382;1.456;0.125;10.046;1.227;-0.957;9.714;1.174;1.199;9.691;1.156;0.804;5.434;0.098;0.282;13.018;1.388;0.332;15.151;1.202;2.779;11.929;1.152;2.852;9.502;1.569;0.125;10.046;1.227;0.13;10.7;0.929;0.125;10.046;1.227;1.199;9.691;1.156;-0.291;14.586;1.999;-1.662;14.601;1.681;0.852;14.564;2.054;2.188;14.773;1.664;0.332;15.151;1.202;0.371;15.951;2.736;-1.662;14.601;1.681;-2.449;11.881;1.249;2.188;14.773;1.664;2.779;11.929;1.152;0.13;10.7;0.929;0.282;13.018;1.388;0.804;5.434;0.098;0.314;1.248;-2.301;-0.957;9.714;1.174;-0.623;5.772;3.111;-0.623;5.772;3.111;-0.134;1.016;2.513
-2.418;11.839;1.568;-2.676;9.34;1.748;0.143;9.986;1.526;-0.941;9.662;1.476;1.214;9.624;1.447;0.813;5.371;0.374;0.322;12.955;1.708;0.385;15.088;1.539;2.812;11.849;1.463;2.868;9.42;1.873;0.143;9.986;1.526;0.151;10.641;1.232;0.143;9.986;1.526;1.214;9.624;1.447;-0.238;14.521;2.334;-1.61;14.55;2.022;0.905;14.492;2.385;2.242;14.694;1.991;0.385;15.088;1.539;0.437;15.876;3.079;-1.61;14.55;2.022;-2.418;11.839;1.568;2.242;14.694;1.991;2.812;11.849;1.463;0.151;10.641;1.232;0.322;12.955;1.708;0.813;5.371;0.374;0.342;1.277;-2.182;-0.941;9.662;1.476;-0.584;5.745;3.458;-0.584;5.745;3.458;-0.034;0.973;3.073
-2.387;11.805;1.922;-2.664;9.307;2.092;0.161;9.933;1.863;-0.926;9.617;1.817;1.229;9.564;1.777;0.828;5.306;0.723;0.362;12.901;2.051;0.439;15.034;1.888;2.843;11.776;1.796;2.884;9.347;2.207;0.161;9.933;1.863;0.172;10.589;1.57;0.161;9.933;1.863;1.229;9.564;1.777;-0.184;14.469;2.684;-1.558;14.508;2.38;0.959;14.431;2.729;2.295;14.624;2.33;0.439;15.034;1.888;0.504;15.817;3.43;-1.558;14.508;2.38;-2.387;11.805;1.922;2.295;14.624;2.33;2.843;11.776;1.796;0.172;10.589;1.57;0.362;12.901;2.051;0.828;5.306;0.723;0.388;1.322;-2.005;-0.926;9.617;1.817;-0.546;5.711;3.817;-0.546;5.711;3.817;0.065;0.936;3.6
-2.357;11.782;2.31;-2.652;9.287;2.491;0.179;9.894;2.238;-0.91;9.585;2.199;1.244;9.518;2.148;0.849;5.246;1.149;0.4;12.86;2.416;0.491;14.993;2.248;2.873;11.716;2.153;2.899;9.289;2.573;0.179;9.894;2.238;0.192;10.549;1.942;0.179;9.894;2.238;1.244;9.518;2.148;-0.132;14.433;3.049;-1.508;14.481;2.753;1.011;14.388;3.088;2.346;14.57;2.682;0.491;14.993;2.248;0.569;15.777;3.789;-1.508;14.481;2.753;-2.357;11.782;2.31;2.346;14.57;2.682;2.873;11.716;2.153;0.192;10.549;1.942;0.4;12.86;2.416;0.849;5.246;1.149;0.449;1.391;-1.765;-0.91;9.585;2.199;-0.509;5.675;4.189;-0.509;5.675;4.189;0.159;0.904;4.096
