right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.588;12.189;0.107;-2.759;9.746;0.699;0.0;10.351;0.0;-1.072;9.985;-0.046;1.084;10.025;-0.044;0.721;5.652;-0.429;0.155;13.329;-0.012;0.232;15.445;-0.332;2.684;12.211;-0.381;2.688;9.758;-0.151;0.0;10.351;0.0;-0.011;10.988;-0.332;0.0;10.351;0.0;1.084;10.025;-0.044;-0.4;14.94;0.496;-1.771;14.933;0.176;0.742;14.907;0.558;2.09;15.045;0.177;0.232;15.445;-0.332;0.265;16.282;1.182;-1.771;14.933;0.176;-2.588;12.189;0.107;2.09;15.045;0.177;2.684;12.211;-0.381;-0.011;10.988;-0.332;0.155;13.329;-0.012;0.721;5.652;-0.429;0.202;1.046;-1.852;-1.072;9.985;-0.046;-0.821;5.741;1.104;-0.821;5.741;1.104;-0.729;1.425;-1.039
-2.546;12.182;0.171;-2.715;9.73;0.72;0.03;10.347;0.116;-1.043;9.984;0.071;1.113;10.018;0.07;0.74;5.66;-0.45;0.184;13.325;0.11;0.264;15.441;-0.205;2.724;12.203;-0.225;2.708;9.755;0.049;0.03;10.347;0.116;0.019;10.985;-0.215;0.03;10.347;0.116;1.113;10.018;0.07;-0.373;14.934;0.619;-1.742;14.929;0.292;0.769;14.901;0.686;2.12;15.039;0.316;0.264;15.441;-0.205;0.292;16.277;1.309;-1.742;14.929;0.292;-2.546;12.182;0.171;2.12;15.039;0.316;2.724;12.203;-0.225;0.019;10.985;-0.215;0.184;13.325;0.11;0.74;5.66;-0.45;0.208;1.097;-2.003;-1.043;9.984;0.071;-0.792;5.78;1.362;-0.792;5.78;1.362;-0.72;1.477;-0.808
-2.51;12.184;0.262;-2.686;9.719;0.748;0.061;10.347;0.247;-1.013;9.987;0.205;1.143;10.016;0.196;0.761;5.677;-0.463;0.214;13.325;0.259;0.292;15.443;-0.045;2.768;12.204;-0.035;2.73;9.764;0.305;0.061;10.347;0.247;0.051;10.987;-0.08;0.061;10.347;0.247;1.143;10.016;0.196;-0.345;14.931;0.775;-1.714;14.929;0.445;0.796;14.899;0.845;2.149;15.041;0.481;0.292;15.443;-0.045;0.321;16.274;1.472;-1.714;14.929;0.445;-2.51;12.184;0.262;2.149;15.041;0.481;2.768;12.204;-0.035;0.051;10.987;-0.08;0.214;13.325;0.259;0.761;5.677;-0.463;0.212;1.166;-2.154;-1.013;9.987;0.205;-0.756;5.83;1.638;-0.756;5.83;1.638;-0.667;1.479;-0.431
-2.481;12.187;0.387;-2.675;9.709;0.794;0.093;10.346;0.402;-0.982;9.989;0.361;1.174;10.012;0.342;0.781;5.698;-0.457;0.244;13.323;0.442;0.318;15.444;0.156;2.816;12.207;0.193;2.756;9.78;0.613;0.093;10.346;0.402;0.083;10.988;0.08;0.093;10.346;0.402;1.174;10.012;0.342;-0.318;14.924;0.972;-1.687;14.927;0.643;0.824;14.893;1.041;2.177;15.044;0.681;0.318;15.444;0.156;0.351;16.266;1.678;-1.687;14.927;0.643;-2.481;12.187;0.387;2.177;15.044;0.681;2.816;12.207;0.193;0.083;10.988;0.08;0.244;13.323;0.442;0.781;5.698;-0.457;0.214;1.246;-2.293;-0.982;9.989;0.361;-0.715;5.88;1.925;-0.715;5.88;1.925;-0.574;1.431;0.08
-2.46;12.182;0.549;-2.679;9.693;0.864;0.123;10.334;0.586;-0.953;9.981;0.547;1.203;9.998;0.516;0.8;5.712;-0.417;0.273;13.311;0.662;0.34;15.434;0.4;2.864;12.203;0.464;2.781;9.795;0.979;0.123;10.334;0.586;0.113;10.98;0.271;0.123;10.334;0.586;1.203;9.998;0.516;-0.293;14.903;1.211;-1.662;14.913;0.885;0.849;14.875;1.277;2.201;15.041;0.919;0.34;15.434;0.4;0.38;16.245;1.928;-1.662;14.913;0.885;-2.46;12.182;0.549;2.201;15.041;0.919;2.864;12.203;0.464;0.113;10.98;0.271;0.273;13.311;0.662;0.8;5.712;-0.417;0.218;1.325;-2.4;-0.953;9.981;0.547;-0.67;5.92;2.23;-0.67;5.92;2.23;-0.444;1.339;0.751
-2.449;12.166;0.753;-2.701;9.669;0.972;0.151;10.307;0.801;-0.926;9.957;0.763;1.23;9.969;0.721;0.817;5.711;-0.329;0.299;13.283;0.919;0.359;15.409;0.682;2.913;12.187;0.771;2.814;9.802;1.381;0.151;10.307;0.801;0.142;10.957;0.495;0.151;10.307;0.801;1.23;9.969;0.721;-0.27;14.867;1.489;-1.64;14.882;1.167;0.873;14.841;1.551;2.222;15.023;1.192;0.359;15.409;0.682;0.406;16.207;2.217;-1.64;14.882;1.167;-2.449;12.166;0.753;2.222;15.023;1.192;2.913;12.187;0.771;0.142;10.957;0.495;0.299;13.283;0.919;0.817;5.711;-0.329;0.227;1.395;-2.459;-0.926;9.957;0.763;-0.626;5.938;2.539;-0.626;5.938;2.539;-0.301;1.244;1.497
-2.441;12.135;0.995;-2.729;9.636;1.115;0.177;10.265;1.053;-0.901;9.919;1.015;1.254;9.925;0.963;0.834;5.696;-0.197;0.324;13.238;1.214;0.376;15.368;1.004;2.959;12.155;1.119;2.847;9.795;1.819;0.177;10.265;1.053;0.168;10.919;0.756;0.177;10.265;1.053;1.254;9.925;0.963;-0.25;14.813;1.805;-1.621;14.835;1.486;0.893;14.791;1.864;2.24;14.989;1.506;0.376;15.368;1.004;0.428;16.153;2.545;-1.621;14.835;1.486;-2.441;12.135;0.995;2.24;14.989;1.506;2.959;12.155;1.119;0.168;10.919;0.756;0.324;13.238;1.214;0.834;5.696;-0.197;0.241;1.46;-2.48;-0.901;9.919;1.015;-0.589;5.933;2.863;-0.589;5.933;2.863;-0.166;1.167;2.29
-2.425;12.091;1.276;-2.741;9.592;1.304;0.2;10.211;1.349;-0.88;9.87;1.311;1.275;9.868;1.251;0.849;5.669;-0.007;0.346;13.182;1.549;0.391;15.314;1.361;2.995;12.108;1.497;2.873;9.77;2.265;0.2;10.211;1.349;0.192;10.87;1.061;0.2;10.211;1.349;1.275;9.868;1.251;-0.232;14.749;2.157;-1.603;14.777;1.838;0.911;14.73;2.216;2.256;14.941;1.858;0.391;15.314;1.361;0.445;16.088;2.908;-1.603;14.777;1.838;-2.425;12.091;1.276;2.256;14.941;1.858;2.995;12.108;1.497;0.192;10.87;1.061;0.346;13.182;1.549;0.849;5.669;-0.007;0.268;1.528;-2.463;-0.88;9.87;1.311;-0.559;5.907;3.206;-0.559;5.907;3.206;-0.063;1.117;3.022
-2.398;12.046;1.607;-2.73;9.549;1.554;0.22;10.16;1.699;-0.862;9.826;1.662;1.293;9.811;1.594;0.861;5.639;0.251;0.368;13.128;1.932;0.409;15.262;1.759;3.021;12.058;1.9;2.895;9.73;2.697;0.22;10.16;1.699;0.216;10.821;1.417;0.22;10.16;1.699;1.293;9.811;1.594;-0.214;14.689;2.55;-1.584;14.721;2.228;0.929;14.672;2.61;2.273;14.889;2.254;0.409;15.262;1.759;0.459;16.028;3.31;-1.584;14.721;2.228;-2.398;12.046;1.607;2.273;14.889;2.254;3.021;12.058;1.9;0.216;10.821;1.417;0.368;13.128;1.932;0.861;5.639;0.251;0.312;1.625;-2.414;-0.862;9.826;1.662;-0.537;5.866;3.565;-0.537;5.866;3.565;-0.001;1.078;3.598
-2.364;12.014;1.992;-2.704;9.521;1.878;0.241;10.127;2.104;-0.844;9.8;2.07;1.311;9.771;1.991;0.87;5.615;0.601;0.392;13.093;2.355;0.429;15.227;2.191;3.042;12.02;2.319;2.923;9.689;3.108;0.241;10.127;2.104;0.24;10.79;1.826;0.241;10.127;2.104;1.311;9.771;1.991;-0.194;14.651;2.979;-1.563;14.684;2.652;0.949;14.636;3.04;2.294;14.85;2.685;0.429;15.227;2.191;0.475;15.991;3.743;-1.563;14.684;2.652;-2.364;12.014;1.992;2.294;14.85;2.685;3.042;12.02;2.319;0.24;10.79;1.826;0.392;13.093;2.355;0.87;5.615;0.601;0.372;1.762;-2.301;-0.844;9.8;2.07;-0.519;5.824;3.937;-0.519;5.824;3.937;0.022;1.036;3.966
