right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.651;12.065;0.165;-2.733;9.565;0.468;0.0;10.351;0.0;-1.062;9.96;-0.049;1.092;10.052;-0.052;0.724;5.712;-0.706;0.016;13.328;0.075;-0.028;15.458;-0.129;2.527;12.306;-0.246;2.653;9.887;0.2;0.0;10.351;0.0;-0.028;10.993;-0.322;0.0;10.351;0.0;1.092;10.052;-0.052;-0.608;14.875;0.687;-1.988;14.84;0.411;0.536;14.902;0.715;1.868;15.125;0.317;-0.028;15.458;-0.129;-0.008;16.229;1.42;-1.988;14.84;0.411;-2.651;12.065;0.165;1.868;15.125;0.317;2.527;12.306;-0.246;-0.028;10.993;-0.322;0.016;13.328;0.075;0.724;5.712;-0.706;0.131;1.17;-2.297;-1.062;9.96;-0.049;-0.711;5.735;1.145;-0.711;5.735;1.145;-0.643;1.353;-0.86
-2.59;12.06;0.334;-2.721;9.549;0.498;0.054;10.328;0.176;-1.012;9.948;0.12;1.143;10.021;0.116;0.748;5.704;-0.664;0.092;13.301;0.324;0.06;15.436;0.179;2.63;12.271;0.038;2.717;9.86;0.534;0.054;10.328;0.176;0.032;10.977;-0.132;0.054;10.328;0.176;1.143;10.021;0.116;-0.526;14.834;0.976;-1.905;14.817;0.695;0.618;14.854;1.01;1.955;15.081;0.632;0.06;15.436;0.179;0.082;16.168;1.747;-1.905;14.817;0.695;-2.59;12.06;0.334;1.955;15.081;0.632;2.63;12.271;0.038;0.032;10.977;-0.132;0.092;13.301;0.324;0.748;5.704;-0.664;0.131;1.214;-2.388;-1.012;9.948;0.12;-0.627;5.773;1.468;-0.627;5.773;1.468;-0.556;1.328;-0.393
-2.538;12.061;0.504;-2.717;9.55;0.596;0.092;10.303;0.363;-0.979;9.936;0.305;1.177;9.983;0.299;0.758;5.688;-0.583;0.16;13.272;0.542;0.146;15.41;0.421;2.709;12.223;0.284;2.759;9.818;0.815;0.092;10.303;0.363;0.076;10.955;0.061;0.092;10.303;0.363;1.177;9.983;0.299;-0.446;14.803;1.21;-1.825;14.803;0.926;0.698;14.813;1.247;2.039;15.033;0.88;0.146;15.41;0.421;0.173;16.126;1.996;-1.825;14.803;0.926;-2.538;12.061;0.504;2.039;15.033;0.88;2.709;12.223;0.284;0.076;10.955;0.061;0.16;13.272;0.542;0.758;5.688;-0.583;0.133;1.257;-2.451;-0.979;9.936;0.305;-0.607;5.821;1.832;-0.607;5.821;1.832;-0.4;1.271;0.258
-2.495;12.057;0.71;-2.711;9.547;0.747;0.12;10.274;0.567;-0.954;9.919;0.507;1.202;9.944;0.498;0.767;5.669;-0.469;0.217;13.241;0.779;0.22;15.38;0.682;2.769;12.172;0.533;2.79;9.77;1.078;0.12;10.274;0.567;0.111;10.93;0.273;0.12;10.274;0.567;1.202;9.944;0.498;-0.378;14.769;1.463;-1.757;14.784;1.179;0.766;14.769;1.501;2.11;14.982;1.142;0.22;15.38;0.682;0.252;16.079;2.264;-1.757;14.784;1.179;-2.495;12.057;0.71;2.11;14.982;1.142;2.769;12.172;0.533;0.111;10.93;0.273;0.217;13.241;0.779;0.767;5.669;-0.469;0.138;1.296;-2.466;-0.954;9.919;0.507;-0.581;5.87;2.202;-0.581;5.87;2.202;-0.285;1.232;0.928
-2.458;12.046;0.942;-2.708;9.54;0.931;0.142;10.241;0.797;-0.935;9.896;0.735;1.221;9.901;0.723;0.773;5.647;-0.328;0.266;13.204;1.038;0.287;15.343;0.963;2.82;12.115;0.801;2.814;9.714;1.352;0.142;10.241;0.797;0.139;10.899;0.508;0.142;10.241;0.797;1.221;9.901;0.723;-0.317;14.73;1.737;-1.695;14.759;1.453;0.827;14.72;1.776;2.174;14.925;1.422;0.287;15.343;0.963;0.325;16.028;2.552;-1.695;14.759;1.453;-2.458;12.046;0.942;2.174;14.925;1.422;2.82;12.115;0.801;0.139;10.899;0.508;0.266;13.204;1.038;0.773;5.647;-0.328;0.146;1.337;-2.461;-0.935;9.896;0.735;-0.562;5.923;2.6;-0.562;5.923;2.6;-0.18;1.208;1.685
-2.425;12.025;1.209;-2.705;9.522;1.155;0.162;10.2;1.059;-0.919;9.865;0.997;1.237;9.852;0.98;0.78;5.619;-0.147;0.309;13.16;1.328;0.344;15.3;1.272;2.862;12.055;1.096;2.835;9.654;1.65;0.162;10.2;1.059;0.164;10.861;0.776;0.162;10.2;1.059;1.237;9.852;0.98;-0.265;14.683;2.041;-1.643;14.725;1.757;0.879;14.665;2.08;2.228;14.864;1.73;0.344;15.3;1.272;0.386;15.97;2.867;-1.643;14.725;1.757;-2.425;12.025;1.209;2.228;14.864;1.73;2.862;12.055;1.096;0.164;10.861;0.776;0.309;13.16;1.328;0.78;5.619;-0.147;0.159;1.383;-2.425;-0.919;9.865;0.997;-0.543;5.967;3.013;-0.543;5.967;3.013;-0.08;1.2;2.483
-2.396;11.993;1.519;-2.701;9.494;1.424;0.18;10.153;1.362;-0.903;9.826;1.3;1.253;9.799;1.276;0.787;5.587;0.073;0.345;13.109;1.656;0.392;15.249;1.62;2.9;11.991;1.428;2.856;9.591;1.982;0.18;10.153;1.362;0.185;10.816;1.085;0.18;10.153;1.362;1.253;9.799;1.276;-0.22;14.629;2.384;-1.598;14.681;2.102;0.924;14.605;2.422;2.274;14.8;2.075;0.392;15.249;1.62;0.44;15.906;3.22;-1.598;14.681;2.102;-2.396;11.993;1.519;2.274;14.8;2.075;2.9;11.991;1.428;0.185;10.816;1.085;0.345;13.109;1.656;0.787;5.587;0.073;0.179;1.444;-2.371;-0.903;9.826;1.3;-0.523;5.995;3.441;-0.523;5.995;3.441;0.014;1.208;3.301
-2.369;11.954;1.878;-2.695;9.46;1.747;0.198;10.104;1.711;-0.887;9.782;1.652;1.268;9.744;1.619;0.795;5.555;0.342;0.378;13.056;2.03;0.433;15.196;2.01;2.934;11.928;1.801;2.878;9.528;2.354;0.198;10.104;1.711;0.205;10.769;1.439;0.198;10.104;1.711;1.268;9.744;1.619;-0.18;14.572;2.77;-1.559;14.632;2.492;0.964;14.543;2.806;2.315;14.735;2.46;0.433;15.196;2.01;0.487;15.84;3.616;-1.559;14.632;2.492;-2.369;11.954;1.878;2.315;14.735;2.46;2.934;11.928;1.801;0.205;10.769;1.439;0.378;13.056;2.03;0.795;5.555;0.342;0.207;1.531;-2.299;-0.887;9.782;1.652;-0.502;6.001;3.877;-0.502;6.001;3.877;0.1;1.224;4.085
-2.343;11.918;2.291;-2.688;9.428;2.129;0.215;10.058;2.112;-0.872;9.741;2.057;1.284;9.694;2.011;0.802;5.526;0.671;0.409;13.007;2.45;0.47;15.147;2.444;2.965;11.87;2.215;2.901;9.47;2.767;0.215;10.058;2.112;0.224;10.724;1.844;0.215;10.058;2.112;1.284;9.694;2.011;-0.142;14.52;3.202;-1.521;14.586;2.93;1.002;14.487;3.234;2.353;14.676;2.886;0.47;15.147;2.444;0.533;15.78;4.053;-1.521;14.586;2.93;-2.343;11.918;2.291;2.353;14.676;2.886;2.965;11.87;2.215;0.224;10.724;1.844;0.409;13.007;2.45;0.802;5.526;0.671;0.248;1.662;-2.206;-0.872;9.741;2.057;-0.478;5.981;4.317;-0.478;5.981;4.317;0.176;1.229;4.78
-2.316;11.896;2.758;-2.679;9.41;2.576;0.232;10.025;2.566;-0.856;9.714;2.517;1.298;9.657;2.456;0.811;5.502;1.08;0.44;12.972;2.913;0.51;15.111;2.915;2.995;11.825;2.67;2.923;9.425;3.223;0.232;10.025;2.566;0.242;10.693;2.3;0.232;10.025;2.566;1.298;9.657;2.456;-0.1;14.484;3.674;-1.481;14.557;3.411;1.043;14.447;3.7;2.394;14.632;3.347;0.51;15.111;2.915;0.583;15.738;4.527;-1.481;14.557;3.411;-2.316;11.896;2.758;2.394;14.632;3.347;2.995;11.825;2.67;0.242;10.693;2.3;0.44;12.972;2.913;0.811;5.502;1.08;0.308;1.849;-2.07;-0.856;9.714;2.517;-0.45;5.941;4.753;-0.45;5.941;4.753;0.243;1.208;5.336
