right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.623;12.194;-0.021;-2.793;9.744;0.538;0.0;10.351;0.0;-1.064;9.965;-0.042;1.09;10.047;-0.053;0.723;5.707;-0.711;0.107;13.343;-0.086;0.164;15.447;-0.479;2.664;12.231;-0.36;2.65;9.812;0.106;0.0;10.351;0.0;-0.026;10.991;-0.326;0.0;10.351;0.0;1.09;10.047;-0.053;-0.454;14.966;0.374;-1.829;14.945;0.071;0.689;14.944;0.422;2.032;15.086;0.025;0.164;15.447;-0.479;0.224;16.325;1.011;-1.829;14.945;0.071;-2.623;12.194;-0.021;2.032;15.086;0.025;2.664;12.231;-0.36;-0.026;10.991;-0.326;0.107;13.343;-0.086;0.723;5.707;-0.711;0.197;1.188;-2.391;-1.064;9.965;-0.042;-0.883;5.649;0.818;-0.883;5.649;0.818;-0.824;1.451;-1.548
-2.587;12.196;0.124;-2.761;9.742;0.666;0.033;10.352;0.135;-1.033;9.969;0.096;1.122;10.045;0.078;0.753;5.708;-0.597;0.145;13.344;0.063;0.201;15.449;-0.32;2.704;12.233;-0.214;2.688;9.815;0.255;0.033;10.352;0.135;0.008;10.993;-0.19;0.033;10.352;0.135;1.122;10.045;0.078;-0.415;14.964;0.531;-1.791;14.945;0.231;0.728;14.942;0.578;2.07;15.087;0.178;0.201;15.449;-0.32;0.264;16.322;1.172;-1.791;14.945;0.231;-2.587;12.196;0.124;2.07;15.087;0.178;2.704;12.233;-0.214;0.008;10.993;-0.19;0.145;13.344;0.063;0.753;5.708;-0.597;0.22;1.197;-2.295;-1.033;9.969;0.096;-0.84;5.667;1.021;-0.84;5.667;1.021;-0.769;1.424;-1.262
-2.55;12.191;0.281;-2.733;9.731;0.793;0.067;10.347;0.282;-1.0;9.968;0.243;1.155;10.035;0.222;0.783;5.702;-0.48;0.188;13.337;0.234;0.244;15.445;-0.133;2.752;12.231;-0.04;2.73;9.815;0.441;0.067;10.347;0.282;0.044;10.988;-0.04;0.067;10.347;0.282;1.155;10.035;0.222;-0.372;14.953;0.716;-1.748;14.937;0.417;0.771;14.931;0.761;2.112;15.083;0.361;0.244;15.445;-0.133;0.306;16.311;1.364;-1.748;14.937;0.417;-2.55;12.191;0.281;2.112;15.083;0.361;2.752;12.231;-0.04;0.044;10.988;-0.04;0.188;13.337;0.234;0.783;5.702;-0.48;0.246;1.206;-2.214;-1.0;9.968;0.243;-0.797;5.687;1.26;-0.797;5.687;1.26;-0.682;1.341;-0.818
-2.51;12.174;0.456;-2.706;9.707;0.922;0.104;10.328;0.447;-0.965;9.955;0.404;1.19;10.012;0.386;0.817;5.686;-0.357;0.236;13.316;0.432;0.29;15.429;0.088;2.808;12.219;0.17;2.778;9.808;0.674;0.104;10.328;0.447;0.084;10.972;0.129;0.104;10.328;0.447;1.19;10.012;0.386;-0.325;14.927;0.932;-1.701;14.916;0.635;0.819;14.905;0.976;2.158;15.067;0.575;0.29;15.429;0.088;0.351;16.285;1.591;-1.701;14.916;0.635;-2.51;12.174;0.456;2.158;15.067;0.575;2.808;12.219;0.17;0.084;10.972;0.129;0.236;13.316;0.432;0.817;5.686;-0.357;0.279;1.212;-2.146;-0.965;9.955;0.404;-0.757;5.701;1.529;-0.757;5.701;1.529;-0.565;1.201;-0.186
-2.468;12.141;0.654;-2.682;9.664;1.061;0.144;10.292;0.633;-0.926;9.922;0.584;1.23;9.972;0.572;0.854;5.656;-0.224;0.288;13.278;0.659;0.339;15.394;0.342;2.87;12.19;0.414;2.833;9.787;0.955;0.144;10.292;0.633;0.128;10.939;0.321;0.144;10.292;0.633;1.23;9.972;0.572;-0.274;14.881;1.18;-1.651;14.876;0.886;0.87;14.86;1.222;2.207;15.036;0.819;0.339;15.394;0.342;0.398;16.239;1.851;-1.651;14.876;0.886;-2.468;12.141;0.654;2.207;15.036;0.819;2.87;12.19;0.414;0.128;10.939;0.321;0.288;13.278;0.659;0.854;5.656;-0.224;0.318;1.215;-2.094;-0.926;9.922;0.584;-0.722;5.699;1.817;-0.722;5.699;1.817;-0.433;1.039;0.624
-2.424;12.089;0.876;-2.657;9.604;1.214;0.189;10.235;0.847;-0.882;9.868;0.79;1.274;9.914;0.785;0.894;5.611;-0.077;0.341;13.218;0.916;0.388;15.339;0.628;2.936;12.142;0.696;2.893;9.749;1.279;0.189;10.235;0.847;0.174;10.885;0.542;0.189;10.235;0.847;1.274;9.914;0.785;-0.223;14.814;1.46;-1.6;14.816;1.169;0.921;14.794;1.5;2.255;14.984;1.095;0.388;15.339;0.628;0.446;16.171;2.144;-1.6;14.816;1.169;-2.424;12.089;0.876;2.255;14.984;1.095;2.936;12.142;0.696;0.174;10.885;0.542;0.341;13.218;0.916;0.894;5.611;-0.077;0.364;1.216;-2.056;-0.882;9.868;0.79;-0.688;5.672;2.116;-0.688;5.672;2.116;-0.303;0.901;1.557
-2.379;12.02;1.125;-2.629;9.527;1.389;0.237;10.16;1.095;-0.834;9.794;1.032;1.322;9.839;1.031;0.938;5.552;0.092;0.392;13.141;1.208;0.435;15.265;0.947;3.001;12.075;1.017;2.957;9.692;1.642;0.237;10.16;1.095;0.223;10.814;0.799;0.237;10.16;1.095;1.322;9.839;1.031;-0.174;14.728;1.772;-1.552;14.739;1.482;0.969;14.71;1.811;2.302;14.914;1.405;0.435;15.265;0.947;0.491;16.083;2.47;-1.552;14.739;1.482;-2.379;12.02;1.125;2.302;14.914;1.405;3.001;12.075;1.017;0.223;10.814;0.799;0.392;13.141;1.208;0.938;5.552;0.092;0.419;1.223;-2.03;-0.834;9.794;1.032;-0.651;5.618;2.419;-0.651;5.618;2.419;-0.185;0.822;2.521
-2.331;11.938;1.406;-2.596;9.44;1.593;0.286;10.073;1.387;-0.786;9.709;1.32;1.37;9.752;1.317;0.983;5.485;0.297;0.439;13.053;1.538;0.477;15.18;1.3;3.061;11.994;1.377;3.02;9.619;2.031;0.286;10.073;1.387;0.272;10.731;1.099;0.286;10.073;1.387;1.37;9.752;1.317;-0.131;14.633;2.12;-1.508;14.649;1.828;1.013;14.616;2.158;2.344;14.83;1.753;0.477;15.18;1.3;0.533;15.985;2.83;-1.508;14.649;1.828;-2.331;11.938;1.406;2.344;14.83;1.753;3.061;11.994;1.377;0.272;10.731;1.099;0.439;13.053;1.538;0.983;5.485;0.297;0.483;1.246;-2.005;-0.786;9.709;1.32;-0.607;5.537;2.722;-0.607;5.537;2.722;-0.083;0.794;3.391
-2.282;11.855;1.728;-2.557;9.353;1.837;0.333;9.986;1.729;-0.739;9.625;1.663;1.417;9.665;1.649;1.027;5.416;0.553;0.48;12.965;1.912;0.512;15.094;1.691;3.109;11.911;1.772;3.079;9.539;2.437;0.333;9.986;1.729;0.319;10.648;1.45;0.333;9.986;1.729;1.417;9.665;1.649;-0.094;14.539;2.506;-1.471;14.558;2.213;1.05;14.525;2.545;2.381;14.745;2.143;0.512;15.094;1.691;0.568;15.89;3.226;-1.471;14.558;2.213;-2.282;11.855;1.728;2.381;14.745;2.143;3.109;11.911;1.772;0.319;10.648;1.45;0.48;12.965;1.912;1.027;5.416;0.553;0.557;1.303;-1.971;-0.739;9.625;1.663;-0.556;5.439;3.022;-0.556;5.439;3.022;0.007;0.768;4.064
-2.234;11.783;2.098;-2.512;9.279;2.132;0.379;9.915;2.126;-0.695;9.558;2.066;1.46;9.591;2.032;1.071;5.357;0.882;0.515;12.895;2.334;0.538;15.025;2.122;3.143;11.844;2.199;3.13;9.468;2.848;0.379;9.915;2.126;0.364;10.58;1.854;0.379;9.915;2.126;1.46;9.591;2.032;-0.066;14.463;2.935;-1.442;14.481;2.64;1.078;14.454;2.973;2.41;14.676;2.574;0.538;15.025;2.122;0.594;15.816;3.66;-1.442;14.481;2.64;-2.234;11.783;2.098;2.41;14.676;2.574;3.143;11.844;2.199;0.364;10.58;1.854;0.515;12.895;2.334;1.071;5.357;0.882;0.644;1.415;-1.91;-0.695;9.558;2.066;-0.503;5.337;3.31;-0.503;5.337;3.31;0.084;0.696;4.467
