right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.623;12.194;-0.019;-2.793;9.743;0.535;0.0;10.351;0.0;-1.064;9.965;-0.043;1.09;10.047;-0.053;0.723;5.708;-0.715;0.107;13.343;-0.082;0.164;15.447;-0.474;2.666;12.232;-0.355;2.65;9.814;0.114;0.0;10.351;0.0;-0.026;10.991;-0.326;0.0;10.351;0.0;1.09;10.047;-0.053;-0.454;14.965;0.379;-1.829;14.944;0.077;0.69;14.943;0.427;2.032;15.087;0.029;0.164;15.447;-0.474;0.225;16.325;1.016;-1.829;14.944;0.077;-2.623;12.194;-0.019;2.032;15.087;0.029;2.666;12.232;-0.355;-0.026;10.991;-0.326;0.107;13.343;-0.082;0.723;5.708;-0.715;0.198;1.192;-2.402;-1.064;9.965;-0.043;-0.885;5.649;0.817;-0.885;5.649;0.817;-0.815;1.422;-1.497
-2.584;12.193;0.133;-2.759;9.736;0.662;0.036;10.349;0.14;-1.029;9.965;0.099;1.125;10.042;0.083;0.755;5.707;-0.602;0.148;13.34;0.077;0.203;15.447;-0.302;2.71;12.233;-0.198;2.692;9.816;0.279;0.036;10.349;0.14;0.011;10.99;-0.183;0.036;10.349;0.14;1.125;10.042;0.083;-0.412;14.959;0.55;-1.787;14.941;0.252;0.732;14.937;0.594;2.073;15.086;0.194;0.203;15.447;-0.302;0.268;16.319;1.191;-1.787;14.941;0.252;-2.584;12.193;0.133;2.073;15.086;0.194;2.71;12.233;-0.198;0.011;10.99;-0.183;0.148;13.34;0.077;0.755;5.707;-0.602;0.225;1.205;-2.324;-1.029;9.965;0.099;-0.843;5.662;1.019;-0.843;5.662;1.019;-0.742;1.349;-1.129
-2.542;12.184;0.299;-2.725;9.72;0.789;0.075;10.339;0.294;-0.992;9.959;0.253;1.163;10.03;0.233;0.789;5.7;-0.486;0.195;13.329;0.258;0.248;15.439;-0.102;2.762;12.228;-0.012;2.738;9.814;0.478;0.075;10.339;0.294;0.051;10.982;-0.026;0.075;10.339;0.294;1.163;10.03;0.233;-0.365;14.944;0.747;-1.742;14.929;0.452;0.778;14.922;0.788;2.118;15.079;0.387;0.248;15.439;-0.102;0.314;16.303;1.396;-1.742;14.929;0.452;-2.542;12.184;0.299;2.118;15.079;0.387;2.762;12.228;-0.012;0.051;10.982;-0.026;0.195;13.329;0.258;0.789;5.7;-0.486;0.257;1.22;-2.262;-0.992;9.959;0.253;-0.799;5.673;1.25;-0.799;5.673;1.25;-0.644;1.239;-0.633
-2.495;12.165;0.481;-2.69;9.693;0.922;0.118;10.32;0.467;-0.95;9.943;0.424;1.205;10.007;0.402;0.827;5.685;-0.361;0.245;13.308;0.465;0.296;15.422;0.129;2.82;12.214;0.205;2.79;9.803;0.711;0.118;10.32;0.467;0.095;10.965;0.152;0.118;10.32;0.467;1.205;10.007;0.402;-0.315;14.916;0.973;-1.692;14.907;0.679;0.828;14.895;1.012;2.167;15.062;0.611;0.296;15.422;0.129;0.362;16.277;1.632;-1.692;14.907;0.679;-2.495;12.165;0.481;2.167;15.062;0.611;2.82;12.214;0.205;0.095;10.965;0.152;0.245;13.308;0.465;0.827;5.685;-0.361;0.297;1.236;-2.213;-0.95;9.943;0.424;-0.753;5.678;1.507;-0.753;5.678;1.507;-0.528;1.113;-0.02
-2.446;12.136;0.686;-2.653;9.655;1.066;0.165;10.29;0.664;-0.905;9.917;0.618;1.251;9.974;0.596;0.869;5.663;-0.218;0.299;13.276;0.701;0.347;15.394;0.391;2.882;12.191;0.454;2.847;9.784;0.98;0.165;10.29;0.664;0.144;10.938;0.355;0.165;10.29;0.664;1.251;9.974;0.596;-0.263;14.877;1.229;-1.64;14.873;0.937;0.881;14.857;1.267;2.218;15.035;0.867;0.347;15.394;0.391;0.412;16.238;1.9;-1.64;14.873;0.937;-2.446;12.136;0.686;2.218;15.035;0.867;2.882;12.191;0.454;0.144;10.938;0.355;0.299;13.276;0.701;0.869;5.663;-0.218;0.349;1.256;-2.174;-0.905;9.917;0.618;-0.705;5.673;1.78;-0.705;5.673;1.78;-0.401;0.991;0.678
-2.393;12.098;0.917;-2.614;9.609;1.23;0.215;10.251;0.892;-0.855;9.881;0.842;1.3;9.933;0.821;0.915;5.633;-0.051;0.354;13.235;0.97;0.397;15.356;0.686;2.946;12.158;0.738;2.906;9.756;1.283;0.215;10.251;0.892;0.196;10.902;0.589;0.215;10.251;0.892;1.3;9.933;0.821;-0.211;14.828;1.518;-1.588;14.829;1.227;0.933;14.809;1.555;2.269;14.999;1.157;0.397;15.356;0.686;0.46;16.19;2.201;-1.588;14.829;1.227;-2.393;12.098;0.917;2.269;14.999;1.157;2.946;12.158;0.738;0.196;10.902;0.589;0.354;13.235;0.97;0.915;5.633;-0.051;0.414;1.286;-2.14;-0.855;9.881;0.842;-0.655;5.654;2.064;-0.655;5.654;2.064;-0.273;0.893;1.421
-2.339;12.054;1.181;-2.573;9.557;1.421;0.267;10.205;1.156;-0.804;9.839;1.103;1.352;9.886;1.08;0.964;5.598;0.153;0.408;13.187;1.274;0.445;15.312;1.016;3.007;12.119;1.056;2.967;9.721;1.618;0.267;10.205;1.156;0.25;10.86;0.86;0.267;10.205;1.156;1.352;9.886;1.08;-0.16;14.772;1.842;-1.538;14.779;1.551;0.983;14.756;1.878;2.319;14.956;1.48;0.445;15.312;1.016;0.507;16.134;2.537;-1.538;14.779;1.551;-2.339;12.054;1.181;2.319;14.956;1.48;3.007;12.119;1.056;0.25;10.86;0.86;0.408;13.187;1.274;0.964;5.598;0.153;0.491;1.331;-2.102;-0.804;9.839;1.103;-0.602;5.62;2.354;-0.602;5.62;2.354;-0.151;0.826;2.168
-2.284;12.007;1.483;-2.529;9.506;1.65;0.322;10.158;1.46;-0.75;9.794;1.406;1.406;9.838;1.379;1.016;5.56;0.406;0.46;13.138;1.615;0.49;15.265;1.379;3.065;12.079;1.405;3.027;9.683;1.979;0.322;10.158;1.46;0.305;10.816;1.171;0.322;10.158;1.46;1.406;9.838;1.379;-0.112;14.715;2.201;-1.49;14.725;1.912;1.032;14.702;2.234;2.365;14.912;1.836;0.49;15.265;1.379;0.552;16.078;2.905;-1.49;14.725;1.912;-2.284;12.007;1.483;2.365;14.912;1.836;3.065;12.079;1.405;0.305;10.816;1.171;0.46;13.138;1.615;1.016;5.56;0.406;0.583;1.399;-2.045;-0.75;9.794;1.406;-0.546;5.573;2.648;-0.546;5.573;2.648;-0.039;0.786;2.861
-2.23;11.963;1.826;-2.482;9.459;1.924;0.377;10.117;1.807;-0.695;9.755;1.753;1.46;9.795;1.72;1.069;5.522;0.726;0.509;13.094;1.991;0.53;15.224;1.772;3.115;12.044;1.781;3.086;9.649;2.358;0.377;10.117;1.807;0.36;10.777;1.524;0.377;10.117;1.807;1.46;9.795;1.72;-0.068;14.664;2.591;-1.447;14.676;2.306;1.076;14.656;2.621;2.408;14.873;2.222;0.53;15.224;1.772;0.592;16.029;3.302;-1.447;14.676;2.306;-2.23;11.963;1.826;2.408;14.873;2.222;3.115;12.044;1.781;0.36;10.777;1.524;0.509;13.094;1.991;1.069;5.522;0.726;0.692;1.497;-1.952;-0.695;9.755;1.753;-0.488;5.517;2.936;-0.488;5.517;2.936;0.062;0.756;3.437
-2.176;11.93;2.209;-2.432;9.425;2.247;0.432;10.088;2.197;-0.641;9.729;2.145;1.514;9.765;2.104;1.126;5.487;1.127;0.554;13.065;2.4;0.564;15.196;2.192;3.157;12.023;2.179;3.14;9.626;2.749;0.432;10.088;2.197;0.416;10.75;1.919;0.432;10.088;2.197;1.514;9.765;2.104;-0.029;14.629;3.01;-1.408;14.64;2.731;1.116;14.627;3.037;2.446;14.849;2.634;0.564;15.196;2.192;0.628;15.997;3.725;-1.408;14.64;2.731;-2.176;11.93;2.209;2.446;14.849;2.634;3.157;12.023;2.179;0.416;10.75;1.919;0.554;13.065;2.4;1.126;5.487;1.127;0.821;1.633;-1.8;-0.641;9.729;2.145;-0.429;5.461;3.214;-0.429;5.461;3.214;0.15;0.72;3.856
-2.124;11.914;2.636;-2.38;9.408;2.627;0.487;10.08;2.628;-0.588;9.723;2.578;1.568;9.755;2.53;1.189;5.462;1.621;0.596;13.057;2.839;0.592;15.188;2.635;3.191;12.023;2.595;3.19;9.622;3.148;0.487;10.08;2.628;0.471;10.743;2.352;0.487;10.08;2.628;1.568;9.755;2.53;0.007;14.617;3.454;-1.375;14.624;3.183;1.151;14.621;3.476;2.479;14.846;3.068;0.592;15.188;2.635;0.659;15.987;4.168;-1.375;14.624;3.183;-2.124;11.914;2.636;2.479;14.846;3.068;3.191;12.023;2.595;0.471;10.743;2.352;0.596;13.057;2.839;1.189;5.462;1.621;0.968;1.807;-1.558;-0.588;9.723;2.578;-0.371;5.416;3.479;-0.371;5.416;3.479;0.227;0.677;4.117
-2.075;11.917;3.108;-2.326;9.411;3.074;0.54;10.095;3.094;-0.534;9.738;3.047;1.621;9.769;2.993;1.26;5.447;2.223;0.635;13.074;3.299;0.617;15.204;3.093;3.218;12.045;3.022;3.235;9.64;3.555;0.54;10.095;3.094;0.524;10.757;2.817;0.54;10.095;3.094;1.621;9.769;2.993;0.041;14.63;3.917;-1.343;14.631;3.658;1.185;14.641;3.931;2.511;14.866;3.514;0.617;15.204;3.093;0.691;16.003;4.627;-1.343;14.631;3.658;-2.075;11.917;3.108;2.511;14.866;3.514;3.218;12.045;3.022;0.524;10.757;2.817;0.635;13.074;3.299;1.26;5.447;2.223;1.129;1.997;-1.182;-0.534;9.738;3.047;-0.316;5.392;3.73;-0.316;5.392;3.73;0.293;0.64;4.248
-2.028;11.941;3.626;-2.271;9.434;3.598;0.594;10.132;3.584;-0.48;9.774;3.54;1.675;9.808;3.485;1.343;5.449;2.945;0.673;13.113;3.772;0.642;15.243;3.558;3.241;12.089;3.448;3.279;9.68;3.963;0.594;10.132;3.584;0.577;10.793;3.302;0.594;10.132;3.584;1.675;9.808;3.485;0.077;14.669;4.39;-1.31;14.663;4.151;1.222;14.686;4.392;2.543;14.909;3.96;0.642;15.243;3.558;0.728;16.042;5.091;-1.31;14.663;4.151;-2.028;11.941;3.626;2.543;14.909;3.96;3.241;12.089;3.448;0.577;10.793;3.302;0.673;13.113;3.772;1.343;5.449;2.945;1.301;2.174;-0.631;-0.48;9.774;3.54;-0.264;5.395;3.963;-0.264;5.395;3.963;0.349;0.626;4.286
-1.982;11.981;4.183;-2.212;9.473;4.197;0.648;10.189;4.087;-0.424;9.824;4.045;1.731;9.868;3.994;1.442;5.478;3.778;0.712;13.171;4.246;0.67;15.299;4.02;3.263;12.147;3.866;3.322;9.736;4.367;0.648;10.189;4.087;0.628;10.846;3.798;0.648;10.189;4.087;1.731;9.868;3.994;0.119;14.728;4.864;-1.272;14.717;4.65;1.264;14.749;4.848;2.578;14.967;4.394;0.67;15.299;4.02;0.775;16.099;5.55;-1.272;14.717;4.65;-1.982;11.981;4.183;2.578;14.967;4.394;3.263;12.147;3.866;0.628;10.846;3.798;0.712;13.171;4.246;1.442;5.478;3.778;1.478;2.314;0.105;-0.424;9.824;4.045;-0.214;5.427;4.175;-0.214;5.427;4.175;0.4;0.648;4.261
-1.934;12.036;4.769;-2.146;9.528;4.86;0.704;10.257;4.593;-0.366;9.884;4.553;1.789;9.943;4.508;1.556;5.548;4.697;0.754;13.239;4.714;0.703;15.366;4.472;3.287;12.213;4.272;3.366;9.801;4.764;0.704;10.257;4.593;0.68;10.91;4.294;0.704;10.257;4.593;1.789;9.943;4.508;0.169;14.801;5.33;-1.227;14.786;5.147;1.313;14.824;5.294;2.619;15.035;4.813;0.703;15.366;4.472;0.832;16.168;6.0;-1.227;14.786;5.147;-1.934;12.036;4.769;2.619;15.035;4.813;3.287;12.213;4.272;0.68;10.91;4.294;0.754;13.239;4.714;1.556;5.548;4.697;1.653;2.392;1.017;-0.366;9.884;4.553;-0.164;5.488;4.366;-0.164;5.488;4.366;0.447;0.711;4.196
-1.883;12.099;5.375;-2.071;9.595;5.577;0.76;10.326;5.095;-0.306;9.944;5.056;1.849;10.02;5.021;1.682;5.665;5.66;0.8;13.309;5.175;0.745;15.433;4.915;3.315;12.277;4.67;3.412;9.864;5.156;0.76;10.326;5.095;0.732;10.974;4.785;0.76;10.326;5.095;1.849;10.02;5.021;0.226;14.876;5.787;-1.173;14.861;5.635;1.369;14.898;5.731;2.666;15.101;5.222;0.745;15.433;4.915;0.899;16.237;6.439;-1.173;14.861;5.635;-1.883;12.099;5.375;2.666;15.101;5.222;3.315;12.277;4.67;0.732;10.974;4.785;0.8;13.309;5.175;1.682;5.665;5.66;1.813;2.381;2.094;-0.306;9.944;5.056;-0.114;5.573;4.542;-0.114;5.573;4.542;0.494;0.812;4.112
