right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.569;12.236;-0.061;-2.845;9.752;0.251;0.0;10.351;0.0;-1.074;9.993;-0.036;1.082;10.019;-0.063;0.732;5.705;-0.879;0.147;13.319;0.097;0.232;15.44;-0.179;2.786;12.199;0.117;2.746;9.832;0.798;0.0;10.351;0.0;-0.012;10.993;-0.322;0.0;10.351;0.0;1.082;10.019;-0.063;-0.411;14.919;0.631;-1.774;14.966;0.281;0.73;14.883;0.706;2.086;15.054;0.369;0.232;15.44;-0.179;0.259;16.263;1.343;-1.774;14.966;0.281;-2.569;12.236;-0.061;2.086;15.054;0.369;2.786;12.199;0.117;-0.012;10.993;-0.322;0.147;13.319;0.097;0.732;5.705;-0.879;-0.059;1.106;-2.196;-1.074;9.993;-0.036;-0.95;5.938;1.68;-0.95;5.938;1.68;-0.713;1.325;0.305
-2.521;12.164;0.335;-2.792;9.68;0.655;0.049;10.281;0.357;-1.026;9.922;0.334;1.13;9.949;0.28;0.77;5.635;-0.533;0.198;13.248;0.457;0.28;15.369;0.18;2.836;12.129;0.437;2.805;9.759;1.11;0.049;10.281;0.357;0.033;10.923;0.036;0.049;10.281;0.357;1.13;9.949;0.28;-0.353;14.848;0.999;-1.72;14.894;0.665;0.789;14.812;1.059;2.141;14.983;0.704;0.28;15.369;0.18;0.327;16.192;1.702;-1.72;14.894;0.665;-2.521;12.164;0.335;2.141;14.983;0.704;2.836;12.129;0.437;0.033;10.923;0.036;0.198;13.248;0.457;0.77;5.635;-0.533;-0.044;1.032;-1.826;-1.026;9.922;0.334;-0.88;5.866;2.045;-0.88;5.866;2.045;-0.665;1.256;0.657
-2.49;12.083;0.635;-2.786;9.59;0.84;0.088;10.194;0.703;-0.99;9.843;0.685;1.165;9.856;0.611;0.802;5.577;-0.372;0.241;13.162;0.826;0.311;15.287;0.576;2.895;12.052;0.884;2.838;9.718;1.672;0.088;10.194;0.703;0.073;10.84;0.389;0.088;10.194;0.703;1.165;9.856;0.611;-0.32;14.752;1.387;-1.688;14.8;1.056;0.822;14.722;1.448;2.174;14.904;1.1;0.311;15.287;0.576;0.352;16.097;2.104;-1.688;14.8;1.056;-2.49;12.083;0.635;2.174;14.904;1.1;2.895;12.052;0.884;0.073;10.84;0.389;0.241;13.162;0.826;0.802;5.577;-0.372;0.01;1.054;-1.929;-0.99;9.843;0.685;-0.785;5.864;2.563;-0.785;5.864;2.563;-0.458;1.106;1.869
-2.463;11.988;0.936;-2.777;9.492;1.059;0.118;10.091;1.041;-0.961;9.746;1.029;1.193;9.748;0.939;0.826;5.498;-0.158;0.274;13.06;1.175;0.335;15.187;0.942;2.938;11.956;1.294;2.866;9.655;2.169;0.118;10.091;1.041;0.104;10.74;0.731;0.118;10.091;1.041;1.193;9.748;0.939;-0.294;14.644;1.748;-1.662;14.695;1.42;0.848;14.617;1.81;2.2;14.807;1.467;0.335;15.187;0.942;0.373;15.989;2.474;-1.662;14.695;1.42;-2.463;11.988;0.936;2.2;14.807;1.467;2.938;11.956;1.294;0.104;10.74;0.731;0.274;13.06;1.175;0.826;5.498;-0.158;0.044;1.038;-1.892;-0.961;9.746;1.029;-0.714;5.826;3.023;-0.714;5.826;3.023;-0.301;1.028;2.835
-2.442;11.886;1.228;-2.774;9.389;1.267;0.14;9.981;1.38;-0.94;9.639;1.373;1.213;9.634;1.27;0.843;5.408;0.084;0.296;12.95;1.52;0.349;15.078;1.299;2.969;11.852;1.703;2.879;9.585;2.662;0.14;9.981;1.38;0.127;10.63;1.072;0.14;9.981;1.38;1.213;9.634;1.27;-0.279;14.528;2.102;-1.647;14.583;1.776;0.864;14.506;2.165;2.216;14.701;1.828;0.349;15.078;1.299;0.382;15.874;2.836;-1.647;14.583;1.776;-2.442;11.886;1.228;2.216;14.701;1.828;2.969;11.852;1.703;0.127;10.63;1.072;0.296;12.95;1.52;0.843;5.408;0.084;0.097;1.038;-1.881;-0.94;9.639;1.373;-0.655;5.774;3.466;-0.655;5.774;3.466;-0.163;0.986;3.713
-2.426;11.783;1.523;-2.773;9.289;1.483;0.154;9.868;1.728;-0.927;9.53;1.726;1.226;9.518;1.614;0.854;5.309;0.371;0.308;12.838;1.865;0.354;14.968;1.65;2.986;11.746;2.112;2.883;9.514;3.151;0.154;9.868;1.728;0.142;10.518;1.42;0.154;9.868;1.728;1.226;9.518;1.614;-0.273;14.413;2.451;-1.642;14.471;2.127;0.869;14.394;2.514;2.223;14.594;2.183;0.354;14.968;1.65;0.381;15.76;3.189;-1.642;14.471;2.127;-2.426;11.783;1.523;2.223;14.594;2.183;2.986;11.746;2.112;0.142;10.518;1.42;0.308;12.838;1.865;0.854;5.309;0.371;0.158;1.049;-1.839;-0.927;9.53;1.726;-0.611;5.709;3.894;-0.611;5.709;3.894;-0.057;0.956;4.469
-2.414;11.687;1.829;-2.774;9.197;1.714;0.162;9.762;2.094;-0.92;9.426;2.098;1.233;9.41;1.978;0.862;5.207;0.713;0.309;12.733;2.221;0.349;14.863;2.006;2.991;11.646;2.53;2.877;9.451;3.643;0.162;9.762;2.094;0.15;10.411;1.784;0.162;9.762;2.094;1.233;9.41;1.978;-0.276;14.306;2.806;-1.646;14.367;2.486;0.866;14.291;2.87;2.22;14.493;2.542;0.349;14.863;2.006;0.372;15.654;3.544;-1.646;14.367;2.486;-2.414;11.687;1.829;2.22;14.493;2.542;2.991;11.646;2.53;0.15;10.411;1.784;0.309;12.733;2.221;0.862;5.207;0.713;0.233;1.092;-1.774;-0.92;9.426;2.098;-0.579;5.636;4.316;-0.579;5.636;4.316;0.021;0.92;5.108
-2.405;11.604;2.16;-2.775;9.12;1.974;0.164;9.671;2.489;-0.918;9.335;2.497;1.234;9.318;2.373;0.866;5.111;1.123;0.303;12.643;2.596;0.335;14.772;2.375;2.984;11.56;2.964;2.863;9.401;4.143;0.164;9.671;2.489;0.151;10.317;2.173;0.164;9.671;2.489;1.234;9.318;2.373;-0.287;14.215;3.177;-1.657;14.279;2.861;0.856;14.204;3.239;2.211;14.406;2.914;0.335;14.772;2.375;0.355;15.565;3.912;-1.657;14.279;2.861;-2.405;11.604;2.16;2.211;14.406;2.914;2.984;11.56;2.964;0.151;10.317;2.173;0.303;12.643;2.596;0.866;5.111;1.123;0.317;1.18;-1.664;-0.918;9.335;2.497;-0.559;5.561;4.739;-0.559;5.561;4.739;0.073;0.868;5.637
-2.399;11.543;2.526;-2.776;9.065;2.276;0.161;9.603;2.919;-0.92;9.266;2.933;1.232;9.25;2.806;0.869;5.026;1.611;0.289;12.575;3.0;0.315;14.703;2.767;2.968;11.498;3.42;2.844;9.37;4.655;0.161;9.603;2.919;0.147;10.245;2.596;0.161;9.603;2.919;1.232;9.25;2.806;-0.303;14.149;3.575;-1.674;14.214;3.264;0.84;14.141;3.634;2.195;14.342;3.307;0.315;14.703;2.767;0.333;15.501;4.303;-1.674;14.214;3.264;-2.399;11.543;2.526;2.195;14.342;3.307;2.968;11.498;3.42;0.147;10.245;2.596;0.289;12.575;3.0;0.869;5.026;1.611;0.407;1.33;-1.494;-0.92;9.266;2.933;-0.545;5.489;5.168;-0.545;5.489;5.168;0.102;0.798;6.061
-2.398;11.511;2.94;-2.778;9.039;2.636;0.155;9.568;3.393;-0.926;9.229;3.413;1.227;9.215;3.285;0.876;4.962;2.196;0.269;12.539;3.443;0.289;14.665;3.193;2.944;11.467;3.9;2.822;9.366;5.18;0.155;9.568;3.393;0.139;10.205;3.061;0.155;9.568;3.393;1.227;9.215;3.285;-0.323;14.116;4.008;-1.697;14.18;3.705;0.82;14.111;4.061;2.174;14.309;3.729;0.289;14.665;3.193;0.308;15.47;4.725;-1.697;14.18;3.705;-2.398;11.511;2.94;2.174;14.309;3.729;2.944;11.467;3.9;0.139;10.205;3.061;0.269;12.539;3.443;0.876;4.962;2.196;0.501;1.556;-1.236;-0.926;9.229;3.413;-0.538;5.427;5.604;-0.538;5.427;5.604;0.112;0.715;6.379
