right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.571;12.171;0.34;-2.682;9.715;0.889;0.0;10.351;0.0;-1.077;10.004;-0.059;1.079;10.014;-0.074;0.706;5.645;-0.495;0.17;13.319;0.199;0.247;15.448;-0.007;2.694;12.236;-0.293;2.626;9.782;-0.091;0.0;10.351;0.0;-0.005;11.008;-0.291;0.0;10.351;0.0;1.079;10.014;-0.074;-0.375;14.899;0.801;-1.749;14.91;0.492;0.768;14.862;0.845;2.109;15.03;0.452;0.247;15.448;-0.007;0.323;16.233;1.533;-1.749;14.91;0.492;-2.571;12.171;0.34;2.109;15.03;0.452;2.694;12.236;-0.293;-0.005;11.008;-0.291;0.17;13.319;0.199;0.706;5.645;-0.495;-0.09;0.952;-1.42;-1.077;10.004;-0.059;-0.9;5.748;1.064;-0.9;5.748;1.064;-0.726;1.3;-0.782
-2.495;12.109;0.568;-2.607;9.641;1.063;0.056;10.289;0.274;-1.02;9.94;0.225;1.136;9.953;0.191;0.749;5.599;-0.353;0.227;13.256;0.467;0.307;15.385;0.254;2.747;12.159;0.016;2.656;9.711;0.277;0.056;10.289;0.274;0.048;10.945;-0.019;0.056;10.289;0.274;1.136;9.953;0.191;-0.314;14.84;1.065;-1.688;14.85;0.758;0.829;14.801;1.107;2.17;14.967;0.71;0.307;15.385;0.254;0.389;16.171;1.793;-1.688;14.85;0.758;-2.495;12.109;0.568;2.17;14.967;0.71;2.747;12.159;0.016;0.048;10.945;-0.019;0.227;13.256;0.467;0.749;5.599;-0.353;-0.071;0.932;-1.382;-1.02;9.94;0.225;-0.841;5.717;1.467;-0.841;5.717;1.467;-0.713;1.279;-0.405
-2.428;12.053;0.797;-2.551;9.574;1.226;0.112;10.231;0.55;-0.965;9.881;0.513;1.19;9.896;0.457;0.792;5.561;-0.215;0.284;13.198;0.741;0.363;15.326;0.525;2.806;12.089;0.339;2.699;9.651;0.669;0.112;10.231;0.55;0.1;10.887;0.257;0.112;10.231;0.55;1.19;9.896;0.457;-0.256;14.782;1.339;-1.63;14.793;1.035;0.888;14.744;1.377;2.227;14.91;0.978;0.363;15.326;0.525;0.451;16.112;2.064;-1.63;14.793;1.035;-2.428;12.053;0.797;2.227;14.91;0.978;2.806;12.089;0.339;0.1;10.887;0.257;0.284;13.198;0.741;0.792;5.561;-0.215;-0.041;0.93;-1.387;-0.965;9.881;0.513;-0.772;5.698;1.881;-0.772;5.698;1.881;-0.661;1.227;0.086
-2.371;12.0;1.023;-2.514;9.51;1.377;0.164;10.174;0.829;-0.914;9.825;0.802;1.241;9.838;0.725;0.831;5.527;-0.08;0.336;13.141;1.018;0.413;15.27;0.804;2.867;12.025;0.673;2.748;9.599;1.082;0.164;10.174;0.829;0.149;10.83;0.536;0.164;10.174;0.829;1.241;9.838;0.725;-0.203;14.725;1.619;-1.578;14.737;1.318;0.94;14.687;1.654;2.28;14.856;1.256;0.413;15.27;0.804;0.504;16.054;2.344;-1.578;14.737;1.318;-2.371;12.0;1.023;2.28;14.856;1.256;2.867;12.025;0.673;0.149;10.83;0.536;0.336;13.141;1.018;0.831;5.527;-0.08;0.001;0.946;-1.437;-0.914;9.825;0.802;-0.696;5.688;2.3;-0.696;5.688;2.3;-0.568;1.148;0.69
-2.331;11.951;1.248;-2.504;9.452;1.518;0.209;10.117;1.106;-0.869;9.77;1.089;1.285;9.779;0.991;0.866;5.495;0.056;0.383;13.084;1.298;0.455;15.214;1.09;2.932;11.965;1.016;2.807;9.555;1.508;0.209;10.117;1.106;0.193;10.773;0.815;0.209;10.117;1.106;1.285;9.779;0.991;-0.159;14.665;1.904;-1.535;14.679;1.606;0.984;14.63;1.938;2.324;14.803;1.542;0.455;15.214;1.09;0.547;15.995;2.631;-1.535;14.679;1.606;-2.331;11.951;1.248;2.324;14.803;1.542;2.932;11.965;1.016;0.193;10.773;0.815;0.383;13.084;1.298;0.866;5.495;0.056;0.051;0.981;-1.518;-0.869;9.77;1.089;-0.617;5.683;2.714;-0.617;5.683;2.714;-0.435;1.052;1.396
-2.305;11.901;1.474;-2.514;9.398;1.661;0.248;10.057;1.381;-0.832;9.714;1.372;1.321;9.717;1.256;0.894;5.46;0.206;0.422;13.025;1.578;0.487;15.156;1.378;2.994;11.908;1.361;2.869;9.515;1.935;0.248;10.057;1.381;0.231;10.715;1.092;0.248;10.057;1.381;1.321;9.717;1.256;-0.125;14.602;2.19;-1.502;14.618;1.895;1.018;14.57;2.224;2.359;14.749;1.833;0.487;15.156;1.378;0.577;15.934;2.921;-1.502;14.618;1.895;-2.305;11.901;1.474;2.359;14.749;1.833;2.994;11.908;1.361;0.231;10.715;1.092;0.422;13.025;1.578;0.894;5.46;0.206;0.108;1.03;-1.601;-0.832;9.714;1.372;-0.541;5.677;3.11;-0.541;5.677;3.11;-0.281;0.962;2.149
-2.289;11.851;1.7;-2.536;9.346;1.806;0.278;9.996;1.657;-0.803;9.656;1.654;1.349;9.652;1.523;0.917;5.421;0.38;0.451;12.965;1.857;0.509;15.096;1.666;3.047;11.85;1.705;2.924;9.479;2.36;0.278;9.996;1.657;0.262;10.655;1.369;0.278;9.996;1.657;1.349;9.652;1.523;-0.101;14.536;2.476;-1.478;14.555;2.184;1.043;14.508;2.509;2.384;14.694;2.124;0.509;15.096;1.666;0.597;15.871;3.21;-1.478;14.555;2.184;-2.289;11.851;1.7;2.384;14.694;2.124;3.047;11.85;1.705;0.262;10.655;1.369;0.451;12.965;1.857;0.917;5.421;0.38;0.171;1.091;-1.672;-0.803;9.656;1.654;-0.473;5.666;3.491;-0.473;5.666;3.491;-0.124;0.895;2.907
-2.276;11.799;1.933;-2.552;9.296;1.964;0.3;9.934;1.938;-0.781;9.597;1.941;1.37;9.588;1.799;0.935;5.374;0.591;0.472;12.903;2.138;0.522;15.036;1.953;3.084;11.792;2.046;2.961;9.442;2.776;0.3;9.934;1.938;0.284;10.593;1.651;0.3;9.934;1.938;1.37;9.588;1.799;-0.086;14.471;2.761;-1.464;14.492;2.472;1.058;14.447;2.794;2.4;14.637;2.413;0.522;15.036;1.953;0.606;15.808;3.499;-1.464;14.492;2.472;-2.276;11.799;1.933;2.4;14.637;2.413;3.084;11.792;2.046;0.284;10.593;1.651;0.472;12.903;2.138;0.935;5.374;0.591;0.241;1.159;-1.703;-0.781;9.597;1.941;-0.416;5.647;3.856;-0.416;5.647;3.856;0.013;0.854;3.598
-2.262;11.748;2.185;-2.554;9.246;2.156;0.317;9.876;2.233;-0.766;9.539;2.242;1.385;9.527;2.091;0.951;5.319;0.864;0.484;12.845;2.426;0.528;14.977;2.242;3.103;11.735;2.382;2.975;9.407;3.178;0.317;9.876;2.233;0.3;10.533;1.944;0.317;9.876;2.233;1.385;9.527;2.091;-0.077;14.411;3.051;-1.456;14.433;2.767;1.067;14.39;3.082;2.408;14.583;2.703;0.528;14.977;2.242;0.611;15.749;3.789;-1.456;14.433;2.767;-2.262;11.748;2.185;2.408;14.583;2.703;3.103;11.735;2.382;0.3;10.533;1.944;0.484;12.845;2.426;0.951;5.319;0.864;0.321;1.229;-1.662;-0.766;9.539;2.242;-0.372;5.616;4.204;-0.372;5.616;4.204;0.115;0.822;4.163
-2.247;11.699;2.468;-2.545;9.199;2.398;0.329;9.824;2.55;-0.752;9.487;2.565;1.398;9.475;2.407;0.968;5.257;1.213;0.49;12.794;2.73;0.529;14.926;2.541;3.108;11.683;2.719;2.977;9.374;3.567;0.329;9.824;2.55;0.312;10.48;2.257;0.329;9.824;2.55;1.398;9.475;2.407;-0.071;14.36;3.354;-1.451;14.383;3.076;1.073;14.342;3.38;2.413;14.536;2.996;0.529;14.926;2.541;0.613;15.699;4.087;-1.451;14.383;3.076;-2.247;11.699;2.468;2.413;14.536;2.996;3.108;11.683;2.719;0.312;10.48;2.257;0.49;12.794;2.73;0.968;5.257;1.213;0.408;1.294;-1.525;-0.752;9.487;2.565;-0.338;5.571;4.538;-0.338;5.571;4.538;0.176;0.78;4.577
-2.226;11.657;2.794;-2.517;9.157;2.705;0.341;9.784;2.899;-0.74;9.445;2.919;1.41;9.435;2.757;0.992;5.19;1.661;0.493;12.753;3.058;0.526;14.885;2.859;3.099;11.64;3.059;2.964;9.345;3.945;0.341;9.784;2.899;0.321;10.436;2.599;0.341;9.784;2.899;1.41;9.435;2.757;-0.067;14.321;3.679;-1.449;14.344;3.411;1.077;14.305;3.697;2.415;14.498;3.305;0.526;14.885;2.859;0.615;15.661;4.403;-1.449;14.344;3.411;-2.226;11.657;2.794;2.415;14.498;3.305;3.099;11.64;3.059;0.321;10.436;2.599;0.493;12.753;3.058;0.992;5.19;1.661;0.513;1.362;-1.276;-0.74;9.445;2.919;-0.31;5.514;4.858;-0.31;5.514;4.858;0.21;0.723;4.864
-2.212;11.627;3.173;-2.492;9.125;3.079;0.351;9.758;3.284;-0.729;9.418;3.309;1.421;9.411;3.146;1.026;5.125;2.211;0.493;12.728;3.422;0.52;14.858;3.213;3.085;11.612;3.417;2.952;9.327;4.327;0.351;9.758;3.284;0.33;10.407;2.976;0.351;9.758;3.284;1.421;9.411;3.146;-0.065;14.297;4.04;-1.449;14.319;3.786;1.079;14.284;4.048;2.414;14.476;3.643;0.52;14.858;3.213;0.614;15.637;4.755;-1.449;14.319;3.786;-2.212;11.627;3.173;2.414;14.476;3.643;3.085;11.612;3.417;0.33;10.407;2.976;0.493;12.728;3.422;1.026;5.125;2.211;0.641;1.457;-0.937;-0.729;9.418;3.309;-0.284;5.448;5.165;-0.284;5.448;5.165;0.245;0.659;5.109
-2.198;11.608;3.611;-2.458;9.104;3.533;0.36;9.75;3.711;-0.72;9.408;3.738;1.43;9.403;3.58;1.076;5.068;2.883;0.491;12.719;3.825;0.508;14.849;3.607;3.059;11.602;3.79;2.933;9.318;4.705;0.36;9.75;3.711;0.338;10.395;3.394;0.36;9.75;3.711;1.43;9.403;3.58;-0.066;14.29;4.443;-1.453;14.309;4.206;1.079;14.28;4.439;2.409;14.47;4.018;0.508;14.849;3.607;0.61;15.63;5.147;-1.453;14.309;4.206;-2.198;11.608;3.611;2.409;14.47;4.018;3.059;11.602;3.79;0.338;10.395;3.394;0.491;12.719;3.825;1.076;5.068;2.883;0.789;1.583;-0.476;-0.72;9.408;3.738;-0.26;5.376;5.45;-0.26;5.376;5.45;0.285;0.59;5.317
-2.194;11.602;4.121;-2.43;9.095;4.098;0.368;9.759;4.174;-0.712;9.416;4.2;1.439;9.41;4.053;1.143;5.033;3.667;0.488;12.727;4.268;0.497;14.855;4.043;3.035;11.609;4.169;2.928;9.312;5.053;0.368;9.759;4.174;0.347;10.399;3.85;0.368;9.759;4.174;1.439;9.41;4.053;-0.066;14.297;4.887;-1.457;14.315;4.668;1.078;14.291;4.87;2.403;14.478;4.432;0.497;14.855;4.043;0.605;15.64;5.581;-1.457;14.315;4.668;-2.194;11.602;4.121;2.403;14.478;4.432;3.035;11.609;4.169;0.347;10.399;3.85;0.488;12.727;4.268;1.143;5.033;3.667;0.935;1.681;0.169;-0.712;9.416;4.2;-0.245;5.3;5.698;-0.245;5.3;5.698;0.323;0.52;5.463
-2.192;11.608;4.685;-2.399;9.099;4.749;0.375;9.779;4.669;-0.705;9.436;4.689;1.447;9.43;4.56;1.221;5.032;4.525;0.486;12.747;4.743;0.487;14.875;4.512;3.009;11.631;4.56;2.926;9.31;5.381;0.375;9.779;4.669;0.357;10.417;4.338;0.375;9.779;4.669;1.447;9.43;4.56;-0.066;14.318;5.364;-1.459;14.336;5.162;1.078;14.314;5.335;2.398;14.499;4.881;0.487;14.875;4.512;0.601;15.662;6.049;-1.459;14.336;5.162;-2.192;11.608;4.685;2.398;14.499;4.881;3.009;11.631;4.56;0.357;10.417;4.338;0.486;12.747;4.743;1.221;5.032;4.525;1.07;1.74;0.968;-0.705;9.436;4.689;-0.241;5.235;5.926;-0.241;5.235;5.926;0.352;0.466;5.563
