right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.573;12.205;-0.051;-2.807;9.739;0.406;0.0;10.351;0.0;-1.076;9.999;-0.047;1.08;10.012;-0.049;0.702;5.669;-0.675;0.155;13.334;-0.014;0.239;15.45;-0.328;2.673;12.21;-0.2;2.72;9.785;0.231;0.0;10.351;0.0;-0.004;10.991;-0.326;0.0;10.351;0.0;1.08;10.012;-0.049;-0.399;14.944;0.496;-1.77;14.945;0.175;0.743;14.909;0.563;2.089;15.075;0.186;0.239;15.45;-0.328;0.255;16.285;1.188;-1.77;14.945;0.175;-2.573;12.205;-0.051;2.089;15.075;0.186;2.673;12.21;-0.2;-0.004;10.991;-0.326;0.155;13.334;-0.014;0.702;5.669;-0.675;0.172;1.171;-2.408;-1.076;9.999;-0.047;-0.848;5.882;1.502;-0.848;5.882;1.502;-0.714;1.48;-0.455
-2.542;12.163;0.124;-2.789;9.691;0.542;0.028;10.305;0.189;-1.049;9.955;0.142;1.107;9.965;0.138;0.73;5.628;-0.535;0.186;13.287;0.194;0.27;15.405;-0.109;2.711;12.165;0.035;2.758;9.744;0.49;0.028;10.305;0.189;0.024;10.947;-0.134;0.028;10.305;0.189;1.107;9.965;0.138;-0.368;14.894;0.712;-1.739;14.899;0.389;0.774;14.859;0.78;2.119;15.031;0.405;0.27;15.405;-0.109;0.283;16.234;1.41;-1.739;14.899;0.389;-2.542;12.163;0.124;2.119;15.031;0.405;2.711;12.165;0.035;0.024;10.947;-0.134;0.186;13.287;0.194;0.73;5.628;-0.535;0.189;1.147;-2.307;-1.049;9.955;0.142;-0.82;5.868;1.769;-0.82;5.868;1.769;-0.635;1.38;0.025
-2.522;12.109;0.408;-2.751;9.632;0.803;0.061;10.25;0.386;-1.017;9.904;0.332;1.139;9.909;0.323;0.732;5.595;-0.472;0.231;13.23;0.466;0.309;15.355;0.217;2.754;12.129;0.204;2.798;9.698;0.6;0.061;10.25;0.386;0.058;10.9;0.078;0.061;10.25;0.386;1.139;9.909;0.323;-0.321;14.823;1.03;-1.693;14.834;0.714;0.821;14.787;1.086;2.16;14.977;0.694;0.309;15.355;0.217;0.341;16.168;1.744;-1.693;14.834;0.714;-2.522;12.109;0.408;2.16;14.977;0.694;2.754;12.129;0.204;0.058;10.9;0.078;0.231;13.23;0.466;0.732;5.595;-0.472;0.123;1.137;-2.278;-1.017;9.904;0.332;-0.744;5.844;2.017;-0.744;5.844;2.017;-0.506;1.24;0.614
-2.492;12.043;0.67;-2.724;9.557;1.004;0.096;10.182;0.603;-0.983;9.841;0.545;1.173;9.837;0.53;0.743;5.551;-0.391;0.277;13.158;0.75;0.352;15.288;0.55;2.805;12.071;0.453;2.845;9.639;0.844;0.096;10.182;0.603;0.095;10.838;0.309;0.096;10.182;0.603;1.173;9.837;0.53;-0.274;14.736;1.353;-1.647;14.754;1.04;0.869;14.701;1.404;2.203;14.905;1.005;0.352;15.288;0.55;0.394;16.083;2.086;-1.647;14.754;1.04;-2.492;12.043;0.67;2.203;14.905;1.005;2.805;12.071;0.453;0.095;10.838;0.309;0.277;13.158;0.75;0.743;5.551;-0.391;0.083;1.131;-2.274;-0.983;9.841;0.545;-0.676;5.826;2.329;-0.676;5.826;2.329;-0.359;1.123;1.323
-2.458;11.967;0.938;-2.701;9.473;1.198;0.132;10.102;0.846;-0.949;9.768;0.787;1.207;9.752;0.761;0.759;5.497;-0.285;0.326;13.072;1.057;0.399;15.206;0.901;2.859;11.996;0.743;2.895;9.565;1.138;0.132;10.102;0.846;0.134;10.763;0.565;0.132;10.102;0.846;1.207;9.752;0.761;-0.226;14.637;1.693;-1.598;14.663;1.381;0.917;14.601;1.742;2.248;14.82;1.339;0.399;15.206;0.901;0.448;15.985;2.445;-1.598;14.663;1.381;-2.458;11.967;0.938;2.248;14.82;1.339;2.859;11.996;0.743;0.134;10.763;0.565;0.326;13.072;1.057;0.759;5.497;-0.285;0.059;1.13;-2.272;-0.949;9.768;0.787;-0.609;5.801;2.672;-0.609;5.801;2.672;-0.214;1.039;2.053
-2.42;11.884;1.221;-2.681;9.385;1.393;0.169;10.012;1.122;-0.915;9.688;1.065;1.241;9.656;1.025;0.775;5.435;-0.145;0.374;12.976;1.391;0.446;15.112;1.276;2.915;11.907;1.08;2.945;9.477;1.486;0.169;10.012;1.122;0.174;10.678;0.852;0.169;10.012;1.122;1.241;9.656;1.025;-0.179;14.528;2.057;-1.551;14.563;1.744;0.964;14.492;2.105;2.294;14.722;1.703;0.446;15.112;1.276;0.499;15.877;2.827;-1.551;14.563;1.744;-2.42;11.884;1.221;2.294;14.722;1.703;2.915;11.907;1.08;0.174;10.678;0.852;0.374;12.976;1.391;0.775;5.435;-0.145;0.05;1.138;-2.271;-0.915;9.688;1.065;-0.544;5.772;3.047;-0.544;5.772;3.047;-0.072;0.982;2.8
-2.379;11.799;1.529;-2.66;9.297;1.607;0.205;9.917;1.437;-0.882;9.603;1.383;1.273;9.554;1.326;0.79;5.368;0.041;0.422;12.873;1.76;0.493;15.012;1.681;2.968;11.808;1.456;2.993;9.38;1.869;0.205;9.917;1.437;0.214;10.587;1.177;0.205;9.917;1.437;1.273;9.554;1.326;-0.133;14.414;2.451;-1.504;14.458;2.136;1.01;14.378;2.501;2.339;14.617;2.102;0.493;15.012;1.681;0.549;15.763;3.239;-1.504;14.458;2.136;-2.379;11.799;1.529;2.339;14.617;2.102;2.968;11.808;1.456;0.214;10.587;1.177;0.422;12.873;1.76;0.79;5.368;0.041;0.057;1.165;-2.263;-0.882;9.603;1.383;-0.479;5.734;3.448;-0.479;5.734;3.448;0.064;0.946;3.53
-2.335;11.714;1.871;-2.638;9.214;1.85;0.24;9.823;1.796;-0.851;9.521;1.748;1.303;9.449;1.671;0.804;5.297;0.288;0.468;12.771;2.166;0.537;14.91;2.12;3.017;11.706;1.874;3.035;9.278;2.286;0.24;9.823;1.796;0.254;10.495;1.544;0.24;9.823;1.796;1.303;9.449;1.671;-0.09;14.3;2.879;-1.461;14.353;2.561;1.052;14.264;2.932;2.382;14.509;2.539;0.537;14.91;2.12;0.593;15.649;3.684;-1.461;14.353;2.561;-2.335;11.714;1.871;2.382;14.509;2.539;3.017;11.706;1.874;0.254;10.495;1.544;0.468;12.771;2.166;0.804;5.297;0.288;0.083;1.224;-2.243;-0.851;9.521;1.748;-0.413;5.686;3.871;-0.413;5.686;3.871;0.194;0.918;4.218
-2.289;11.636;2.255;-2.611;9.141;2.133;0.275;9.736;2.205;-0.82;9.447;2.165;1.332;9.351;2.067;0.819;5.224;0.617;0.51;12.677;2.614;0.575;14.816;2.594;3.058;11.611;2.332;3.069;9.18;2.731;0.275;9.736;2.205;0.294;10.411;1.959;0.275;9.736;2.205;1.332;9.351;2.067;-0.053;14.196;3.344;-1.423;14.256;3.023;1.089;14.162;3.4;2.421;14.408;3.015;0.575;14.816;2.594;0.631;15.544;4.163;-1.423;14.256;3.023;-2.289;11.636;2.255;2.421;14.408;3.015;3.058;11.611;2.332;0.294;10.411;1.959;0.51;12.677;2.614;0.819;5.224;0.617;0.137;1.333;-2.196;-0.82;9.447;2.165;-0.35;5.625;4.305;-0.35;5.625;4.305;0.31;0.88;4.825
-2.241;11.571;2.69;-2.577;9.084;2.474;0.31;9.667;2.668;-0.789;9.39;2.637;1.361;9.272;2.519;0.839;5.149;1.058;0.548;12.602;3.102;0.606;14.742;3.1;3.09;11.534;2.824;3.094;9.099;3.198;0.31;9.667;2.668;0.333;10.343;2.425;0.31;9.667;2.668;1.361;9.272;2.519;-0.023;14.114;3.842;-1.392;14.177;3.521;1.12;14.083;3.901;2.454;14.327;3.526;0.606;14.742;3.1;0.66;15.461;4.674;-1.392;14.177;3.521;-2.241;11.571;2.69;2.454;14.327;3.526;3.09;11.534;2.824;0.333;10.343;2.425;0.548;12.602;3.102;0.839;5.149;1.058;0.229;1.513;-2.092;-0.789;9.39;2.637;-0.292;5.55;4.736;-0.292;5.55;4.736;0.403;0.815;5.302
