right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.623;12.195;-0.019;-2.794;9.743;0.536;0.0;10.351;0.0;-1.064;9.965;-0.043;1.09;10.047;-0.053;0.723;5.708;-0.715;0.107;13.343;-0.083;0.164;15.447;-0.475;2.665;12.232;-0.357;2.651;9.814;0.114;0.0;10.351;0.0;-0.026;10.991;-0.326;0.0;10.351;0.0;1.09;10.047;-0.053;-0.454;14.965;0.378;-1.829;14.945;0.077;0.69;14.944;0.425;2.032;15.087;0.027;0.164;15.447;-0.475;0.225;16.325;1.015;-1.829;14.945;0.077;-2.623;12.195;-0.019;2.032;15.087;0.027;2.665;12.232;-0.357;-0.026;10.991;-0.326;0.107;13.343;-0.083;0.723;5.708;-0.715;0.198;1.192;-2.4;-1.064;9.965;-0.043;-0.885;5.648;0.816;-0.885;5.648;0.816;-0.814;1.421;-1.497
-2.587;12.198;0.135;-2.763;9.742;0.665;0.035;10.353;0.141;-1.031;9.97;0.1;1.124;10.047;0.083;0.754;5.711;-0.6;0.147;13.345;0.075;0.202;15.451;-0.305;2.709;12.237;-0.2;2.692;9.821;0.282;0.035;10.353;0.141;0.009;10.995;-0.183;0.035;10.353;0.141;1.124;10.047;0.083;-0.413;14.964;0.547;-1.789;14.946;0.251;0.731;14.942;0.591;2.072;15.091;0.188;0.202;15.451;-0.305;0.267;16.323;1.188;-1.789;14.946;0.251;-2.587;12.198;0.135;2.072;15.091;0.188;2.709;12.237;-0.2;0.009;10.995;-0.183;0.147;13.345;0.075;0.754;5.711;-0.6;0.223;1.208;-2.318;-1.031;9.97;0.1;-0.844;5.666;1.018;-0.844;5.666;1.018;-0.74;1.351;-1.127
-2.548;12.193;0.302;-2.734;9.73;0.796;0.072;10.347;0.296;-0.995;9.967;0.255;1.16;10.037;0.234;0.786;5.708;-0.482;0.191;13.338;0.255;0.244;15.447;-0.108;2.758;12.235;-0.017;2.738;9.823;0.483;0.072;10.347;0.296;0.047;10.99;-0.024;0.072;10.347;0.296;1.16;10.037;0.234;-0.368;14.953;0.742;-1.745;14.938;0.449;0.776;14.931;0.782;2.114;15.087;0.376;0.244;15.447;-0.108;0.311;16.311;1.389;-1.745;14.938;0.449;-2.548;12.193;0.302;2.114;15.087;0.376;2.758;12.235;-0.017;0.047;10.99;-0.024;0.191;13.338;0.255;0.786;5.708;-0.482;0.252;1.224;-2.251;-0.995;9.967;0.255;-0.801;5.68;1.249;-0.801;5.68;1.249;-0.643;1.244;-0.626
-2.507;12.178;0.486;-2.705;9.707;0.934;0.111;10.329;0.47;-0.957;9.953;0.427;1.198;10.017;0.405;0.821;5.695;-0.355;0.239;13.319;0.461;0.289;15.431;0.119;2.813;12.224;0.198;2.788;9.817;0.721;0.111;10.329;0.47;0.089;10.975;0.155;0.111;10.329;0.47;1.198;10.017;0.405;-0.321;14.928;0.965;-1.698;14.919;0.676;0.823;14.907;1.003;2.16;15.073;0.593;0.289;15.431;0.119;0.357;16.286;1.621;-1.698;14.919;0.676;-2.507;12.178;0.486;2.16;15.073;0.593;2.813;12.224;0.198;0.089;10.975;0.155;0.239;13.319;0.461;0.821;5.695;-0.355;0.288;1.24;-2.196;-0.957;9.953;0.427;-0.758;5.687;1.507;-0.758;5.687;1.507;-0.529;1.118;-0.007
-2.464;12.15;0.692;-2.676;9.671;1.083;0.153;10.3;0.669;-0.916;9.927;0.623;1.239;9.984;0.601;0.859;5.672;-0.211;0.288;13.287;0.695;0.335;15.404;0.376;2.871;12.201;0.448;2.843;9.799;0.996;0.153;10.3;0.669;0.132;10.948;0.36;0.153;10.3;0.669;1.239;9.984;0.601;-0.273;14.891;1.218;-1.651;14.886;0.93;0.871;14.871;1.254;2.206;15.047;0.843;0.335;15.404;0.376;0.403;16.249;1.885;-1.651;14.886;0.93;-2.464;12.15;0.692;2.206;15.047;0.843;2.871;12.201;0.448;0.132;10.948;0.36;0.288;13.287;0.695;0.859;5.672;-0.211;0.332;1.258;-2.149;-0.916;9.927;0.623;-0.716;5.682;1.782;-0.716;5.682;1.782;-0.406;0.996;0.701
-2.419;12.113;0.922;-2.645;9.626;1.251;0.197;10.259;0.899;-0.873;9.89;0.85;1.282;9.941;0.827;0.899;5.641;-0.044;0.338;13.245;0.962;0.381;15.365;0.667;2.93;12.167;0.733;2.9;9.772;1.307;0.197;10.259;0.899;0.178;10.911;0.596;0.197;10.259;0.899;1.282;9.941;0.827;-0.226;14.842;1.503;-1.604;14.843;1.216;0.918;14.823;1.538;2.252;15.01;1.127;0.381;15.365;0.667;0.447;16.199;2.182;-1.604;14.843;1.216;-2.419;12.113;0.922;2.252;15.01;1.127;2.93;12.167;0.733;0.178;10.911;0.596;0.338;13.245;0.962;0.899;5.641;-0.044;0.387;1.284;-2.109;-0.873;9.89;0.85;-0.673;5.662;2.069;-0.673;5.662;2.069;-0.285;0.898;1.459
-2.372;12.066;1.184;-2.613;9.573;1.444;0.242;10.211;1.164;-0.829;9.845;1.112;1.327;9.891;1.088;0.942;5.603;0.157;0.386;13.195;1.264;0.424;15.318;0.991;2.987;12.125;1.054;2.958;9.735;1.652;0.242;10.211;1.164;0.225;10.865;0.868;0.242;10.211;1.164;1.327;9.891;1.088;-0.181;14.784;1.822;-1.559;14.79;1.536;0.963;14.768;1.856;2.295;14.965;1.446;0.424;15.318;0.991;0.49;16.141;2.512;-1.559;14.79;1.536;-2.372;12.066;1.184;2.295;14.965;1.446;2.987;12.125;1.054;0.225;10.865;0.868;0.386;13.195;1.264;0.942;5.603;0.157;0.451;1.322;-2.067;-0.829;9.845;1.112;-0.63;5.626;2.365;-0.63;5.626;2.365;-0.172;0.831;2.223
-2.326;12.016;1.482;-2.578;9.517;1.673;0.289;10.158;1.469;-0.783;9.795;1.416;1.372;9.836;1.387;0.985;5.56;0.404;0.431;13.141;1.602;0.463;15.267;1.349;3.04;12.078;1.408;3.016;9.692;2.022;0.289;10.158;1.469;0.272;10.816;1.181;0.289;10.158;1.469;1.372;9.836;1.387;-0.139;14.724;2.176;-1.518;14.733;1.891;1.005;14.71;2.208;2.336;14.916;1.799;0.463;15.267;1.349;0.529;16.079;2.875;-1.518;14.733;1.891;-2.326;12.016;1.482;2.336;14.916;1.799;3.04;12.078;1.408;0.272;10.816;1.181;0.431;13.141;1.602;0.985;5.56;0.404;0.527;1.38;-2.009;-0.783;9.795;1.416;-0.585;5.576;2.664;-0.585;5.576;2.664;-0.074;0.792;2.936
-2.279;11.967;1.82;-2.539;9.465;1.944;0.335;10.109;1.817;-0.738;9.749;1.764;1.418;9.785;1.728;1.029;5.516;0.717;0.473;13.091;1.977;0.497;15.219;1.738;3.085;12.035;1.791;3.071;9.65;2.409;0.335;10.109;1.817;0.32;10.769;1.535;0.335;10.109;1.817;1.418;9.785;1.728;-0.102;14.668;2.562;-1.481;14.679;2.279;1.042;14.658;2.593;2.372;14.87;2.183;0.497;15.219;1.738;0.564;16.024;3.269;-1.481;14.679;2.279;-2.279;11.967;1.82;2.372;14.87;2.183;3.085;12.035;1.791;0.32;10.769;1.535;0.473;13.091;1.977;1.029;5.516;0.717;0.62;1.467;-1.92;-0.738;9.749;1.764;-0.54;5.515;2.959;-0.54;5.515;2.959;0.009;0.761;3.532
-2.234;11.927;2.199;-2.497;9.423;2.264;0.381;10.072;2.209;-0.694;9.716;2.157;1.462;9.745;2.113;1.076;5.474;1.108;0.51;13.054;2.385;0.525;15.183;2.157;3.12;12.003;2.198;3.12;9.616;2.807;0.381;10.072;2.209;0.366;10.734;1.931;0.381;10.072;2.209;1.462;9.745;2.113;-0.07;14.626;2.979;-1.45;14.636;2.7;1.074;14.621;3.008;2.403;14.836;2.597;0.525;15.183;2.157;0.594;15.983;3.69;-1.45;14.636;2.7;-2.234;11.927;2.199;2.403;14.836;2.597;3.12;12.003;2.198;0.366;10.734;1.931;0.51;13.054;2.385;1.076;5.474;1.108;0.73;1.593;-1.777;-0.694;9.716;2.157;-0.496;5.452;3.246;-0.496;5.452;3.246;0.077;0.723;3.97
