right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.553;12.258;0.011;-2.789;9.799;0.503;0.0;10.351;0.0;-1.074;9.99;-0.027;1.082;10.02;-0.059;0.728;5.656;-0.536;0.138;13.324;0.015;0.242;15.436;-0.32;2.727;12.178;-0.094;2.782;9.778;0.462;0.0;10.351;0.0;-0.014;10.986;-0.336;0.0;10.351;0.0;1.082;10.02;-0.059;-0.391;14.945;0.517;-1.76;15.004;0.195;0.751;14.897;0.57;2.096;15.045;0.183;0.242;15.436;-0.32;0.308;16.289;1.184;-1.76;15.004;0.195;-2.553;12.258;0.011;2.096;15.045;0.183;2.727;12.178;-0.094;-0.014;10.986;-0.336;0.138;13.324;0.015;0.728;5.656;-0.536;-0.039;0.987;-1.6;-1.074;9.99;-0.027;-1.002;5.813;1.371;-1.002;5.813;1.371;-0.897;1.626;-1.012
-2.466;12.229;0.388;-2.686;9.76;0.836;0.067;10.328;0.38;-1.007;9.966;0.369;1.148;9.997;0.303;0.773;5.649;-0.291;0.208;13.301;0.4;0.309;15.413;0.068;2.786;12.15;0.29;2.819;9.758;0.877;0.067;10.328;0.38;0.048;10.964;0.046;0.067;10.328;0.38;1.148;9.997;0.303;-0.316;14.921;0.909;-1.688;14.978;0.601;0.827;14.873;0.952;2.168;15.023;0.552;0.309;15.413;0.068;0.392;16.261;1.574;-1.688;14.978;0.601;-2.466;12.229;0.388;2.168;15.023;0.552;2.786;12.15;0.29;0.048;10.964;0.046;0.208;13.301;0.4;0.773;5.649;-0.291;-0.041;1.0;-1.403;-1.007;9.966;0.369;-0.913;5.824;1.863;-0.913;5.824;1.863;-0.85;1.611;-0.475
-2.386;12.204;0.749;-2.604;9.725;1.137;0.136;10.305;0.756;-0.938;9.944;0.761;1.215;9.974;0.66;0.82;5.646;-0.056;0.278;13.277;0.781;0.375;15.39;0.451;2.855;12.126;0.687;2.875;9.747;1.327;0.136;10.305;0.756;0.112;10.942;0.425;0.136;10.305;0.756;1.215;9.974;0.66;-0.242;14.896;1.298;-1.617;14.952;1.002;0.901;14.849;1.329;2.239;15.001;0.919;0.375;15.39;0.451;0.473;16.234;1.959;-1.617;14.952;1.002;-2.386;12.204;0.749;2.239;15.001;0.919;2.855;12.126;0.687;0.112;10.942;0.425;0.278;13.277;0.781;0.82;5.646;-0.056;-0.023;1.032;-1.289;-0.938;9.944;0.761;-0.813;5.843;2.365;-0.813;5.843;2.365;-0.772;1.566;0.144
-2.313;12.183;1.094;-2.542;9.694;1.406;0.204;10.282;1.131;-0.871;9.922;1.153;1.281;9.95;1.018;0.864;5.647;0.174;0.347;13.255;1.16;0.437;15.369;0.833;2.932;12.106;1.102;2.944;9.747;1.814;0.204;10.282;1.131;0.175;10.92;0.802;0.204;10.282;1.131;1.281;9.95;1.018;-0.172;14.872;1.684;-1.55;14.926;1.401;0.971;14.826;1.706;2.306;14.982;1.286;0.437;15.369;0.833;0.546;16.209;2.342;-1.55;14.926;1.401;-2.313;12.183;1.094;2.306;14.982;1.286;2.932;12.106;1.102;0.175;10.92;0.802;0.347;13.255;1.16;0.864;5.647;0.174;0.013;1.092;-1.255;-0.871;9.922;1.153;-0.704;5.873;2.878;-0.704;5.873;2.878;-0.661;1.5;0.853
-2.255;12.168;1.432;-2.509;9.672;1.656;0.268;10.261;1.508;-0.806;9.903;1.546;1.343;9.927;1.378;0.905;5.652;0.41;0.41;13.234;1.539;0.492;15.349;1.217;3.016;12.091;1.534;3.031;9.761;2.333;0.268;10.261;1.508;0.236;10.899;1.18;0.268;10.261;1.508;1.343;9.927;1.378;-0.109;14.848;2.071;-1.489;14.903;1.799;1.035;14.806;2.084;2.367;14.966;1.657;0.492;15.349;1.217;0.611;16.187;2.726;-1.489;14.903;1.799;-2.255;12.168;1.432;2.367;14.966;1.657;3.016;12.091;1.534;0.236;10.899;1.18;0.41;13.234;1.539;0.905;5.652;0.41;0.06;1.184;-1.272;-0.806;9.903;1.546;-0.591;5.91;3.394;-0.591;5.91;3.394;-0.52;1.425;1.634
-2.208;12.158;1.769;-2.497;9.659;1.902;0.329;10.242;1.889;-0.746;9.886;1.942;1.401;9.906;1.743;0.94;5.661;0.661;0.468;13.215;1.921;0.541;15.331;1.603;3.102;12.083;1.976;3.128;9.788;2.87;0.329;10.242;1.889;0.292;10.881;1.562;0.329;10.242;1.889;1.401;9.906;1.743;-0.052;14.827;2.46;-1.434;14.882;2.198;1.092;14.788;2.465;2.421;14.953;2.033;0.541;15.331;1.603;0.668;16.169;3.112;-1.434;14.882;2.198;-2.208;12.158;1.769;2.421;14.953;2.033;3.102;12.083;1.976;0.292;10.881;1.562;0.468;13.215;1.921;0.94;5.661;0.661;0.109;1.306;-1.303;-0.746;9.886;1.942;-0.478;5.953;3.907;-0.478;5.953;3.907;-0.358;1.36;2.454
-2.167;12.152;2.112;-2.493;9.655;2.156;0.384;10.225;2.277;-0.691;9.872;2.344;1.453;9.886;2.116;0.973;5.668;0.941;0.52;13.199;2.308;0.584;15.315;1.994;3.183;12.081;2.424;3.222;9.824;3.411;0.384;10.225;2.277;0.345;10.864;1.95;0.384;10.225;2.277;1.453;9.886;2.116;-0.002;14.807;2.854;-1.386;14.864;2.602;1.142;14.772;2.852;2.469;14.942;2.414;0.584;15.315;1.994;0.716;16.154;3.502;-1.386;14.864;2.602;-2.167;12.152;2.112;2.469;14.942;2.414;3.183;12.081;2.424;0.345;10.864;1.95;0.52;13.199;2.308;0.973;5.668;0.941;0.161;1.453;-1.314;-0.691;9.872;2.344;-0.369;5.996;4.413;-0.369;5.996;4.413;-0.182;1.314;3.287
-2.126;12.147;2.471;-2.478;9.653;2.438;0.435;10.21;2.673;-0.64;9.86;2.754;1.501;9.869;2.5;1.004;5.671;1.261;0.568;13.184;2.701;0.622;15.302;2.391;3.252;12.079;2.866;3.299;9.858;3.932;0.435;10.21;2.673;0.393;10.849;2.347;0.435;10.21;2.673;1.501;9.869;2.5;0.044;14.79;3.254;-1.342;14.848;3.014;1.188;14.759;3.244;2.513;14.933;2.801;0.622;15.302;2.391;0.761;16.14;3.899;-1.342;14.848;3.014;-2.126;12.147;2.471;2.513;14.933;2.801;3.252;12.079;2.866;0.393;10.849;2.347;0.568;13.184;2.701;1.004;5.671;1.261;0.209;1.601;-1.252;-0.64;9.86;2.754;-0.266;6.032;4.901;-0.266;6.032;4.901;-0.01;1.292;4.073
-2.083;12.142;2.855;-2.45;9.651;2.768;0.484;10.197;3.079;-0.591;9.849;3.172;1.548;9.854;2.896;1.038;5.664;1.635;0.613;13.172;3.102;0.659;15.29;2.795;3.308;12.075;3.295;3.363;9.883;4.418;0.484;10.197;3.079;0.44;10.836;2.752;0.484;10.197;3.079;1.548;9.854;2.896;0.089;14.775;3.662;-1.299;14.835;3.434;1.233;14.747;3.643;2.555;14.925;3.194;0.659;15.29;2.795;0.805;16.127;4.303;-1.299;14.835;3.434;-2.083;12.142;2.855;2.555;14.925;3.194;3.308;12.075;3.295;0.44;10.836;2.752;0.613;13.172;3.102;1.038;5.664;1.635;0.258;1.725;-1.082;-0.591;9.849;3.172;-0.172;6.052;5.364;-0.172;6.052;5.364;0.148;1.279;4.774
-2.031;12.132;3.272;-2.398;9.642;3.161;0.533;10.186;3.497;-0.541;9.84;3.601;1.595;9.841;3.305;1.084;5.641;2.081;0.658;13.161;3.512;0.697;15.28;3.207;3.35;12.068;3.703;3.411;9.89;4.853;0.533;10.186;3.497;0.487;10.824;3.169;0.533;10.186;3.497;1.595;9.841;3.305;0.135;14.763;4.078;-1.255;14.824;3.866;1.279;14.737;4.048;2.598;14.917;3.589;0.697;15.28;3.207;0.853;16.115;4.714;-1.255;14.824;3.866;-2.031;12.132;3.272;2.598;14.917;3.589;3.35;12.068;3.703;0.487;10.824;3.169;0.658;13.161;3.512;1.084;5.641;2.081;0.318;1.796;-0.772;-0.541;9.84;3.601;-0.086;6.044;5.789;-0.086;6.044;5.789;0.284;1.26;5.352
