right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.624;12.195;-0.021;-2.796;9.742;0.527;0.0;10.351;0.0;-1.064;9.964;-0.043;1.09;10.048;-0.054;0.723;5.709;-0.718;0.106;13.344;-0.083;0.162;15.447;-0.474;2.665;12.233;-0.355;2.65;9.816;0.121;0.0;10.351;0.0;-0.026;10.991;-0.326;0.0;10.351;0.0;1.09;10.048;-0.054;-0.455;14.965;0.379;-1.83;14.945;0.078;0.688;14.944;0.426;2.031;15.088;0.026;0.162;15.447;-0.474;0.224;16.325;1.016;-1.83;14.945;0.078;-2.624;12.195;-0.021;2.031;15.088;0.026;2.665;12.233;-0.355;-0.026;10.991;-0.326;0.106;13.344;-0.083;0.723;5.709;-0.718;0.2;1.197;-2.417;-1.064;9.964;-0.043;-0.885;5.645;0.805;-0.885;5.645;0.805;-0.809;1.412;-1.495
-2.589;12.181;0.134;-2.769;9.722;0.648;0.036;10.337;0.148;-1.029;9.951;0.108;1.126;10.032;0.089;0.753;5.698;-0.601;0.144;13.329;0.082;0.196;15.435;-0.299;2.707;12.223;-0.191;2.689;9.81;0.303;0.036;10.337;0.148;0.009;10.978;-0.175;0.036;10.337;0.148;1.126;10.032;0.089;-0.416;14.948;0.555;-1.793;14.929;0.26;0.727;14.927;0.596;2.067;15.077;0.192;0.196;15.435;-0.299;0.264;16.308;1.194;-1.793;14.929;0.26;-2.589;12.181;0.134;2.067;15.077;0.192;2.707;12.223;-0.191;0.009;10.978;-0.175;0.144;13.329;0.082;0.753;5.698;-0.601;0.232;1.208;-2.357;-1.029;9.951;0.108;-0.843;5.64;0.99;-0.843;5.64;0.99;-0.731;1.32;-1.143
-2.552;12.164;0.307;-2.743;9.696;0.773;0.074;10.319;0.317;-0.992;9.935;0.279;1.163;10.013;0.251;0.785;5.685;-0.475;0.185;13.31;0.271;0.233;15.419;-0.094;2.754;12.211;0.003;2.732;9.802;0.52;0.074;10.319;0.317;0.047;10.962;-0.003;0.074;10.319;0.317;1.163;10.013;0.251;-0.375;14.925;0.759;-1.753;14.909;0.47;0.768;14.905;0.795;2.106;15.063;0.386;0.233;15.419;-0.094;0.307;16.285;1.403;-1.753;14.909;0.47;-2.552;12.164;0.307;2.106;15.063;0.386;2.754;12.211;0.003;0.047;10.962;-0.003;0.185;13.31;0.271;0.785;5.685;-0.475;0.27;1.229;-2.317;-0.992;9.935;0.279;-0.798;5.631;1.197;-0.798;5.631;1.197;-0.635;1.205;-0.702
-2.513;12.142;0.503;-2.718;9.665;0.911;0.115;10.296;0.511;-0.952;9.914;0.475;1.203;9.989;0.439;0.818;5.668;-0.328;0.228;13.287;0.49;0.27;15.399;0.143;2.804;12.195;0.229;2.779;9.793;0.774;0.115;10.296;0.511;0.087;10.941;0.196;0.115;10.296;0.511;1.203;9.989;0.439;-0.333;14.896;0.995;-1.712;14.884;0.712;0.811;14.878;1.025;2.146;15.045;0.611;0.27;15.399;0.143;0.351;16.257;1.644;-1.712;14.884;0.712;-2.513;12.142;0.503;2.146;15.045;0.611;2.804;12.195;0.229;0.087;10.941;0.196;0.228;13.287;0.49;0.818;5.668;-0.328;0.316;1.26;-2.285;-0.952;9.914;0.475;-0.751;5.618;1.425;-0.751;5.618;1.425;-0.526;1.081;-0.184
-2.472;12.117;0.729;-2.692;9.631;1.071;0.159;10.269;0.735;-0.908;9.889;0.702;1.246;9.96;0.656;0.854;5.649;-0.153;0.274;13.259;0.742;0.31;15.375;0.414;2.858;12.176;0.488;2.831;9.781;1.063;0.159;10.269;0.735;0.131;10.916;0.425;0.159;10.269;0.735;1.246;9.96;0.656;-0.288;14.863;1.264;-1.668;14.854;0.988;0.856;14.847;1.288;2.188;15.024;0.868;0.31;15.375;0.414;0.397;16.224;1.919;-1.668;14.854;0.988;-2.472;12.117;0.729;2.188;15.024;0.868;2.858;12.176;0.488;0.131;10.916;0.425;0.274;13.259;0.742;0.854;5.649;-0.153;0.368;1.302;-2.248;-0.908;9.889;0.702;-0.702;5.598;1.674;-0.702;5.598;1.674;-0.409;0.962;0.392
-2.427;12.089;0.989;-2.664;9.597;1.262;0.206;10.239;0.994;-0.861;9.861;0.963;1.293;9.93;0.907;0.892;5.625;0.064;0.322;13.229;1.026;0.35;15.347;0.717;2.913;12.155;0.778;2.886;9.767;1.382;0.206;10.239;0.994;0.178;10.889;0.688;0.206;10.239;0.994;1.293;9.93;0.907;-0.24;14.826;1.566;-1.623;14.821;1.299;0.904;14.813;1.583;2.232;15.0;1.157;0.35;15.347;0.717;0.445;16.188;2.227;-1.623;14.821;1.299;-2.427;12.089;0.989;2.232;15.0;1.157;2.913;12.155;0.778;0.178;10.889;0.688;0.322;13.229;1.026;0.892;5.625;0.064;0.429;1.357;-2.19;-0.861;9.861;0.963;-0.65;5.571;1.939;-0.65;5.571;1.939;-0.291;0.859;0.995
-2.38;12.06;1.287;-2.632;9.562;1.494;0.258;10.209;1.288;-0.811;9.832;1.261;1.343;9.898;1.193;0.935;5.597;0.337;0.372;13.197;1.344;0.392;15.318;1.052;2.969;12.132;1.094;2.945;9.75;1.722;0.258;10.209;1.288;0.228;10.86;0.987;0.258;10.209;1.288;1.343;9.898;1.193;-0.191;14.788;1.901;-1.575;14.786;1.643;0.953;14.779;1.909;2.278;14.975;1.475;0.392;15.318;1.052;0.496;16.151;2.565;-1.575;14.786;1.643;-2.38;12.06;1.287;2.278;14.975;1.475;2.969;12.132;1.094;0.228;10.86;0.987;0.372;13.197;1.344;0.935;5.597;0.337;0.503;1.422;-2.092;-0.811;9.832;1.261;-0.596;5.537;2.212;-0.596;5.537;2.212;-0.179;0.778;1.579
-2.329;12.032;1.624;-2.593;9.532;1.773;0.313;10.181;1.619;-0.756;9.806;1.596;1.397;9.87;1.516;0.985;5.565;0.679;0.424;13.169;1.691;0.434;15.292;1.412;3.022;12.112;1.432;3.006;9.734;2.074;0.313;10.181;1.619;0.282;10.834;1.321;0.313;10.181;1.619;1.397;9.87;1.516;-0.14;14.755;2.263;-1.526;14.753;2.018;1.004;14.749;2.261;2.325;14.952;1.818;0.434;15.292;1.412;0.549;16.118;2.928;-1.526;14.753;2.018;-2.329;12.032;1.624;2.325;14.952;1.818;3.022;12.112;1.432;0.282;10.834;1.321;0.424;13.169;1.691;0.985;5.565;0.679;0.594;1.501;-1.937;-0.756;9.806;1.596;-0.541;5.497;2.485;-0.541;5.497;2.485;-0.077;0.716;2.099
-2.275;12.009;1.999;-2.548;9.507;2.103;0.371;10.16;1.984;-0.699;9.786;1.967;1.455;9.849;1.875;1.043;5.532;1.099;0.476;13.149;2.065;0.476;15.272;1.796;3.073;12.098;1.787;3.068;9.721;2.432;0.371;10.16;1.984;0.339;10.814;1.688;0.371;10.16;1.984;1.455;9.849;1.875;-0.088;14.73;2.649;-1.477;14.728;2.417;1.056;14.728;2.637;2.373;14.936;2.184;0.476;15.272;1.796;0.604;16.094;3.313;-1.477;14.728;2.417;-2.275;12.009;1.999;2.373;14.936;2.184;3.073;12.098;1.787;0.339;10.814;1.688;0.476;13.149;2.065;1.043;5.532;1.099;0.703;1.594;-1.709;-0.699;9.786;1.967;-0.486;5.457;2.751;-0.486;5.457;2.751;0.011;0.669;2.522
-2.218;11.995;2.411;-2.495;9.493;2.486;0.432;10.152;2.383;-0.638;9.778;2.37;1.515;9.839;2.269;1.113;5.505;1.598;0.528;13.14;2.465;0.518;15.264;2.199;3.119;12.095;2.158;3.129;9.715;2.791;0.432;10.152;2.383;0.399;10.805;2.087;0.432;10.152;2.383;1.515;9.839;2.269;-0.036;14.718;3.057;-1.427;14.715;2.84;1.108;14.721;3.034;2.42;14.931;2.57;0.518;15.264;2.199;0.658;16.083;3.717;-1.427;14.715;2.84;-2.218;11.995;2.411;2.42;14.931;2.57;3.119;12.095;2.158;0.399;10.805;2.087;0.528;13.14;2.465;1.113;5.505;1.598;0.83;1.701;-1.396;-0.638;9.778;2.37;-0.431;5.424;3.006;-0.431;5.424;3.006;0.087;0.636;2.834
