right_humerus-x;right_humerus-y;right_humerus-z;right_radius-x;right_radius-y;right_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;spine1-x;spine1-y;spine1-z;spine2-x;spine2-y;spine2-z;left_humerus-x;left_humerus-y;left_humerus-z;left_radius-x;left_radius-y;left_radius-z;pelvis-x;pelvis-y;pelvis-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;pelvis-x;pelvis-y;pelvis-z;pelvis_left_femur-x;pelvis_left_femur-y;pelvis_left_femur-z;right_manubrium-x;right_manubrium-y;right_manubrium-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;left_manubrium-x;left_manubrium-y;left_manubrium-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;spine2-x;spine2-y;spine2-z;neck-x;neck-y;neck-z;right_clavicle-x;right_clavicle-y;right_clavicle-z;right_humerus-x;right_humerus-y;right_humerus-z;left_clavicle-x;left_clavicle-y;left_clavicle-z;left_humerus-x;left_humerus-y;left_humerus-z;pelvis_spine1-x;pelvis_spine1-y;pelvis_spine1-z;spine1-x;spine1-y;spine1-z;left_femur_tibia-x;left_femur_tibia-y;left_femur_tibia-z;left_tibia_foot-x;left_tibia_foot-y;left_tibia_foot-z;pelvis_right_femur-x;pelvis_right_femur-y;pelvis_right_femur-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_femur_tibia-x;right_femur_tibia-y;right_femur_tibia-z;right_tibia_foot-x;right_tibia_foot-y;right_tibia_foot-z
-2.603;12.22;0.034;-2.799;9.784;0.647;0.0;10.351;0.0;-1.068;9.975;-0.048;1.088;10.036;-0.042;0.737;5.665;-0.465;0.156;13.336;-0.07;0.238;15.442;-0.447;2.671;12.19;-0.359;2.643;9.759;0.038;0.0;10.351;0.0;-0.017;10.988;-0.332;0.0;10.351;0.0;1.088;10.036;-0.042;-0.393;14.961;0.396;-1.764;14.958;0.077;0.75;14.927;0.455;2.094;15.053;0.056;0.238;15.442;-0.447;0.273;16.31;1.049;-1.764;14.958;0.077;-2.603;12.22;0.034;2.094;15.053;0.056;2.671;12.19;-0.359;-0.017;10.988;-0.332;0.156;13.336;-0.07;0.737;5.665;-0.465;0.23;1.071;-1.93;-1.068;9.975;-0.048;-0.839;5.679;0.897;-0.839;5.679;0.897;-0.766;1.474;-1.457
-2.557;12.221;0.137;-2.741;9.773;0.705;0.027;10.362;0.14;-1.043;9.991;0.091;1.113;10.041;0.097;0.751;5.685;-0.448;0.183;13.346;0.091;0.267;15.454;-0.27;2.707;12.203;-0.182;2.67;9.771;0.209;0.027;10.362;0.14;0.013;11.0;-0.19;0.027;10.362;0.14;1.113;10.041;0.097;-0.37;14.967;0.565;-1.739;14.964;0.237;0.772;14.933;0.632;2.12;15.061;0.248;0.267;15.454;-0.27;0.294;16.314;1.231;-1.739;14.964;0.237;-2.557;12.221;0.137;2.12;15.061;0.248;2.707;12.203;-0.182;0.013;11.0;-0.19;0.183;13.346;0.091;0.751;5.685;-0.448;0.233;1.133;-2.036;-1.043;9.991;0.091;-0.816;5.74;1.222;-0.816;5.74;1.222;-0.756;1.542;-1.142
-2.517;12.227;0.263;-2.696;9.767;0.771;0.055;10.376;0.287;-1.017;10.012;0.239;1.139;10.049;0.239;0.767;5.711;-0.427;0.212;13.359;0.272;0.293;15.472;-0.063;2.748;12.224;0.011;2.706;9.792;0.402;0.055;10.376;0.287;0.044;11.017;-0.039;0.055;10.376;0.287;1.139;10.049;0.239;-0.347;14.973;0.763;-1.715;14.972;0.431;0.795;14.94;0.835;2.146;15.076;0.462;0.293;15.472;-0.063;0.317;16.317;1.446;-1.715;14.972;0.431;-2.517;12.227;0.263;2.146;15.076;0.462;2.748;12.224;0.011;0.044;11.017;-0.039;0.212;13.359;0.272;0.767;5.711;-0.427;0.233;1.205;-2.137;-1.017;10.012;0.239;-0.782;5.818;1.562;-0.782;5.818;1.562;-0.701;1.546;-0.666
-2.482;12.233;0.417;-2.665;9.757;0.847;0.085;10.386;0.45;-0.99;10.03;0.403;1.166;10.053;0.394;0.782;5.737;-0.399;0.241;13.367;0.482;0.317;15.485;0.18;2.791;12.246;0.231;2.744;9.815;0.63;0.085;10.386;0.45;0.076;11.03;0.132;0.085;10.386;0.45;1.166;10.053;0.394;-0.322;14.972;0.998;-1.69;14.974;0.665;0.819;14.941;1.071;2.17;15.09;0.704;0.317;15.485;0.18;0.342;16.313;1.7;-1.69;14.974;0.665;-2.482;12.233;0.417;2.17;15.09;0.704;2.791;12.246;0.231;0.076;11.03;0.132;0.241;13.367;0.482;0.782;5.737;-0.399;0.229;1.287;-2.244;-0.99;10.03;0.403;-0.74;5.899;1.91;-0.74;5.899;1.91;-0.601;1.492;-0.036
-2.46;12.229;0.602;-2.661;9.741;0.941;0.113;10.383;0.634;-0.964;10.033;0.588;1.192;10.043;0.567;0.795;5.752;-0.345;0.269;13.361;0.718;0.338;15.484;0.454;2.836;12.257;0.479;2.788;9.831;0.901;0.113;10.383;0.634;0.107;11.031;0.323;0.113;10.383;0.634;1.192;10.043;0.567;-0.299;14.954;1.263;-1.668;14.961;0.933;0.843;14.926;1.335;2.192;15.093;0.97;0.338;15.484;0.454;0.367;16.292;1.984;-1.668;14.961;0.933;-2.46;12.229;0.602;2.192;15.093;0.97;2.836;12.257;0.479;0.107;11.031;0.323;0.269;13.361;0.718;0.795;5.752;-0.345;0.225;1.363;-2.325;-0.964;10.033;0.588;-0.691;5.968;2.26;-0.691;5.968;2.26;-0.463;1.399;0.743
-2.448;12.21;0.815;-2.677;9.713;1.056;0.139;10.36;0.841;-0.94;10.018;0.795;1.216;10.016;0.762;0.806;5.752;-0.264;0.296;13.335;0.982;0.357;15.463;0.758;2.883;12.252;0.755;2.838;9.83;1.206;0.139;10.36;0.841;0.135;11.013;0.54;0.139;10.36;0.841;1.216;10.016;0.762;-0.278;14.915;1.558;-1.647;14.928;1.232;0.865;14.89;1.627;2.212;15.079;1.264;0.357;15.463;0.758;0.391;16.251;2.298;-1.647;14.928;1.232;-2.448;12.21;0.815;2.212;15.079;1.264;2.883;12.252;0.755;0.135;11.013;0.54;0.296;13.335;0.982;0.806;5.752;-0.264;0.222;1.43;-2.383;-0.94;10.018;0.795;-0.642;6.015;2.608;-0.642;6.015;2.608;-0.308;1.312;1.612
-2.438;12.174;1.059;-2.696;9.673;1.201;0.162;10.319;1.082;-0.919;9.984;1.037;1.236;9.969;0.993;0.817;5.734;-0.144;0.321;13.289;1.28;0.373;15.421;1.092;2.923;12.224;1.07;2.883;9.809;1.555;0.162;10.319;1.082;0.161;10.976;0.793;0.162;10.319;1.082;1.236;9.969;0.993;-0.258;14.857;1.883;-1.628;14.875;1.56;0.884;14.835;1.95;2.228;15.043;1.588;0.373;15.421;1.092;0.411;16.192;2.641;-1.628;14.875;1.56;-2.438;12.174;1.059;2.228;15.043;1.588;2.923;12.224;1.07;0.161;10.976;0.793;0.321;13.289;1.28;0.817;5.734;-0.144;0.227;1.491;-2.415;-0.919;9.984;1.037;-0.599;6.032;2.955;-0.599;6.032;2.955;-0.16;1.254;2.503
-2.42;12.125;1.337;-2.701;9.623;1.388;0.183;10.264;1.367;-0.901;9.937;1.322;1.254;9.908;1.268;0.828;5.704;0.027;0.344;13.23;1.613;0.39;15.364;1.453;2.955;12.177;1.421;2.917;9.767;1.934;0.183;10.264;1.367;0.185;10.926;1.087;0.183;10.264;1.367;1.254;9.908;1.268;-0.24;14.788;2.236;-1.61;14.811;1.913;0.902;14.769;2.304;2.244;14.992;1.942;0.39;15.364;1.453;0.428;16.122;3.008;-1.61;14.811;1.913;-2.42;12.125;1.337;2.244;14.992;1.942;2.955;12.177;1.421;0.185;10.926;1.087;0.344;13.23;1.613;0.828;5.704;0.027;0.246;1.557;-2.419;-0.901;9.937;1.322;-0.566;6.02;3.308;-0.566;6.02;3.308;-0.05;1.229;3.293
-2.395;12.075;1.656;-2.691;9.574;1.63;0.201;10.209;1.702;-0.885;9.89;1.659;1.27;9.847;1.593;0.839;5.669;0.266;0.366;13.171;1.983;0.408;15.307;1.841;2.979;12.121;1.804;2.949;9.715;2.33;0.201;10.209;1.702;0.207;10.874;1.43;0.201;10.209;1.702;1.27;9.847;1.593;-0.222;14.723;2.618;-1.591;14.749;2.292;0.92;14.706;2.688;2.261;14.934;2.326;0.408;15.307;1.841;0.443;16.057;3.4;-1.591;14.749;2.292;-2.395;12.075;1.656;2.261;14.934;2.326;2.979;12.121;1.804;0.207;10.874;1.43;0.366;13.171;1.983;0.839;5.669;0.266;0.284;1.646;-2.385;-0.885;9.89;1.659;-0.544;5.986;3.67;-0.544;5.986;3.67;0.015;1.206;3.905
-2.36;12.042;2.026;-2.661;9.542;1.942;0.22;10.172;2.093;-0.869;9.863;2.054;1.285;9.803;1.975;0.849;5.643;0.594;0.39;13.133;2.393;0.429;15.269;2.258;2.997;12.078;2.21;2.981;9.668;2.722;0.22;10.172;2.093;0.229;10.839;1.825;0.22;10.172;2.093;1.285;9.803;1.975;-0.201;14.682;3.032;-1.569;14.71;2.703;0.941;14.666;3.104;2.283;14.89;2.74;0.429;15.269;2.258;0.461;16.019;3.818;-1.569;14.71;2.703;-2.36;12.042;2.026;2.283;14.89;2.74;2.997;12.078;2.21;0.229;10.839;1.825;0.39;13.133;2.393;0.849;5.643;0.594;0.344;1.788;-2.303;-0.869;9.863;2.054;-0.53;5.943;4.035;-0.53;5.943;4.035;0.032;1.162;4.251
-2.316;12.037;2.462;-2.61;9.538;2.342;0.241;10.169;2.545;-0.851;9.868;2.512;1.302;9.792;2.42;0.863;5.629;1.048;0.416;13.13;2.849;0.453;15.266;2.713;3.004;12.065;2.638;3.006;9.647;3.107;0.241;10.169;2.545;0.253;10.837;2.279;0.241;10.169;2.545;1.302;9.792;2.42;-0.176;14.679;3.488;-1.545;14.705;3.16;0.966;14.664;3.559;2.307;14.878;3.188;0.453;15.266;2.713;0.482;16.018;4.271;-1.545;14.705;3.16;-2.316;12.037;2.462;2.307;14.878;3.188;3.004;12.065;2.638;0.253;10.837;2.279;0.416;13.13;2.849;0.863;5.629;1.048;0.438;1.995;-2.134;-0.851;9.868;2.512;-0.512;5.904;4.401;-0.512;5.904;4.401;0.032;1.115;4.416
-2.282;12.069;2.946;-2.571;9.57;2.805;0.262;10.208;3.039;-0.832;9.914;3.014;1.32;9.822;2.909;0.886;5.626;1.64;0.438;13.169;3.331;0.47;15.305;3.191;3.011;12.094;3.086;3.034;9.667;3.508;0.262;10.208;3.039;0.278;10.873;2.769;0.262;10.208;3.039;1.32;9.822;2.909;-0.155;14.718;3.97;-1.525;14.74;3.648;0.987;14.705;4.036;2.328;14.906;3.657;0.47;15.305;3.191;0.5;16.059;4.748;-1.525;14.74;3.648;-2.282;12.069;2.946;2.328;14.906;3.657;3.011;12.094;3.086;0.278;10.873;2.769;0.438;13.169;3.331;0.886;5.626;1.64;0.573;2.275;-1.851;-0.832;9.914;3.014;-0.482;5.897;4.787;-0.482;5.897;4.787;0.047;1.113;4.56
-2.257;12.137;3.482;-2.536;9.637;3.348;0.282;10.287;3.56;-0.813;9.997;3.543;1.338;9.896;3.431;0.929;5.632;2.406;0.454;13.25;3.827;0.479;15.385;3.679;3.0;12.164;3.536;3.037;9.731;3.92;0.282;10.287;3.56;0.299;10.95;3.283;0.282;10.287;3.56;1.338;9.896;3.431;-0.137;14.8;4.465;-1.512;14.818;4.16;1.006;14.79;4.521;2.344;14.979;4.125;0.479;15.385;3.679;0.516;16.14;5.235;-1.512;14.818;4.16;-2.257;12.137;3.482;2.344;14.979;4.125;3.0;12.164;3.536;0.299;10.95;3.283;0.454;13.25;3.827;0.929;5.632;2.406;0.728;2.572;-1.35;-0.813;9.997;3.543;-0.448;5.905;5.133;-0.448;5.905;5.133;0.075;1.141;4.634
